Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1061515,-,-,-,35.69,-80.14,-5,229,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2014,1,1,0,30,0,0,0,-3,-1,1000,85.05,11,0.5,0.11900000000000001
2014,1,1,1,30,0,0,0,-3,-1,1000,83.9,14.9,0.5,0.11900000000000001
2014,1,1,2,30,0,0,0,-3,-1,1000,82.92,20,0.5,0.11900000000000001
2014,1,1,3,30,0,0,0,-3,-1,1000,75.89,28.3,0.5,0.11900000000000001
2014,1,1,4,30,0,0,0,-3,0,1000,74.65,43.2,0.5,0.11900000000000001
2014,1,1,5,30,0,0,0,-4,0,1000,74.07000000000001,60.2,0.5,0.11900000000000001
2014,1,1,6,30,0,0,0,-4,-1,1000,73.92,71.5,0.5,0.11900000000000001
2014,1,1,7,30,0,0,0,-3,0,1000,74.9,73.3,0.5,0.11900000000000001
2014,1,1,8,30,195,58,90,-2,0,1000,82,72.60000000000001,0.6000000000000001,0.11900000000000001
2014,1,1,9,30,535,85,253,-3,2,1000,68.7,78.4,0.7000000000000001,0.11900000000000001
2014,1,1,10,30,523,133,358,-2,4,1000,64.24,96.60000000000001,0.7000000000000001,0.11900000000000001
2014,1,1,11,30,682,117,458,-2,5,1000,60.370000000000005,139.5,0.9,0.11900000000000001
2014,1,1,12,30,456,191,428,-1,6,990,58.01,151.8,0.8,0.11900000000000001
2014,1,1,13,30,483,170,406,0,7,990,56.82,165.3,0.7000000000000001,0.11900000000000001
2014,1,1,14,30,463,137,327,0,6,990,66.16,169.3,0.4,0.11900000000000001
2014,1,1,15,30,142,116,157,2,5,990,85.51,159.60000000000002,0.4,0.11900000000000001
2014,1,1,16,30,54,47,55,2,3,990,93.60000000000001,141.5,0.6000000000000001,0.11900000000000001
2014,1,1,17,30,0,0,0,0,1,990,95.54,145.20000000000002,0.6000000000000001,0.11900000000000001
2014,1,1,18,30,0,0,0,0,1,990,93.56,154.20000000000002,0.5,0.11900000000000001
2014,1,1,19,30,0,0,0,0,1,990,92.82000000000001,156.8,0.5,0.11900000000000001
2014,1,1,20,30,0,0,0,0,1,990,94.08,159.9,0.5,0.11900000000000001
2014,1,1,21,30,0,0,0,0,1,990,95.66,167,0.4,0.11900000000000001
2014,1,1,22,30,0,0,0,0,1,990,97.07000000000001,177.60000000000002,0.4,0.11900000000000001
2014,1,1,23,30,0,0,0,0,0,990,98.39,192.10000000000002,0.4,0.11900000000000001
2014,1,2,0,30,0,0,0,1,0,990,100,213.8,0.4,0.11900000000000001
2014,1,2,1,30,0,0,0,1,1,990,100,233.20000000000002,0.4,0.11900000000000001
2014,1,2,2,30,0,0,0,1,1,990,100,240.8,0.4,0.11900000000000001
2014,1,2,3,30,0,0,0,1,1,990,100,244.4,0.4,0.11900000000000001
2014,1,2,4,30,0,0,0,1,1,990,100,239.60000000000002,0.4,0.11900000000000001
2014,1,2,5,30,0,0,0,1,1,980,100,229.20000000000002,0.4,0.11900000000000001
2014,1,2,6,30,0,0,0,1,1,980,100,222.10000000000002,0.4,0.11900000000000001
2014,1,2,7,30,0,0,0,1,1,980,100,208.3,0.4,0.11900000000000001
2014,1,2,8,30,29,59,63,2,2,980,95.68,197.8,0.6000000000000001,0.11900000000000001
2014,1,2,9,30,0,69,69,3,3,980,93.34,193.5,0.8,0.11900000000000001
2014,1,2,10,30,12,157,163,4,5,980,93.41,187.8,0.8,0.11900000000000001
2014,1,2,11,30,0,153,153,5,6,980,94.22,192.60000000000002,0.8,0.11900000000000001
2014,1,2,12,30,0,160,160,6,6,980,100,190.3,0.9,0.11900000000000001
2014,1,2,13,30,0,29,29,6,7,980,96.72,192,0.7000000000000001,0.11900000000000001
2014,1,2,14,30,0,96,96,6,6,970,100,185.9,0.5,0.11900000000000001
2014,1,2,15,30,0,21,21,6,6,970,100,179.60000000000002,0.4,0.11900000000000001
2014,1,2,16,30,91,49,61,6,6,970,100,190,0.4,0.11900000000000001
2014,1,2,17,30,0,0,0,6,6,970,100,225.4,0.5,0.11900000000000001
2014,1,2,18,30,0,0,0,6,6,970,100,273.6,1.1,0.11900000000000001
2014,1,2,19,30,0,0,0,4,5,970,100,293,1.7000000000000002,0.11900000000000001
2014,1,2,20,30,0,0,0,3,3,970,99.04,308.1,2,0.11900000000000001
2014,1,2,21,30,0,0,0,1,2,980,94.96000000000001,309.20000000000005,2.2,0.11900000000000001
2014,1,2,22,30,0,0,0,-1,0,980,92.55,304.5,2.2,0.11900000000000001
2014,1,2,23,30,0,0,0,-3,0,980,78.73,300.2,2.3000000000000003,0.11900000000000001
2014,1,3,0,30,0,0,0,-5,-1,980,72.16,301.5,2.5,0.11900000000000001
2014,1,3,1,30,0,0,0,-7,-2,980,64.83,305.5,2.6,0.11900000000000001
2014,1,3,2,30,0,0,0,-9,-3,980,59.68,310.20000000000005,2.7,0.11900000000000001
2014,1,3,3,30,0,0,0,-11,-4,980,56.370000000000005,315.6,2.8000000000000003,0.11900000000000001
2014,1,3,4,30,0,0,0,-12,-5,990,54.980000000000004,319.40000000000003,2.7,0.11900000000000001
2014,1,3,5,30,0,0,0,-13,-6,990,51.88,324.40000000000003,2.6,0.11900000000000001
2014,1,3,6,30,0,0,0,-13,-6,990,54.980000000000004,328.5,2.4000000000000004,0.11900000000000001
2014,1,3,7,30,0,0,0,-13,-5,990,50.81,331.90000000000003,2.4000000000000004,0.11900000000000001
2014,1,3,8,30,684,37,148,-13,-4,990,47.34,337,2.5,0.11900000000000001
2014,1,3,9,30,874,52,327,-13,-3,990,44.39,343.6,2.5,0.11900000000000001
2014,1,3,10,30,962,55,470,-13,-2,990,42.34,345.8,2.3000000000000003,0.11900000000000001
2014,1,3,11,30,998,58,558,-12,0,990,37.4,341.20000000000005,2.1,0.11900000000000001
2014,1,3,12,30,1007,58,585,-12,0,990,38,340.40000000000003,2,0.11900000000000001
2014,1,3,13,30,981,63,547,-12,0,990,38.480000000000004,340.90000000000003,1.9000000000000001,0.11900000000000001
2014,1,3,14,30,938,58,448,-12,0,1000,38.87,342.3,1.6,0.11900000000000001
2014,1,3,15,30,845,49,297,-12,0,1000,39.49,346.8,1.1,0.11900000000000001
2014,1,3,16,30,627,32,117,-9,-3,1000,59.1,348.8,0.6000000000000001,0.11900000000000001
2014,1,3,17,30,0,0,0,-8,-5,1000,74.23,354.90000000000003,0.5,0.11900000000000001
2014,1,3,18,30,0,0,0,-9,-5,1000,73.29,7.300000000000001,0.5,0.11900000000000001
2014,1,3,19,30,0,0,0,-8,-5,1000,73.8,24.200000000000003,0.5,0.11900000000000001
2014,1,3,20,30,0,0,0,-8,-5,1000,74.58,43,0.5,0.11900000000000001
2014,1,3,21,30,0,0,0,-8,-5,1000,75.04,56.800000000000004,0.5,0.11900000000000001
2014,1,3,22,30,0,0,0,-8,-5,1000,74.74,62.7,0.5,0.11900000000000001
2014,1,3,23,30,0,0,0,-8,-5,1000,74.26,64.60000000000001,0.6000000000000001,0.11900000000000001
2014,1,4,0,30,0,0,0,-8,-5,1000,75.2,67.3,0.5,0.11900000000000001
2014,1,4,1,30,0,0,0,-8,-5,1000,76.60000000000001,74,0.5,0.11900000000000001
2014,1,4,2,30,0,0,0,-8,-5,1000,77.86,84.80000000000001,0.5,0.11900000000000001
2014,1,4,3,30,0,0,0,-8,-5,1000,78.67,95.7,0.5,0.11900000000000001
2014,1,4,4,30,0,0,0,-8,-5,1000,79,102,0.5,0.11900000000000001
2014,1,4,5,30,0,0,0,-8,-5,1000,79.18,105.7,0.4,0.11900000000000001
2014,1,4,6,30,0,0,0,-8,-5,1000,79.11,109.60000000000001,0.4,0.11900000000000001
2014,1,4,7,30,0,0,0,-8,-4,1000,72.33,112.9,0.6000000000000001,0.11900000000000001
2014,1,4,8,30,660,35,142,-10,-2,1000,53.96,126.10000000000001,0.8,0.11900000000000001
2014,1,4,9,30,845,49,315,-10,0,1000,43.83,138.9,0.7000000000000001,0.11900000000000001
2014,1,4,10,30,926,56,456,-10,0,1000,45.62,153.9,0.7000000000000001,0.11900000000000001
2014,1,4,11,30,0,151,151,-9,1,1000,44.64,176.20000000000002,0.7000000000000001,0.11900000000000001
2014,1,4,12,30,8,182,187,-8,2,1000,44.35,194.20000000000002,0.8,0.11900000000000001
2014,1,4,13,30,0,131,131,-7,3,1000,45.06,202.20000000000002,0.9,0.11900000000000001
2014,1,4,14,30,0,91,91,-6,3,1000,49.43,206.10000000000002,0.8,0.11900000000000001
2014,1,4,15,30,18,110,116,-5,2,1000,59.050000000000004,208.10000000000002,0.7000000000000001,0.11900000000000001
