Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1061515,-,-,-,35.69,-80.14,-5,229,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2016,1,1,0,30,0,0,0,6,7,990,98.87,17.3,1,0.122
2016,1,1,1,30,0,0,0,6,6,990,94.05,21.900000000000002,0.9,0.122
2016,1,1,2,30,0,0,0,5,6,990,96.66,23.700000000000003,0.8,0.122
2016,1,1,3,30,0,0,0,5,6,990,94.13,23.400000000000002,0.8,0.122
2016,1,1,4,30,0,0,0,4,5,990,98.4,20.200000000000003,0.7000000000000001,0.122
2016,1,1,5,30,0,0,0,4,4,990,95,21.5,0.7000000000000001,0.122
2016,1,1,6,30,0,0,0,3,4,990,99.45,33.2,0.6000000000000001,0.122
2016,1,1,7,30,0,0,0,3,4,990,98.43,36.800000000000004,0.7000000000000001,0.122
2016,1,1,8,30,60,61,71,3,5,990,91.45,41.400000000000006,1,0.122
2016,1,1,9,30,104,129,162,3,7,990,75.76,22.6,1.2000000000000002,0.122
2016,1,1,10,30,248,181,288,2,8,990,70.08,0.2,1.1,0.122
2016,1,1,11,30,133,226,293,2,9,990,65.06,347,1,0.122
2016,1,1,12,30,5,173,176,2,9,990,65.68,334,1,0.122
2016,1,1,13,30,7,170,173,3,9,990,67.03,325.3,1.1,0.122
2016,1,1,14,30,0,38,38,3,8,990,74.11,317.20000000000005,0.9,0.122
2016,1,1,15,30,0,25,25,4,7,990,83.86,309.5,0.6000000000000001,0.122
2016,1,1,16,30,0,9,9,5,6,990,96.42,319.5,0.5,0.122
