Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1114861,-,-,-,35.25,-77.98,-5,49,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
1998,1,1,0,30,0,0,0,-6,-4,1020,79.17,325.70000000000005,2,0.136
1998,1,1,1,30,0,0,0,-6,-4,1020,81.60000000000001,329.8,1.8,0.136
1998,1,1,2,30,0,0,0,-7,-5,1020,85.19,333.90000000000003,1.6,0.136
1998,1,1,3,30,0,0,0,-7,-5,1020,83.33,337,1.4000000000000001,0.136
1998,1,1,4,30,0,0,0,-7,-6,1020,81.84,341.20000000000005,1.3,0.136
1998,1,1,5,30,0,0,0,-7,-6,1020,86.97,345.6,1.2000000000000002,0.136
1998,1,1,6,30,0,0,0,-7,-5,1030,79.73,349.70000000000005,1.1,0.136
1998,1,1,7,30,0,0,0,-7,-4,1030,74.58,352.1,1.5,0.136
1998,1,1,8,30,639,48,170,-9,-2,1030,58.74,356,1.9000000000000001,0.136
1998,1,1,9,30,810,66,341,-9,-1,1030,50.56,346.70000000000005,1.8,0.136
1998,1,1,10,30,887,76,474,-9,0,1030,47.86,327.20000000000005,1.6,0.136
1998,1,1,11,30,921,81,552,-9,0,1030,50.45,309.1,1.3,0.136
1998,1,1,12,30,925,82,568,-8,1,1030,49.96,287,1.2000000000000002,0.136
1998,1,1,13,30,901,79,519,-7,1,1030,48.67,252.60000000000002,1.4000000000000001,0.136
