SiteID,2208376,Site Timezone,-5,Data Timezone,-5,Longitude,-77.9873657227,Latitude,35.2429504395
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2009,1,1,0,30,10.56,11.11,350.36,350.35,-2.2,-2.38,101930,100640,99390
2009,1,1,1,30,10.08,10.53,346.09000000000003,346.36,-2.47,-2.65,101950,100660,99410
2009,1,1,2,30,8.65,8.99,351.83,351.71,-2.69,-2.87,102040,100750,99490
2009,1,1,3,30,7.2,7.55,348,348.40000000000003,-2.93,-3.12,102090,100800,99540
2009,1,1,4,30,6.78,7.0600000000000005,351.51,351.78000000000003,-3.08,-3.2600000000000002,102150,100850,99590
2009,1,1,5,30,6.67,6.93,353.97,354.18,-3.14,-3.3200000000000003,102210,100910,99650
2009,1,1,6,30,6.83,7.0600000000000005,358.92,358.93,-3.18,-3.36,102250,100950,99690
2009,1,1,7,30,6.4,6.59,2.57,2.5500000000000003,-3.2,-3.39,102290,100990,99730
2009,1,1,8,30,6.34,6.47,4.59,4.69,-3.09,-3.29,102330,101030,99770
2009,1,1,9,30,5.73,5.84,14.72,14.71,-2.65,-2.85,102350,101060,99800
2009,1,1,10,30,5.63,5.74,18,17.96,-2.02,-2.22,102330,101040,99780
2009,1,1,11,30,5.11,5.2,18.85,18.78,-1.25,-1.45,102300,101010,99750
2009,1,1,12,30,4.37,4.45,20.46,20.51,-0.5,-0.7000000000000001,102270,100990,99740
2009,1,1,13,30,3.64,3.7,23.82,23.67,0.15,-0.05,102260,100980,99730
2009,1,1,14,30,2.98,3.02,26.35,25.91,0.61,0.41000000000000003,102230,100950,99710
2009,1,1,15,30,2.64,2.66,26.7,26.1,0.75,0.56,102190,100910,99670
2009,1,1,16,30,2.24,2.19,30.59,30.32,0.65,0.46,102180,100900,99650
2009,1,1,17,30,2.5300000000000002,2.5100000000000002,59.29,60.800000000000004,0.48,0.32,102170,100890,99650
2009,1,1,18,30,2.71,2.6,82.62,84.35000000000001,0.4,0.26,102160,100880,99640
2009,1,1,19,30,3.0500000000000003,3.0700000000000003,100.71000000000001,101.48,0.24,0.14,102130,100850,99600
2009,1,1,20,30,3.5500000000000003,3.5,120.59,123.31,0.22,0.15,102100,100820,99570
2009,1,1,21,30,4.23,4.17,133.12,136.26,0.17,0.12,102070,100780,99540
2009,1,1,22,30,3.99,3.92,139.93,143.3,0.29,0.24,102000,100720,99480
2009,1,1,23,30,3.83,3.7800000000000002,151.12,155.46,0.32,0.3,101930,100650,99410
2009,1,2,0,30,3.97,4.11,173.26,177.98,0.62,0.66,101880,100600,99360
2009,1,2,1,30,4.79,5.04,190.43,193.87,1.1500000000000001,1.29,101830,100550,99320
2009,1,2,2,30,5.66,6.19,205.77,207.3,1.6300000000000001,1.9100000000000001,101780,100500,99270
2009,1,2,3,30,5.51,5.92,210.21,210.29,2.6,2.94,101720,100450,99220
2009,1,2,4,30,5.48,5.94,209.17000000000002,209.26,3.0700000000000003,3.44,101680,100410,99190
2009,1,2,5,30,4.19,4.64,205.52,205.52,2.95,3.21,101650,100380,99160
2009,1,2,6,30,4.25,4.83,204.75,205.65,2.45,2.82,101620,100340,99120
2009,1,2,7,30,5.28,5.94,207.8,208.22,2.81,3.38,101560,100290,99070
2009,1,2,8,30,6.43,7.16,213.33,213.66,3.86,4.5,101530,100260,99050
2009,1,2,9,30,6,6.87,215.14000000000001,215.49,3.98,4.53,101470,100210,99000
2009,1,2,10,30,3.06,3.38,221.1,222.41,5.41,5.29,101400,100150,98940
2009,1,2,11,30,4.91,5.15,206.20000000000002,206.70000000000002,7.15,7,101260,100020,98820
2009,1,2,12,30,5.3,5.48,215.97,215.98000000000002,8.540000000000001,8.38,101180,99950,98750
2009,1,2,13,30,4.98,5.43,234.86,233.70000000000002,8.700000000000001,8.61,101130,99900,98700
2009,1,2,14,30,5.16,5.72,237.56,236.69,8.55,8.46,101060,99830,98640
2009,1,2,15,30,6.2,6.87,239.01,237.47,8.41,8.35,101010,99780,98590
2009,1,2,16,30,5.92,6.78,251.37,251.55,7.82,7.78,101000,99760,98570
2009,1,2,17,30,7.16,7.84,264.38,263.59000000000003,7.5200000000000005,7.58,101040,99800,98600
2009,1,2,18,30,9.8,10.31,269.04,270,8.32,8.43,101060,99820,98630
2009,1,2,19,30,9.790000000000001,10.13,269.56,270.6,8.49,8.700000000000001,101060,99830,98640
2009,1,2,20,30,9.72,10.38,271.88,273.39,8.120000000000001,8.42,101080,99840,98650
2009,1,2,21,30,10.84,11.97,276.35,275.94,7.5,7.92,101120,99880,98680
