SiteID,2234849,Site Timezone,-5,Data Timezone,-5,Longitude,-77.6930541992,Latitude,34.4165763855
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2010,1,1,0,30,4.49,4.39,301.33,292.71,11.31,11.5,101490,100270,99090
2010,1,1,1,30,4.78,5.47,295.25,293.43,10.72,10.84,101450,100220,99040
2010,1,1,2,30,6.21,6.95,300.94,299.8,10.68,10.76,101430,100210,99020
2010,1,1,3,30,6.74,7.43,305.87,306.01,10.13,10.07,101380,100150,98960
2010,1,1,4,30,6.69,7.21,304.8,305.58,9.5,9.34,101410,100180,98990
2010,1,1,5,30,5.18,5.62,320.43,320.29,8.96,8.81,101400,100180,98980
2010,1,1,6,30,4.19,4.5600000000000005,306.96,310.12,8.36,8.19,101420,100190,98990
2010,1,1,7,30,4.89,5.12,293.48,295.87,7.65,7.49,101410,100170,98970
2010,1,1,8,30,5.57,5.87,318.97,319.76,7.7,7.55,101390,100160,98960
2010,1,1,9,30,5.58,5.65,320.29,320.64,7.63,7.44,101370,100130,98930
2010,1,1,10,30,5.95,6.03,332.13,332.34000000000003,8.34,8.15,101320,100090,98890
2010,1,1,11,30,6.5,6.61,336.88,337.09000000000003,9.17,8.98,101270,100040,98850
2010,1,1,12,30,6.8,6.91,338,338.18,9.86,9.67,101250,100020,98830
2010,1,1,13,30,7.8100000000000005,7.96,337.49,337.61,10.05,9.86,101230,100000,98810
2010,1,1,14,30,8.49,8.67,337.97,338,10.13,9.94,101190,99970,98780
2010,1,1,15,30,7.5200000000000005,7.68,340.63,340.55,10.03,9.84,101180,99950,98760
2010,1,1,16,30,7.9,8.34,331.39,331.97,9.84,9.69,101220,99990,98800
2010,1,1,17,30,10.71,11.57,321.76,323.6,9.200000000000001,9.13,101270,100040,98850
2010,1,1,18,30,12.15,13.21,325.06,326.74,7.83,7.78,101300,100060,98870
2010,1,1,19,30,11.6,12.88,330.67,332.22,6.83,6.83,101330,100090,98880
2010,1,1,20,30,10.92,11.94,329.19,330.57,5.95,5.98,101350,100100,98900
2010,1,1,21,30,10.84,11.8,332.42,333.38,5.01,4.96,101400,100150,98940
2010,1,1,22,30,11.96,13.030000000000001,331.5,332.69,3.22,3.1,101420,100160,98940
2010,1,1,23,30,11.870000000000001,13.02,331.87,332.93,1.57,1.44,101430,100170,98940
2010,1,2,0,30,8.73,9.44,323.02,323.29,0.61,0.51,101470,100200,98970
2010,1,2,1,30,9.950000000000001,10.870000000000001,325.47,326.52,-0.62,-0.74,101520,100240,99000
2010,1,2,2,30,10.34,11.23,324.52,325.65000000000003,-1.24,-1.35,101550,100270,99020
2010,1,2,3,30,10.56,11.370000000000001,324.24,325.09000000000003,-1.56,-1.69,101550,100270,99030
2010,1,2,4,30,10.28,11.01,319.86,320.98,-1.81,-1.94,101570,100290,99040
2010,1,2,5,30,10.31,10.99,319.61,320.57,-2,-2.14,101600,100310,99060
