SiteID,2296536,Site Timezone,-5,Data Timezone,-5,Longitude,-75.7076416016,Latitude,36.0953674316
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2007,1,1,0,30,12.36,13.48,163.97,164.28,17.61,17.63,102170,100970,99800
2007,1,1,1,30,13.26,14.14,164.12,164.57,17.73,17.66,102090,100890,99730
2007,1,1,2,30,14.47,15.15,166.52,166.79,18.14,18,102040,100840,99680
2007,1,1,3,30,13.5,14.450000000000001,171.21,171.58,18.14,18.06,101980,100780,99630
2007,1,1,4,30,13.93,14.84,173.73,174.09,18.31,18.22,101940,100750,99590
2007,1,1,5,30,14.36,15.1,174.25,174.67000000000002,18.72,18.61,101890,100700,99550
2007,1,1,6,30,14.47,15.27,175.96,176.34,18.98,18.88,101840,100650,99500
2007,1,1,7,30,14.09,14.82,177.47,177.96,19.1,19,101790,100610,99460
2007,1,1,8,30,15.08,15.39,180.42000000000002,180.54,19.48,19.31,101730,100540,99390
2007,1,1,9,30,14.22,14.81,183.29,183.79,20.36,20.19,101660,100480,99330
2007,1,1,10,30,13.73,14.450000000000001,185,185.56,20.77,20.62,101550,100370,99230
2007,1,1,11,30,14.21,14.76,185.67000000000002,186.25,21.1,20.92,101430,100250,99110
2007,1,1,12,30,14.290000000000001,15.26,180.94,181.86,20.31,20.240000000000002,101350,100170,99030
2007,1,1,13,30,12.05,13.09,182.48,183.54,19.93,19.91,101270,100090,98950
2007,1,1,14,30,12.5,13.14,217.75,217.55,19.5,19.42,101290,100110,98970
2007,1,1,15,30,12.81,13.66,204.12,205.21,19.41,19.35,101210,100030,98890
2007,1,1,16,30,11.55,12.200000000000001,221.67000000000002,222.44,19.43,19.34,101170,99990,98850
2007,1,1,17,30,9.91,10.540000000000001,213.08,213.86,19.07,18.990000000000002,101140,99960,98820
2007,1,1,18,30,11.55,12.4,252.14000000000001,251.67000000000002,18.25,18.150000000000002,101150,99970,98820
2007,1,1,19,30,15.44,16.12,248.99,249.28,16.55,16.41,101210,100020,98860
2007,1,1,20,30,12.41,13.15,241.79,242.73000000000002,16.52,16.47,101230,100030,98880
2007,1,1,21,30,12.89,13.73,252.20000000000002,252.8,15.68,15.58,101290,100090,98920
2007,1,1,22,30,13.22,13.99,270.11,270.63,15.040000000000001,14.92,101340,100140,98970
2007,1,1,23,30,11.790000000000001,12.4,311.21,312.04,13.450000000000001,13.31,101430,100220,99040
2007,1,2,0,30,12.81,13.24,318.56,319.11,11.89,11.73,101510,100290,99100
2007,1,2,1,30,12.41,12.86,327.42,327.72,10.75,10.57,101640,100420,99230
2007,1,2,2,30,13.6,14.02,330.98,331.18,9.68,9.51,101750,100520,99320
2007,1,2,3,30,13.48,13.89,333.52,333.71,8.73,8.55,101870,100630,99430
2007,1,2,4,30,12.32,12.67,337.3,337.58,8.1,7.92,102000,100760,99560
2007,1,2,5,30,12.57,12.950000000000001,336.05,336.29,7.72,7.54,102140,100890,99680
2007,1,2,6,30,12.370000000000001,12.72,337.55,337.86,7.42,7.24,102250,101000,99790
2007,1,2,7,30,12.09,12.43,338.01,338.32,7.26,7.08,102350,101100,99880
2007,1,2,8,30,11.03,11.27,339.8,340.06,7.23,7.05,102440,101190,99970
2007,1,2,9,30,10.9,11.08,341.99,342.28000000000003,7.37,7.18,102530,101280,100060
2007,1,2,10,30,11.36,11.540000000000001,346.32,346.49,7.73,7.5200000000000005,102570,101320,100110
2007,1,2,11,30,10.91,11.07,348.85,348.90000000000003,7.78,7.57,102630,101380,100160
2007,1,2,12,30,9.78,9.92,348.43,348.49,7.84,7.63,102690,101440,100220
2007,1,2,13,30,9.200000000000001,9.31,345.24,345.32,8,7.79,102750,101490,100280
2007,1,2,14,30,8.97,9.08,347.96,347.93,8.14,7.95,102790,101540,100320
2007,1,2,15,30,8.34,8.44,348.94,348.8,8.33,8.14,102820,101560,100350
2007,1,2,16,30,7.84,7.99,347.27,347.22,8.46,8.28,102860,101610,100400
2007,1,2,17,30,7.74,7.86,350.32,350.32,8.55,8.370000000000001,102930,101680,100460
2007,1,2,18,30,7.54,7.65,350.91,351.08,8.59,8.42,103000,101740,100520
2007,1,2,19,30,7.36,7.45,355.18,355.41,8.63,8.45,103030,101780,100560
2007,1,2,20,30,7.61,7.68,4.32,4.38,8.78,8.6,103060,101810,100590
2007,1,2,21,30,7.38,7.43,11.94,11.97,8.870000000000001,8.69,103070,101820,100610
2007,1,2,22,30,6.86,6.890000000000001,18.01,18.080000000000002,8.94,8.76,103060,101810,100590
2007,1,2,23,30,6.01,6.03,26.560000000000002,26.66,9.05,8.870000000000001,103080,101830,100610
2007,1,3,0,30,5.5,5.51,31.93,32.04,9.19,9,103080,101830,100620
2007,1,3,1,30,4.76,4.7700000000000005,41.46,41.56,9.36,9.17,103120,101870,100650
2007,1,3,2,30,4.13,4.14,44.67,44.82,9.450000000000001,9.26,103130,101880,100670
2007,1,3,3,30,3.42,3.42,55.480000000000004,55.71,9.6,9.41,103150,101890,100680
2007,1,3,4,30,2.99,2.99,59.81,60.11,9.74,9.56,103170,101920,100710
2007,1,3,5,30,2.45,2.46,75.38,75.83,9.91,9.72,103210,101960,100750
2007,1,3,6,30,1.78,1.83,94.44,93.88,10,9.84,103240,101990,100780
2007,1,3,7,30,1.24,1.3900000000000001,112.54,109.94,10.07,9.93,103260,102000,100790
2007,1,3,8,30,0.8300000000000001,0.87,144.38,141.56,10.200000000000001,10.01,103280,102020,100810
2007,1,3,9,30,0.96,1.01,168.70000000000002,165.71,10.24,10.09,103290,102040,100820
2007,1,3,10,30,1.71,1.75,169.1,171.56,11.07,10.89,103240,102000,100790
2007,1,3,11,30,2.61,2.68,198.69,198.89000000000001,11.950000000000001,11.76,103200,101960,100750
2007,1,3,12,30,2.91,2.96,210.88,210.54,12.43,12.24,103140,101900,100700
2007,1,3,13,30,2.68,2.72,214.32,213.92000000000002,12.870000000000001,12.68,103100,101870,100670
2007,1,3,14,30,2.15,2.22,189.11,191.31,13,12.83,103060,101830,100630
2007,1,3,15,30,1.83,1.85,161.48,167.38,12.92,12.77,103000,101770,100570
2007,1,3,16,30,2.49,2.6,156.53,167.18,13.02,13,102970,101740,100540
2007,1,3,17,30,5.0200000000000005,5.46,177.91,179.91,13.33,13.200000000000001,102970,101740,100540
2007,1,3,18,30,6.34,6.6000000000000005,187.46,190.44,13.55,13.47,102970,101740,100550
2007,1,3,19,30,5.76,6.05,188.57,191.78,13.71,13.67,102960,101730,100540
2007,1,3,20,30,5.96,6.21,183.3,185.67000000000002,13.93,13.94,102960,101730,100540
2007,1,3,21,30,6,6.3,186.70000000000002,189.49,14.13,14.17,102930,101700,100510
2007,1,3,22,30,6.0600000000000005,6.23,178.38,181.03,14.24,14.18,102880,101650,100470
2007,1,3,23,30,6.23,6.46,182,184.20000000000002,14.68,14.63,102840,101620,100430
2007,1,4,0,30,6.3100000000000005,6.59,176.63,179.75,14.85,14.83,102810,101590,100400
