SiteID,2179289,Site Timezone,-5,Data Timezone,-5,Longitude,-78.6801757812,Latitude,34.8067817688
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2012,1,1,0,30,2.7,2.8000000000000003,295.25,293.85,11.84,12.43,101750,100520,99340
2012,1,1,1,30,1.87,2.08,292.18,289.03000000000003,10.6,11.1,101800,100560,99380
2012,1,1,2,30,1.46,1.62,300.58,292.22,11.02,11.6,101810,100580,99390
2012,1,1,3,30,0.78,0.78,271.72,264.8,11.03,11.41,101820,100580,99400
2012,1,1,4,30,0.9500000000000001,1.12,226.45000000000002,226.24,10.21,10.52,101840,100590,99410
2012,1,1,5,30,2.11,2.27,202.18,209.47,9.91,10.38,101860,100620,99430
2012,1,1,6,30,3.99,4.16,204.63,205.75,10.01,10.93,101860,100610,99420
2012,1,1,7,30,5.62,5.91,200.85,200.85,10,10.78,101870,100620,99430
2012,1,1,8,30,6.66,7.11,200.94,202.42000000000002,9.64,10.66,101840,100590,99410
2012,1,1,9,30,6.4,7.18,199.07,200.46,9.66,10.56,101790,100550,99360
2012,1,1,10,30,5.13,6.71,187.70000000000002,193.18,10.950000000000001,11.1,101680,100450,99270
2012,1,1,11,30,4.48,4.5600000000000005,192.62,193.11,13.06,12.89,101570,100360,99180
2012,1,1,12,30,6.5200000000000005,6.65,197.69,198.03,15.47,15.290000000000001,101470,100270,99100
2012,1,1,13,30,7.86,8.03,206.24,206.32,16.69,16.5,101370,100180,99010
2012,1,1,14,30,9.47,9.93,197.20000000000002,197.52,17.12,16.96,101280,100090,98930
2012,1,1,15,30,9.24,9.72,203.43,203.67000000000002,17.47,17.31,101190,100000,98840
2012,1,1,16,30,9.72,10.46,207.32,208.11,17.41,17.31,101170,99980,98820
2012,1,1,17,30,10.68,11.73,215.32,216.95000000000002,17,16.97,101190,99990,98840
2012,1,1,18,30,12.26,13.34,223.01,223.93,16.69,16.7,101180,99980,98820
2012,1,1,19,30,12.21,13.290000000000001,231.93,233.47,16.16,16.18,101190,99990,98840
2012,1,1,20,30,11.41,12.83,238.20000000000002,240.37,15.26,15.13,101240,100040,98880
2012,1,1,21,30,10.78,12.02,242.08,243.45000000000002,13.59,13.540000000000001,101260,100050,98880
2012,1,1,22,30,11.49,12.25,265.33,266.51,12.92,12.790000000000001,101250,100040,98860
2012,1,1,23,30,8.39,9.16,302.24,303.64,11.47,11.34,101240,100020,98840
2012,1,2,0,30,9.46,10.27,317.3,317.76,9.6,9.5,101320,100090,98900
2012,1,2,1,30,9.09,9.9,321.95,323.1,8.24,8.11,101350,100110,98920
2012,1,2,2,30,7.47,8.24,323.45,323.96,7.2,7.05,101390,100150,98940
