SiteID,2263530,Site Timezone,-5,Data Timezone,-5,Longitude,-76.895324707,Latitude,34.8813285828
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2013,1,1,0,30,11.71,13.09,258.48,259.74,8.49,8.69,102070,100830,99620
2013,1,1,1,30,10.03,11.43,262.64,263.25,7.95,8.13,102060,100810,99600
2013,1,1,2,30,9.370000000000001,11.02,266.09000000000003,267.51,7.41,7.640000000000001,102040,100790,99590
2013,1,1,3,30,8.91,10.58,267.66,270.46,7,7.25,102010,100760,99550
2013,1,1,4,30,8.8,10.24,267.06,269.32,6.69,6.95,102000,100750,99540
2013,1,1,5,30,9.11,10.51,268.77,271.38,6.58,6.91,102010,100750,99540
2013,1,1,6,30,8.47,9.63,272.4,275.83,6.43,6.79,101990,100740,99530
2013,1,1,7,30,6.62,7.5200000000000005,267.94,270.72,5.75,5.93,101990,100730,99520
2013,1,1,8,30,5.96,6.69,272.24,272.08,5.83,6.07,101990,100740,99530
2013,1,1,9,30,3.99,4.44,267.57,267.62,7.13,7.0200000000000005,101970,100730,99520
2013,1,1,10,30,4.88,4.97,264.48,264.38,9.3,9.120000000000001,101910,100680,99480
2013,1,1,11,30,5.46,5.5600000000000005,272.88,273.01,11.03,10.84,101840,100620,99420
2013,1,1,12,30,5.14,5.24,282.06,282.03000000000003,12.05,11.85,101770,100550,99360
2013,1,1,13,30,4.63,4.68,289.67,288.84000000000003,11.94,11.75,101740,100520,99330
2013,1,1,14,30,2.47,2.74,291.90000000000003,285.97,10.17,10.07,101700,100470,99280
2013,1,1,15,30,3.58,3.87,263.57,255.98000000000002,11.38,11.77,101640,100420,99230
2013,1,1,16,30,4.79,5.3500000000000005,236.26,234.78,12.43,12.68,101620,100400,99220
2013,1,1,17,30,4.99,5.57,245.42000000000002,243.21,12.52,12.59,101630,100410,99220
2013,1,1,18,30,5.22,5.8,242.85,242.01,12.72,12.73,101620,100400,99220
2013,1,1,19,30,5.3500000000000005,5.95,249.3,249.5,12.6,12.52,101620,100400,99220
2013,1,1,20,30,5.29,5.9,255.13,255.38,12.370000000000001,12.33,101610,100400,99210
2013,1,1,21,30,4.53,5.12,266.88,266.18,11.83,11.790000000000001,101610,100380,99200
2013,1,1,22,30,6.51,6.94,277.94,278,11.700000000000001,11.72,101550,100330,99150
2013,1,1,23,30,6.08,6.82,296,294.61,10.73,10.75,101520,100300,99110
2013,1,2,0,30,4.89,5.39,314.46,313.32,9.68,9.61,101510,100280,99090
2013,1,2,1,30,3.81,4.17,346.32,345.66,9.69,9.59,101500,100270,99080
2013,1,2,2,30,3.54,3.7800000000000002,358.08,355.5,9.21,9.07,101490,100260,99070
2013,1,2,3,30,4.18,4.48,357.43,356.61,9.03,8.88,101480,100250,99060
2013,1,2,4,30,4.17,4.24,24.12,24.09,8.950000000000001,8.77,101480,100250,99060
2013,1,2,5,30,5.12,5.26,14.85,15.1,8.75,8.56,101520,100290,99090
2013,1,2,6,30,4.51,4.62,27.080000000000002,27.2,8.6,8.42,101510,100280,99080
2013,1,2,7,30,6.09,6.44,23.6,23.7,8.51,8.35,101550,100310,99120
2013,1,2,8,30,5.91,6.2,25.26,25.05,8.2,8.040000000000001,101580,100350,99150
2013,1,2,9,30,6.69,6.96,19.23,19.56,7.96,7.78,101640,100400,99200
2013,1,2,10,30,6.99,7.24,23.11,23.28,7.65,7.47,101660,100420,99220
2013,1,2,11,30,7.26,7.45,16.9,17.080000000000002,7,6.82,101670,100430,99220
2013,1,2,12,30,6.8,6.92,13.620000000000001,14.02,6.63,6.44,101700,100460,99250
2013,1,2,13,30,6.71,6.82,15.38,15.76,6.11,5.92,101740,100490,99280
2013,1,2,14,30,6.28,6.390000000000001,13.77,14.040000000000001,5.91,5.73,101790,100540,99330
2013,1,2,15,30,6.09,6.22,18.13,18.47,6.16,5.97,101810,100560,99350
2013,1,2,16,30,5.7700000000000005,5.99,21.93,22.14,6.3100000000000005,6.12,101860,100610,99400
2013,1,2,17,30,5.88,6.16,22.04,22.66,6.44,6.2700000000000005,101920,100670,99460
2013,1,2,18,30,7.42,7.86,27.2,27.78,6.61,6.44,101990,100740,99530
2013,1,2,19,30,7.62,8,30.35,30.830000000000002,6.04,5.87,102030,100780,99560
2013,1,2,20,30,7.3500000000000005,7.71,29.66,30.27,5.58,5.42,102090,100830,99610
2013,1,2,21,30,7.45,7.8100000000000005,28.26,28.87,5.12,4.95,102120,100860,99640
2013,1,2,22,30,7.67,8.05,28.77,29.46,4.75,4.58,102100,100840,99620
2013,1,2,23,30,7.5200000000000005,7.86,26.240000000000002,26.810000000000002,4.32,4.15,102130,100870,99640
