SiteID,2097207,Site Timezone,-5,Data Timezone,-5,Longitude,-80.1271972656,Latitude,35.6924209595
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2007,1,1,0,30,11.94,12.83,183.31,183.78,17.13,17.04,98910,97750,96620
2007,1,1,1,30,11.91,12.780000000000001,185.64000000000001,186.17000000000002,17.240000000000002,17.14,98900,97740,96610
2007,1,1,2,30,11.290000000000001,12.120000000000001,187.41,187.49,17.27,17.150000000000002,98850,97690,96570
2007,1,1,3,30,12.530000000000001,13.39,187.42000000000002,187.75,17.34,17.23,98770,97610,96480
2007,1,1,4,30,12.82,13.64,185.08,185.3,17.330000000000002,17.2,98680,97530,96400
2007,1,1,5,30,12.74,13.48,201.74,202.02,17.53,17.45,98670,97510,96390
2007,1,1,6,30,12.15,13.07,194.32,194.93,17.17,17.06,98630,97480,96350
2007,1,1,7,30,9.88,10.700000000000001,249.38,248.68,15.9,15.65,98680,97520,96380
2007,1,1,8,30,9.870000000000001,10.620000000000001,229.86,230.59,15.34,15.26,98680,97520,96380
2007,1,1,9,30,9.31,9.9,228.23000000000002,228.87,15.4,15.31,98680,97510,96380
2007,1,1,10,30,7.99,8.28,222.22,222.95000000000002,14.93,14.8,98640,97470,96330
2007,1,1,11,30,8.2,8.93,228.57,228.62,14.96,14.83,98580,97410,96270
2007,1,1,12,30,8.84,9.09,227.86,228.1,15.3,15.13,98550,97380,96240
2007,1,1,13,30,8.36,8.56,227.35,227.45000000000002,16.23,16.04,98510,97350,96220
2007,1,1,14,30,9.3,9.540000000000001,229.16,229.21,16.580000000000002,16.39,98480,97320,96190
2007,1,1,15,30,8.75,9.120000000000001,234.70000000000002,234.74,16.3,16.12,98490,97330,96200
2007,1,1,16,30,9.61,10.35,237.96,238.39000000000001,15.780000000000001,15.66,98540,97370,96240
2007,1,1,17,30,10.67,11.290000000000001,244.96,245.89000000000001,15.120000000000001,15.1,98630,97450,96320
2007,1,1,18,30,11.11,11.38,301.5,303.38,12.11,12.02,98770,97590,96430
2007,1,1,19,30,8.76,9.53,305.03000000000003,306.56,10.03,9.950000000000001,98860,97660,96500
2007,1,1,20,30,11.75,12.84,305.61,306.16,8.17,8.09,98980,97770,96600
2007,1,1,21,30,9.620000000000001,10.43,321.06,322.5,7.37,7.3100000000000005,99100,97890,96710
2007,1,1,22,30,9.31,9.870000000000001,322.94,323.11,5.84,5.73,99170,97950,96770
2007,1,1,23,30,14.61,15.56,328.40000000000003,328.56,4.53,4.38,99230,98000,96810
2007,1,2,0,30,12.01,13.09,326.94,327.61,3.67,3.54,99300,98070,96880
2007,1,2,1,30,9.63,10.89,326.35,327.5,3.29,3.18,99380,98150,96950
2007,1,2,2,30,10.21,11.790000000000001,326.52,328.83,2.88,2.8000000000000003,99430,98190,97000
2007,1,2,3,30,9.82,11.09,328.72,330.78000000000003,2.58,2.58,99490,98250,97050
2007,1,2,4,30,11.81,13.51,332.15000000000003,335.33,2.83,3,99540,98300,97100
2007,1,2,5,30,9.700000000000001,9.620000000000001,337.11,340.47,3.29,3.65,99650,98410,97210
2007,1,2,6,30,7.66,7.640000000000001,341.68,342.97,4.04,3.94,99730,98490,97300
2007,1,2,7,30,9.950000000000001,11.02,343.95,345.46,3.34,3.47,99820,98570,97370
2007,1,2,8,30,5.99,6.49,347.45,349.95,2.99,3.18,99920,98680,97470
2007,1,2,9,30,2.09,2.22,344.51,346.75,3.8000000000000003,3.65,99980,98740,97540
2007,1,2,10,30,1.55,1.59,13.67,13.69,5.2,5.01,100010,98780,97580
2007,1,2,11,30,2.4,2.44,24.04,23.59,6.21,6.0200000000000005,100030,98810,97610
2007,1,2,12,30,2.49,2.5300000000000002,26.44,26.43,7.25,7.0600000000000005,100060,98840,97650
2007,1,2,13,30,2.33,2.37,43.31,43.01,8.040000000000001,7.84,100090,98870,97690
2007,1,2,14,30,2.8000000000000003,2.86,34.22,34.25,8.67,8.48,100100,98880,97700
2007,1,2,15,30,2.62,2.67,34.4,34.45,8.89,8.700000000000001,100110,98890,97710
2007,1,2,16,30,2.16,2.19,32.65,33.17,8.81,8.620000000000001,100120,98900,97720
2007,1,2,17,30,2.22,2.2600000000000002,42.88,42.27,8.56,8.41,100170,98940,97760
2007,1,2,18,30,2.5500000000000003,2.67,54.39,55.120000000000005,8.35,8.25,100210,98990,97800
2007,1,2,19,30,2.67,2.8000000000000003,63.21,64.67,8.05,8.02,100240,99010,97830
2007,1,2,20,30,2.44,2.59,71.85000000000001,71.65,7.79,7.8500000000000005,100270,99040,97850
2007,1,2,21,30,2.37,2.58,72.15,75.86,7.4,7.54,100280,99050,97860
2007,1,2,22,30,2.15,2.33,89.68,94.53,7.16,7.34,100280,99040,97860
2007,1,2,23,30,2.0100000000000002,2.21,102.41,107.42,6.84,7.08,100290,99050,97860
2007,1,3,0,30,1.9100000000000001,2.15,121.83,126.98,6.37,6.63,100320,99070,97880
2007,1,3,1,30,1.6400000000000001,2.08,147.35,150.15,6.23,6.5600000000000005,100340,99090,97900
2007,1,3,2,30,1.36,1.84,170.98,168.02,5.96,6.36,100340,99100,97910
2007,1,3,3,30,1.2,1.62,195.94,182.75,5.5200000000000005,6,100350,99100,97910
2007,1,3,4,30,0.96,1.3,213.5,191,5.07,5.5200000000000005,100360,99120,97920
2007,1,3,5,30,1.11,1.51,205.49,190.02,4.8,5.23,100400,99150,97950
2007,1,3,6,30,1.24,1.6400000000000001,204.4,191.39000000000001,4.63,5.1000000000000005,100420,99170,97970
2007,1,3,7,30,1.2,1.59,212.56,196.38,4.53,5.03,100430,99180,97980
2007,1,3,8,30,1.08,1.35,231.6,209.87,4.55,5.01,100450,99200,98000
2007,1,3,9,30,1.1300000000000001,1.4000000000000001,242.9,218.16,4.76,5.36,100450,99210,98010
2007,1,3,10,30,0.66,0.64,261.57,255.12,6.03,5.9,100410,99180,97990
2007,1,3,11,30,1.1,1.09,241.83,239.95000000000002,7.8500000000000005,7.68,100350,99130,97940
2007,1,3,12,30,2.07,2.1,213.83,213.36,9.09,8.91,100310,99090,97910
2007,1,3,13,30,2.0300000000000002,2.06,219.26,218.54,10.040000000000001,9.85,100260,99040,97860
2007,1,3,14,30,1.75,1.77,228.28,226.95000000000002,10.61,10.42,100200,98990,97810
2007,1,3,15,30,1.5,1.5,242.57,240.64000000000001,10.77,10.59,100150,98940,97770
2007,1,3,16,30,1.33,1.42,219.36,209.32,10.64,10.5,100110,98900,97730
2007,1,3,17,30,2.16,2.43,187.71,183.74,10.68,10.6,100120,98910,97740
2007,1,3,18,30,2.72,2.96,215.18,213.16,10.61,10.540000000000001,100090,98880,97710
2007,1,3,19,30,1.81,2.0300000000000002,248.92000000000002,242.24,10.58,10.55,100060,98850,97670
2007,1,3,20,30,1.73,1.97,238.65,231.17000000000002,10.41,10.4,100060,98850,97670
2007,1,3,21,30,1.9000000000000001,2.2600000000000002,199.8,197.64000000000001,10.39,10.39,100050,98830,97660
2007,1,3,22,30,2.2,2.67,185.06,186,10.290000000000001,10.46,100010,98800,97630
2007,1,3,23,30,2.57,2.94,219.46,213.97,10.33,10.51,99970,98750,97580
2007,1,4,0,30,2.95,3.15,249.01000000000002,243.47,10.07,10.24,99950,98740,97570
2007,1,4,1,30,2.11,2.46,244.32,235.11,9.74,10.03,99920,98710,97540
2007,1,4,2,30,3,3.42,234.77,230.16,9.96,10.38,99930,98710,97540
2007,1,4,3,30,2.42,2.73,247.17000000000002,238.88,11.13,11.61,99870,98660,97500
2007,1,4,4,30,2.61,2.8000000000000003,250.11,243.94,10.4,10.78,99880,98660,97490
2007,1,4,5,30,2.5100000000000002,2.67,236.42000000000002,228.62,10.21,10.57,99880,98670,97500
2007,1,4,6,30,2.19,2.4,239.38,230.25,10.14,10.49,99850,98630,97470
2007,1,4,7,30,2.27,2.5,243.76,233.69,10.02,10.39,99840,98620,97460
2007,1,4,8,30,2.57,2.82,236.46,227.8,10.71,11.06,99820,98610,97450
2007,1,4,9,30,2.18,2.72,218.49,212.84,10.040000000000001,10.61,99810,98600,97440
2007,1,4,10,30,1.18,1.3,223.02,218.17000000000002,10.88,10.75,99780,98580,97410
2007,1,4,11,30,2.33,3.42,201.06,198.47,11.93,12.19,99700,98500,97350
2007,1,4,12,30,4.2700000000000005,4.97,204.18,203.91,13.11,13.4,99630,98440,97290
2007,1,4,13,30,3.34,4.38,201.36,199.12,13.290000000000001,13.33,99580,98390,97240
2007,1,4,14,30,3.62,4.22,194.84,191.71,13.89,13.870000000000001,99540,98360,97210
2007,1,4,15,30,2.66,3.19,202.67000000000002,197.77,13.950000000000001,13.91,99490,98300,97160
2007,1,4,16,30,4.0600000000000005,4.8100000000000005,183.20000000000002,184.27,13.700000000000001,13.74,99460,98270,97130
2007,1,4,17,30,5.15,5.8500000000000005,182.21,180.04,14.1,14.16,99450,98270,97120
2007,1,4,18,30,5.14,5.91,182.83,180.77,14.22,14.39,99430,98240,97100
2007,1,4,19,30,5.92,6.37,179.52,178.1,14.73,14.85,99410,98230,97080
2007,1,4,20,30,6.07,6.67,172.21,172.72,14.950000000000001,15.02,99380,98190,97050
2007,1,4,21,30,5.83,6.65,167.21,170.47,14.72,14.84,99330,98150,97000
2007,1,4,22,30,6.25,7.2,193.28,191.89000000000001,14.530000000000001,14.82,99260,98080,96940
2007,1,4,23,30,8.16,8.74,182.42000000000002,183.65,15.22,15.38,99200,98020,96880
2007,1,5,0,30,6.9,7.38,174.67000000000002,175.76,15.23,15.370000000000001,99140,97960,96830
2007,1,5,1,30,7.43,8.33,173.34,175.35,15.22,15.27,99080,97900,96760
2007,1,5,2,30,7.61,8.56,176.04,176.62,15.26,15.3,99050,97870,96740
2007,1,5,3,30,8.59,9.48,181.65,182.34,15.450000000000001,15.450000000000001,99010,97840,96710
2007,1,5,4,30,8.22,9.17,190.52,191.23000000000002,15.540000000000001,15.55,99000,97830,96690
2007,1,5,5,30,8.01,8.92,193.06,194.41,15.41,15.4,99010,97840,96700
2007,1,5,6,30,8.06,8.93,187.76,190.28,15.610000000000001,15.620000000000001,98960,97790,96660
2007,1,5,7,30,7.65,8.49,185.44,187.20000000000002,15.63,15.64,98940,97770,96640
2007,1,5,8,30,8.35,9.31,194.49,195.72,15.65,15.67,98940,97770,96640
2007,1,5,9,30,7.62,8.3,192.26,193.18,16.05,15.97,98920,97760,96630
2007,1,5,10,30,6.98,7.49,190.99,191.8,16.54,16.39,98870,97700,96580
2007,1,5,11,30,6.43,6.61,190.73,191.13,17.13,16.95,98810,97650,96520
2007,1,5,12,30,5.29,5.51,182.65,183.47,17.45,17.27,98730,97580,96450
2007,1,5,13,30,7.69,7.91,190.42000000000002,190.70000000000002,19.16,18.97,98700,97550,96440
2007,1,5,14,30,8.74,8.97,188.43,188.72,19.92,19.740000000000002,98630,97480,96370
2007,1,5,15,30,9.34,9.63,187.53,187.72,19.830000000000002,19.64,98630,97490,96370
2007,1,5,16,30,13.4,14,195.23000000000002,196.35,17.78,17.62,98650,97490,96370
2007,1,5,17,30,11.01,11.61,186.76,187.32,17.150000000000002,17.02,98640,97480,96350
2007,1,5,18,30,8.86,9.48,195.72,195.96,16.84,16.7,98610,97450,96330
2007,1,5,19,30,7.78,8.38,192.54,193.52,16.740000000000002,16.64,98600,97440,96320
2007,1,5,20,30,8.23,8.85,200.44,201.05,16.76,16.65,98600,97440,96320
2007,1,5,21,30,9.120000000000001,9.84,192.73000000000002,193.09,16.78,16.68,98590,97430,96310
2007,1,5,22,30,9.56,10.13,201.23000000000002,201.89000000000001,16.82,16.69,98550,97390,96270
2007,1,5,23,30,10.33,10.98,200.21,200.76,16,15.85,98540,97370,96240
2007,1,6,0,30,10.6,11.27,209.5,210.22,16.04,15.93,98520,97350,96230
2007,1,6,1,30,8.71,9.59,211.8,213.11,15.82,15.72,98490,97320,96200
2007,1,6,2,30,9.49,10.25,206.67000000000002,209.27,15.26,15.19,98470,97300,96170
2007,1,6,3,30,10.42,11.370000000000001,219.3,221.56,14.55,14.5,98500,97330,96190
2007,1,6,4,30,10.200000000000001,11.36,238.32,238.82,13.98,13.93,98550,97380,96240
2007,1,6,5,30,9.97,11.08,240.64000000000001,241.54,13.42,13.34,98630,97450,96310
2007,1,6,6,30,7.5,8.66,246.33,246.70000000000002,12.58,12.5,98690,97510,96360
2007,1,6,7,30,6.19,7.09,248.51000000000002,249.77,12.09,12.27,98760,97570,96430
2007,1,6,8,30,5.66,6.22,254.87,257.04,11.82,11.91,98820,97630,96490
2007,1,6,9,30,4.41,5.12,243.17000000000002,244.74,12.24,12.46,98890,97690,96550
2007,1,6,10,30,4.25,4.28,232.14000000000001,232.62,14.05,13.870000000000001,98890,97710,96570
2007,1,6,11,30,4.72,4.78,236.75,236.92000000000002,14.94,14.76,98890,97720,96580
2007,1,6,12,30,5.32,5.39,233.98000000000002,234.19,15.59,15.39,98920,97740,96610
2007,1,6,13,30,5.17,5.25,235.28,235.58,16.13,15.94,98930,97760,96620
2007,1,6,14,30,5.14,5.22,239.04,239.23000000000002,16.5,16.31,98920,97750,96620
2007,1,6,15,30,5.29,5.38,236.34,236.38,16.71,16.52,98940,97770,96640
2007,1,6,16,30,5.62,5.8100000000000005,237.79,238.19,16.59,16.41,99000,97830,96690
2007,1,6,17,30,5.93,6.11,243.77,244.52,16.59,16.44,99060,97890,96750
2007,1,6,18,30,6.94,7.5,241.56,242.53,16.11,16.1,99120,97950,96810
2007,1,6,19,30,7.390000000000001,7.55,252.68,253.36,16.38,16.35,99190,98020,96880
2007,1,6,20,30,7.04,7,306.13,304.39,15.6,15.48,99270,98080,96940
2007,1,6,21,30,4.57,4.41,295.5,293.64,15.4,15.33,99330,98150,97010
2007,1,6,22,30,4.6000000000000005,4.16,341.92,342.15000000000003,15.11,15.030000000000001,99360,98180,97030
2007,1,6,23,30,6.68,6.2700000000000005,342.24,340.92,15.24,15.38,99380,98190,97050
2007,1,7,0,30,6.29,6.45,13.19,11.64,13.26,13.6,99440,98240,97090
2007,1,7,1,30,8.63,9.58,14.38,11.42,12.61,13,99500,98300,97150
2007,1,7,2,30,9.28,9.06,17.28,17.29,13.530000000000001,13.74,99530,98330,97180
2007,1,7,3,30,7.46,7.41,53.76,56.230000000000004,12.07,12.46,99580,98370,97220
