SiteID,2212964,Site Timezone,-5,Data Timezone,-5,Longitude,-78.162689209,Latitude,34.2804489136
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2009,1,1,0,30,11.08,12.21,352.1,352.89,-1.29,-1.3900000000000001,102320,101020,99770
2009,1,1,1,30,9.84,10.790000000000001,354.7,354.94,-1.75,-1.87,102390,101100,99840
2009,1,1,2,30,9.81,10.73,355.35,355.7,-2.18,-2.31,102430,101130,99880
2009,1,1,3,30,9.33,10.17,355.98,356.65000000000003,-2.56,-2.69,102480,101180,99920
2009,1,1,4,30,9.28,10.040000000000001,0.52,1.1,-2.74,-2.87,102520,101220,99960
2009,1,1,5,30,8.91,9.65,4.47,5.04,-2.91,-3.04,102570,101270,100000
2009,1,1,6,30,7.86,8.55,8.84,9.32,-2.96,-3.09,102630,101320,100060
2009,1,1,7,30,7.43,8.05,11.11,11.71,-2.99,-3.13,102680,101370,100110
2009,1,1,8,30,6.63,6.82,17.12,17.25,-2.68,-2.87,102720,101420,100160
2009,1,1,9,30,6.2,6.34,20.68,20.650000000000002,-1.86,-2.06,102750,101450,100190
2009,1,1,10,30,6.2700000000000005,6.4,16.8,16.8,-0.87,-1.07,102720,101420,100170
2009,1,1,11,30,5.76,5.87,19.17,19.09,0.19,-0.01,102690,101400,100150
2009,1,1,12,30,5.29,5.39,19.69,19.57,1.16,0.96,102660,101370,100130
2009,1,1,13,30,4.5600000000000005,4.63,18.95,18.77,1.95,1.74,102640,101360,100110
2009,1,1,14,30,4.19,4.26,18.87,18.68,2.46,2.27,102610,101330,100090
2009,1,1,15,30,3.66,3.72,22.89,22.7,2.62,2.43,102590,101310,100070
2009,1,1,16,30,3.87,3.97,26.68,26.3,2.41,2.22,102570,101300,100060
2009,1,1,17,30,4.64,4.58,40.050000000000004,40.11,2.0100000000000002,1.84,102590,101300,100060
2009,1,1,18,30,4.29,4.13,50.59,52.08,1.69,1.54,102580,101300,100050
2009,1,1,19,30,3.99,3.88,60.300000000000004,62.58,1.46,1.33,102560,101270,100030
2009,1,1,20,30,4.05,3.77,58.620000000000005,60.660000000000004,1.29,1.23,102520,101230,99990
2009,1,1,21,30,3.3000000000000003,3.0300000000000002,65.91,70.07000000000001,1.42,1.44,102470,101190,99950
2009,1,1,22,30,2.05,2.02,77.54,87.95,2.06,2.22,102400,101120,99880
2009,1,1,23,30,1.79,1.96,90.44,103.15,2.82,3.0700000000000003,102330,101040,99810
2009,1,2,0,30,1.8900000000000001,1.96,88.85000000000001,106.41,3.34,3.83,102260,100990,99760
2009,1,2,1,30,2.39,2.57,105.97,118.62,4.41,4.87,102210,100940,99720
2009,1,2,2,30,2.13,2.35,113.56,127.82000000000001,4.95,5.44,102180,100900,99690
2009,1,2,3,30,2.37,2.7,131.29,143.06,5.7700000000000005,6.3,102110,100840,99630
2009,1,2,4,30,2.6,2.99,139.95000000000002,148.86,6.46,6.91,102080,100810,99600
2009,1,2,5,30,3.2600000000000002,3.69,145.13,151.36,7.15,7.55,102060,100800,99590
2009,1,2,6,30,3.83,4.28,152.78,158.01,7.95,8.36,102020,100770,99560
2009,1,2,7,30,4.0200000000000005,4.42,159.72,164.4,8.67,9.07,101990,100740,99540
2009,1,2,8,30,4.46,4.86,172.08,176.48,9.69,10.03,101940,100690,99500
2009,1,2,9,30,2.85,3.6,184.61,186.73,9.47,9.94,101910,100670,99480
2009,1,2,10,30,1.72,2.16,207.27,212.77,10.49,10.43,101840,100610,99420
2009,1,2,11,30,2.65,2.73,223.81,223.34,12.56,12.38,101720,100500,99320
2009,1,2,12,30,5.25,5.39,206.12,206.5,14.15,13.950000000000001,101610,100400,99230
2009,1,2,13,30,5.6000000000000005,5.99,221.22,220.03,14.82,14.67,101540,100330,99160
2009,1,2,14,30,5.26,5.7700000000000005,243.66,238.05,14.05,14.09,101480,100270,99100
2009,1,2,15,30,6.0600000000000005,6.62,251.78,243.83,14.13,14.200000000000001,101430,100220,99050
2009,1,2,16,30,6.84,7.23,268.49,262.71,14.200000000000001,14.27,101400,100190,99020
2009,1,2,17,30,4.65,5.09,273.45,269.63,13.57,13.61,101440,100230,99050
2009,1,2,18,30,6.04,6.61,284.63,279.98,12.61,12.75,101460,100250,99070
2009,1,2,19,30,8.64,9.56,293.84000000000003,290.32,11.98,12.280000000000001,101490,100270,99090
2009,1,2,20,30,10.11,10.94,303.17,299.55,11.63,12.01,101510,100280,99100
2009,1,2,21,30,9.06,10.07,306.27,302.92,10.64,11,101550,100320,99130
2009,1,2,22,30,8.41,9.58,305.05,302.78000000000003,10.13,10.53,101550,100320,99140
2009,1,2,23,30,8.84,9.91,313.15000000000003,309.65000000000003,9.68,9.91,101540,100310,99120
2009,1,3,0,30,7.83,9.17,307.69,305.66,9.5,9.88,101560,100320,99130
2009,1,3,1,30,8.67,9.86,310.23,307.29,9.19,9.46,101590,100350,99160
