SiteID,2259764,Site Timezone,-5,Data Timezone,-5,Longitude,-77.0241088867,Latitude,34.7561988831
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2011,1,1,0,30,2.7600000000000002,3.22,199.95000000000002,196.45000000000002,13.42,13.71,102350,101110,99930
2011,1,1,1,30,3.0700000000000003,3.59,200.4,197.8,13.91,14.18,102330,101100,99920
2011,1,1,2,30,3.46,4.01,207.34,203.32,14.24,14.64,102340,101100,99930
2011,1,1,3,30,3.24,3.85,207.4,201.59,14.18,14.68,102330,101090,99920
2011,1,1,4,30,3.5700000000000003,4.2,206.54,201.51,14.32,14.89,102320,101090,99920
2011,1,1,5,30,3.43,4.17,207.57,202.67000000000002,14.33,15.120000000000001,102310,101080,99910
2011,1,1,6,30,4.22,4.89,203.68,200.62,14.91,15.58,102320,101090,99910
2011,1,1,7,30,4.63,5.18,199.03,197.86,15.65,15.91,102310,101080,99910
2011,1,1,8,30,4.33,4.89,189.15,188.83,16.15,16.32,102280,101060,99900
2011,1,1,9,30,4.0600000000000005,4.59,184.16,184.16,17.13,17.12,102280,101070,99900
2011,1,1,10,30,6.1000000000000005,6.29,187.39000000000001,187.47,17.38,17.2,102230,101030,99860
2011,1,1,11,30,6.58,6.76,190.20000000000002,190.70000000000002,18.3,18.11,102140,100940,99780
2011,1,1,12,30,6.65,6.84,189.69,190.3,18.26,18.07,102110,100920,99760
2011,1,1,13,30,6.890000000000001,7.03,198.46,198.87,18.69,18.490000000000002,102090,100890,99740
2011,1,1,14,30,6.96,7.09,205.8,205.93,18.830000000000002,18.64,102060,100870,99710
2011,1,1,15,30,7.0200000000000005,7.17,197.92000000000002,198.09,18.54,18.34,102030,100840,99680
2011,1,1,16,30,7.68,8.120000000000001,201.59,202.04,18.63,18.46,102030,100840,99680
2011,1,1,17,30,8.4,8.700000000000001,204.73000000000002,204.97,18.71,18.57,102050,100850,99690
2011,1,1,18,30,8.19,8.44,202.54,202.64000000000001,18.79,18.64,102060,100860,99700
2011,1,1,19,30,8.57,8.9,199.98000000000002,200.35,18.73,18.59,102050,100850,99700
2011,1,1,20,30,8.97,9.31,196.42000000000002,196.68,18.78,18.64,102040,100840,99690
2011,1,1,21,30,9.15,9.51,198.45000000000002,198.89000000000001,18.75,18.61,102030,100830,99670
2011,1,1,22,30,8.36,8.84,182.88,183.13,18.85,18.7,101940,100750,99590
2011,1,1,23,30,8.9,9.49,194.70000000000002,195.02,19.07,18.93,101890,100700,99550
2011,1,2,0,30,9.19,9.98,211.03,210.89000000000001,18.82,18.69,101860,100670,99520
2011,1,2,1,30,9.35,10,215.06,215.25,18.22,18.080000000000002,101850,100660,99500
2011,1,2,2,30,8.72,9.24,204.96,205.66,18.36,18.21,101790,100600,99440
2011,1,2,3,30,10.64,11.33,190.74,190.88,18.68,18.54,101680,100490,99340
2011,1,2,4,30,8.96,9.63,217.26,217,18.740000000000002,18.6,101750,100560,99410
2011,1,2,5,30,10.3,10.96,221.22,221.67000000000002,18.86,18.72,101780,100590,99440
2011,1,2,6,30,9.21,9.870000000000001,223.52,223.66,18.7,18.57,101760,100570,99420
2011,1,2,7,30,8.84,9.58,231.27,231.13,18.21,18.1,101750,100560,99400
2011,1,2,8,30,7.88,8.4,225.58,225.54,18.21,18.07,101740,100540,99390
