"PVWatts Hourly PV Performance Data"
"Requested Location","Charlotte, NC"
"Location","Lat, Lng: 35.21, -80.82"
"Latitude (DD)","35.21"
"Longitude (DD)","-80.82"
"Elevation (m)","217.16000366211"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","8","14","937","107","22","1","0.13","914.533","49.884","2814.547","2698.962"
"5","8","15","892","101","21","0.9","0.13","731.063","43.917","2326.54","2228.247"
"5","8","16","819","88","20","0.7","0.13","503.84","36.699","1660.468","1585.777"
"5","8","17","694","69","18","0.5","0.13","259.716","26.856","792.761","748.816"
"5","8","18","414","39","15","0.4","0.13","48.264","16.558","112.655","92.809"
"5","8","19","0","0","12","0.4","0.13","0","12","0","0"
"5","8","20","0","0","11","0.4","0.13","0","11","0","0"
"5","8","21","0","0","11","0.5","0.13","0","11","0","0"
"5","8","22","0","0","10","0.4","0.13","0","10","0","0"
"5","8","23","0","0","10","0.4","0.13","0","10","0","0"
"5","9","0","0","0","10","0.4","0.13","0","10","0","0"
"5","9","1","0","0","10","0.4","0.13","0","10","0","0"
"5","9","2","0","0","10","0.4","0.13","0","10","0","0"
"5","9","3","0","0","10","0.3","0.13","0","10","0","0"
"5","9","4","0","0","10","0.2","0.13","0","10","0","0"
"5","9","5","0","0","10","0.2","0.13","0","0","0","0"
"5","9","6","331","73","12","0.2","0.13","104.8","15.798","294.205","267.926"
"5","9","7","35","155","15","0.1","0.13","156.593","21.19","524.472","490.034"
"5","9","8","29","226","18","0.1","0.13","230.261","27.083","756.884","714.21"
"5","9","9","290","341","21","0.3","0.13","557.426","41.622","1760.355","1682.124"
"5","9","10","461","346","23","0.5","0.13","767.464","49.72","2341.034","2242.227"
"5","9","11","277","461","24","0.6","0.13","737.238","48.886","2238.514","2143.34"
"5","9","12","823","173","25","0.7","0.13","1007.654","58.181","2965.42","2844.489"
"5","9","13","461","382","26","0.8","0.13","834.119","52.69","2504.556","2399.955"
"5","9","14","509","312","26","0.8","0.13","754.259","50.174","2303.12","2205.657"
"5","9","15","348","298","26","0.8","0.13","537.225","43.241","1692.487","1616.661"
"5","9","16","145","234","26","0.7","0.13","295.63","35.763","953.208","903.577"
"5","9","17","241","132","24","0.5","0.13","190.045","30.575","594.67","557.744"
"5","9","18","123","49","21","0.4","0.13","46.256","22.613","131.029","110.532"
"5","9","19","0","0","19","0.4","0.13","0","19","0","0"
"5","9","20","0","0","18","0.4","0.13","0","18","0","0"
"5","9","21","0","0","17","0.3","0.13","0","17","0","0"
"5","9","22","0","0","17","0.3","0.13","0","17","0","0"
"5","9","23","0","0","16","0.3","0.13","0","16","0","0"
"5","10","0","0","0","15","0.3","0.13","0","15","0","0"
"5","10","1","0","0","15","0.3","0.13","0","15","0","0"
"5","10","2","0","0","14","0.3","0.13","0","14","0","0"
"5","10","3","0","0","14","0.3","0.13","0","14","0","0"
"5","10","4","0","0","14","0.3","0.13","0","14","0","0"
"5","10","5","0","0","15","0.4","0.13","0","0","0","0"
"5","10","6","376","68","17","0.5","0.13","106.27","20.487","285.694","259.716"
"5","10","7","603","104","20","0.5","0.13","318.488","31.044","1019.961","967.966"
"5","10","8","734","123","23","0.7","0.13","549.426","41.193","1773.776","1695.07"
"5","10","9","811","135","25","0.7","0.13","758.466","50.051","2342.495","2243.636"
"5","10","10","864","136","27","0.6","0.13","916.063","58.061","2714.803","2602.752"
"5","10","11","882","141","28","0.6","0.13","1009.158","62.186","2923.192","2803.758"
"5","10","12","886","141","29","0.6","0.13","1031.17","63.924","2960.491","2839.734"
"5","10","13","870","141","29","0.7","0.13","978.826","61.255","2850.699","2733.833"
"5","10","14","839","137","29","0.8","0.13","864.091","56.744","2580.821","2473.518"
"5","10","15","788","127","28","0.7","0.13","685.828","50.671","2118.593","2027.669"
"5","10","16","711","110","27","0.6","0.13","470.724","43.036","1507.785","1438.504"
"5","10","17","574","85","25","0.5","0.13","242.09","33.283","726.496","684.899"
"5","10","18","299","46","22","0.5","0.13","49.857","23.621","124.459","104.195"
"5","10","19","0","0","20","0.6","0.13","0","20","0","0"
"5","10","20","0","0","19","0.4","0.13","0","19","0","0"
"5","10","21","0","0","19","0.4","0.13","0","19","0","0"
"5","10","22","0","0","18","0.3","0.13","0","18","0","0"
"5","10","23","0","0","18","0.3","0.13","0","18","0","0"
"5","11","0","0","0","18","0.3","0.13","0","18","0","0"
"5","11","1","0","0","18","0.4","0.13","0","18","0","0"
"5","11","2","0","0","18","0.4","0.13","0","18","0","0"
"5","11","3","0","0","17","0.4","0.13","0","17","0","0"
"5","11","4","0","0","17","0.4","0.13","0","17","0","0"
"5","11","5","0","0","17","0.5","0.13","0","0","0","0"
"5","11","6","67","80","19","0.7","0.13","79.814","21.604","248.585","223.922"
"5","11","7","327","151","22","0.7","0.13","260.274","30.555","839.197","793.606"
"5","11","8","709","132","25","0.9","0.13","544.027","42.074","1748.715","1670.897"
"5","11","9","301","341","26","0.9","0.13","565.421","43.65","1771.113","1692.501"
"5","11","10","171","434","26","0.8","0.13","580.807","44.561","1793.992","1714.569"
"5","11","11","449","400","26","0.7","0.13","850.452","53.949","2536.178","2430.457"
"5","11","12","25","366","26","0.9","0.13","380.633","37.815","1187.674","1129.736"
"5","11","13","478","383","27","1","0.13","850.557","52.835","2552.257","2445.966"
"5","11","14","466","326","27","0.9","0.13","730.356","49.792","2231.462","2136.538"
"5","11","15","521","236","27","0.8","0.13","603.067","46.374","1885.084","1802.434"
"5","11","16","609","136","26","0.8","0.13","444.474","40.326","1435.746","1369.018"
"5","11","17","111","141","24","0.5","0.13","161.279","29.61","513.897","479.833"
"5","11","18","36","50","22","0.4","0.13","45.919","23.632","138.091","117.344"
"5","11","19","0","0","20","0.4","0.13","0","20","0","0"
"5","11","20","0","0","19","0.3","0.13","0","19","0","0"
"5","11","21","0","0","19","0.3","0.13","0","19","0","0"
"5","11","22","0","0","18","0.3","0.13","0","18","0","0"
"5","11","23","0","0","18","0.4","0.13","0","18","0","0"
"5","12","0","0","0","17","0.4","0.13","0","17","0","0"
"5","12","1","0","0","17","0.4","0.13","0","17","0","0"
"5","12","2","0","0","16","0.4","0.13","0","16","0","0"
"5","12","3","0","0","16","0.4","0.13","0","16","0","0"
"5","12","4","0","0","16","0.5","0.13","0","16","0","0"
"5","12","5","0","0","16","0.8","0.13","0","0","0","0"
"5","12","6","241","87","16","1","0.13","107.065","19.15","314.164","287.178"
"5","12","7","0","67","16","0.9","0.13","62.236","17.95","204.409","181.312"
"5","12","8","1","163","17","0.9","0.13","152.495","21.76","503.855","470.147"
"5","12","9","0","115","18","0.8","0.13","107.22","21.426","346.232","318.11"
"5","12","10","16","286","19","0.6","0.13","283.896","28.569","916.248","867.928"
"5","12","11","13","263","20","0.6","0.13","260.774","28.781","835.686","790.22"
"5","12","12","11","213","21","0.6","0.13","211.476","28.119","674.419","634.667"
"5","12","13","7","179","21","0.6","0.13","174.667","26.883","556.92","521.332"
"5","12","14","11","235","21","0.6","0.13","230.12","28.76","738.592","696.566"
"5","12","15","11","221","21","0.6","0.13","214.583","28.252","694.118","653.668"
