"PVWatts Hourly PV Performance Data"
"Requested Location","Wilmington NC"
"Location","Lat, Lng: 34.25, -77.94"
"Latitude (DD)","34.25"
"Longitude (DD)","-77.94"
"Elevation (m)","4.4800000190735"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","11","22","0","0","17","0.1","0.12","0","17","0","0"
"1","11","23","0","0","16","0.1","0.12","0","16","0","0"
"1","12","0","0","0","16","0.1","0.12","0","16","0","0"
"1","12","1","0","0","15","0.1","0.12","0","15","0","0"
"1","12","2","0","0","14","0.1","0.12","0","14","0","0"
"1","12","3","0","0","13","0","0.12","0","13","0","0"
"1","12","4","0","0","13","0.1","0.12","0","13","0","0"
"1","12","5","0","0","13","0.2","0.12","0","13","0","0"
"1","12","6","0","0","13","0.1","0.12","0","13","0","0"
"1","12","7","0","2","13","0.1","0.12","1.903","13.063","3.307","0"
"1","12","8","0","33","14","0.1","0.12","30.589","15.209","98.128","78.797"
"1","12","9","0","39","14","0.2","0.12","36.163","15.387","117.751","97.725"
"1","12","10","0","7","15","0.2","0.12","6.486","15.248","19.348","2.808"
"1","12","11","0","100","15","0.2","0.12","93.429","18.571","308.638","281.848"
"1","12","12","15","206","15","0.2","0.12","212.982","23.142","711.835","670.758"
"1","12","13","0","165","14","0.2","0.12","158.853","20.074","532.753","498.021"
"1","12","14","73","188","14","0.2","0.12","243.915","23.356","828.405","783.197"
"1","12","15","135","127","14","0.1","0.12","208.314","22.273","713.714","672.57"
"1","12","16","307","55","13","0.1","0.12","171.936","19.682","546.265","511.054"
"1","12","17","0","0","12","0.1","0.12","0","12","0","0"
"1","12","18","0","0","11","0.1","0.12","0","11","0","0"
"1","12","19","0","0","11","0.1","0.12","0","11","0","0"
"1","12","20","0","0","11","0.1","0.12","0","11","0","0"
"1","12","21","0","0","11","0.1","0.12","0","11","0","0"
"1","12","22","0","0","10","0.2","0.12","0","10","0","0"
"1","12","23","0","0","10","0.2","0.12","0","10","0","0"
"1","13","0","0","0","9","0.2","0.12","0","9","0","0"
"1","13","1","0","0","9","0.2","0.12","0","9","0","0"
"1","13","2","0","0","9","0.2","0.12","0","9","0","0"
"1","13","3","0","0","9","0.2","0.12","0","9","0","0"
"1","13","4","0","0","9","0.2","0.12","0","9","0","0"
"1","13","5","0","0","9","0.2","0.12","0","9","0","0"
"1","13","6","0","0","9","0.2","0.12","0","9","0","0"
"1","13","7","15","9","9","0.2","0.12","9.677","9.305","18.049","1.555"
"1","13","8","310","83","9","0.2","0.12","224.584","17.567","762.52","719.646"
"1","13","9","0","46","10","0.2","0.12","42.67","11.636","142.222","121.329"
"1","13","10","0","31","11","0.2","0.12","28.751","12.1","93.37","74.207"
"1","13","11","0","22","12","0.2","0.12","20.407","12.78","64.731","46.583"
"1","13","12","36","231","13","0.1","0.12","267.558","23.568","900.062","852.315"
"1","13","13","5","179","13","0.1","0.12","177.168","19.998","596.829","559.827"
"1","13","14","616","131","13","0.1","0.12","575.729","35.893","1920.819","1836.902"
"1","13","15","0","101","12","0.1","0.12","97.393","15.858","330.141","302.588"
