SiteID,2263530,Site Timezone,-5,Data Timezone,-5,Longitude,-76.895324707,Latitude,34.8813285828
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2012,1,1,0,30,2.72,2.77,344.94,353.48,13.36,13.63,102060,100830,99650
2012,1,1,1,30,2.3000000000000003,2.5100000000000002,2.16,7.5,13.200000000000001,13.31,102100,100870,99690
2012,1,1,2,30,1.69,1.9100000000000001,31.27,32.94,12.870000000000001,13.030000000000001,102140,100900,99720
2012,1,1,3,30,1.2,1.35,54.31,57.17,13.05,13.15,102120,100890,99700
2012,1,1,4,30,0.6,0.99,89.91,94.53,12.85,13.07,102170,100930,99750
2012,1,1,5,30,1.26,1.56,126.46000000000001,127.74000000000001,12.950000000000001,13.16,102190,100960,99780
2012,1,1,6,30,2.0300000000000002,2.2,140.81,148.91,12.9,13.15,102210,100980,99790
2012,1,1,7,30,2.62,2.94,178.06,183.39000000000001,13.74,13.99,102200,100960,99780
2012,1,1,8,30,3.2,3.5700000000000003,199.09,199.68,14.01,14.21,102190,100960,99780
2012,1,1,9,30,3.73,4.28,201.62,201.69,14.030000000000001,14.42,102150,100930,99750
2012,1,1,10,30,5.2700000000000005,5.47,205.49,205.32,15.84,15.65,102050,100850,99670
2012,1,1,11,30,7.48,7.640000000000001,204.91,204.98000000000002,17.04,16.830000000000002,101930,100730,99560
2012,1,1,12,30,8.71,8.89,208.37,208.52,17.46,17.25,101840,100640,99470
2012,1,1,13,30,9.61,9.82,207.29,207.41,17.650000000000002,17.44,101770,100570,99410
2012,1,1,14,30,10.65,10.9,209.14000000000001,209.25,17.7,17.490000000000002,101670,100470,99310
2012,1,1,15,30,11.14,11.450000000000001,211.42000000000002,211.54,17.650000000000002,17.46,101600,100400,99240
2012,1,1,16,30,10.84,11.65,212.1,212.54,17.150000000000002,17.03,101560,100360,99200
2012,1,1,17,30,12.290000000000001,13.33,209.81,211.05,17.09,17.09,101550,100350,99190
2012,1,1,18,30,12.01,13.06,211.01,212.02,17.37,17.37,101530,100330,99180
