Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1124127,-,-,-,34.41,-77.7,-5,14,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2018,1,1,0,30,0,0,0,-6.300000000000001,-2,1026,72.60000000000001,12,5.9,0.13
2018,1,1,1,30,0,0,0,-6.6000000000000005,-2.1,1026,71.5,12,6.2,0.13
2018,1,1,2,30,0,0,0,-6.800000000000001,-2.4000000000000004,1026,71.57000000000001,12,6.6000000000000005,0.13
2018,1,1,3,30,0,0,0,-7,-2.9000000000000004,1027,73.23,11,6.9,0.13
2018,1,1,4,30,0,0,0,-7.2,-3.4000000000000004,1027,74.97,11,7.1000000000000005,0.13
2018,1,1,5,30,0,0,0,-7.5,-3.8000000000000003,1028,75.62,10,7.2,0.13
2018,1,1,6,30,0,0,0,-7.800000000000001,-4.1000000000000005,1029,75.53,9,7.300000000000001,0.13
2018,1,1,7,30,32,12,13,-8,-4,1029,73.5,10,7.5,0.13
2018,1,1,8,30,288,70,129,-8.3,-3.3000000000000003,1030,68.41,11,7.800000000000001,0.13
2018,1,1,9,30,819,66,355,-8.4,-2.5,1030,63.76,10,7.800000000000001,0.13
2018,1,1,10,30,904,74,492,-8.4,-1.7000000000000002,1030,60.22,9,7.800000000000001,0.13
2018,1,1,11,30,803,108,530,-8.3,-1.1,1030,57.980000000000004,7,7.7,0.13
2018,1,1,12,30,651,143,493,-8.3,-0.8,1029,56.96,5,7.6000000000000005,0.13
2018,1,1,13,30,728,116,479,-8.3,-0.8,1029,56.980000000000004,4,7.4,0.13
2018,1,1,14,30,620,107,362,-8.200000000000001,-0.9,1029,57.53,4,7.1000000000000005,0.13
2018,1,1,15,30,435,86,208,-8.200000000000001,-1.1,1029,58.7,3,6.6000000000000005,0.13
2018,1,1,16,30,109,43,56,-8,-1.5,1030,61.230000000000004,2,5.9,0.13
2018,1,1,17,30,0,0,0,-7.6000000000000005,-2,1031,65.54,2,5.4,0.13
2018,1,1,18,30,0,0,0,-7.2,-2.3000000000000003,1031,68.93,2,5.2,0.13
2018,1,1,19,30,0,0,0,-7.1000000000000005,-2.5,1032,70.74,5,5.2,0.13
2018,1,1,20,30,0,0,0,-7,-2.7,1032,72.2,6,5.2,0.13
2018,1,1,21,30,0,0,0,-6.9,-2.7,1032,72.63,7,5.2,0.13
2018,1,1,22,30,0,0,0,-6.800000000000001,-2.7,1032,73.14,7,5.2,0.13
2018,1,1,23,30,0,0,0,-6.7,-2.6,1031,73.14,6,5.5,0.13
2018,1,2,0,30,0,0,0,-6.800000000000001,-2.7,1031,73.12,4,5.7,0.13
2018,1,2,1,30,0,0,0,-6.9,-2.9000000000000004,1032,73.96000000000001,3,6,0.13
2018,1,2,2,30,0,0,0,-7.1000000000000005,-3.3000000000000003,1033,75.03,5,6.4,0.13
2018,1,2,3,30,0,0,0,-7.4,-3.9000000000000004,1033,76.57000000000001,7,6.6000000000000005,0.13
2018,1,2,4,30,0,0,0,-7.6000000000000005,-4.4,1033,78.09,8,6.6000000000000005,0.13
2018,1,2,5,30,0,0,0,-7.9,-4.9,1034,79.64,8,6.6000000000000005,0.13
2018,1,2,6,30,0,0,0,-8.1,-5.2,1034,79.93,8,6.5,0.13
2018,1,2,7,30,22,10,11,-8.200000000000001,-5.1000000000000005,1034,79.06,9,6.5,0.13
2018,1,2,8,30,226,74,120,-8.4,-4.3,1035,73.3,11,6.4,0.13
2018,1,2,9,30,886,58,371,-8.4,-3.3000000000000003,1035,67.9,12,6.1000000000000005,0.13
2018,1,2,10,30,954,67,509,-8.3,-2.2,1034,63.230000000000004,11,5.6000000000000005,0.13
2018,1,2,11,30,985,71,590,-8,-1.1,1033,59.25,10,5.1000000000000005,0.13
2018,1,2,12,30,982,73,603,-7.800000000000001,-0.30000000000000004,1032,57.09,10,4.6000000000000005,0.13
2018,1,2,13,30,958,70,550,-7.5,0.4,1032,55.25,10,4.4,0.13
2018,1,2,14,30,914,62,440,-7.300000000000001,0.7000000000000001,1031,54.980000000000004,11,4.3,0.13
2018,1,2,15,30,704,58,257,-7.1000000000000005,0.4,1031,57,11,4,0.13
2018,1,2,16,30,22,26,29,-6.300000000000001,-0.8,1031,66.09,12,3.5,0.13
2018,1,2,17,30,0,0,0,-5.7,-1.7000000000000002,1031,74.13,17,3.4000000000000004,0.13
2018,1,2,18,30,0,0,0,-5.800000000000001,-1.9000000000000001,1031,74.54,20,3.4000000000000004,0.13
2018,1,2,19,30,0,0,0,-6,-2.2,1030,75.37,29,3.4000000000000004,0.13
2018,1,2,20,30,0,0,0,-6.1000000000000005,-2.3000000000000003,1030,75.36,33,3.4000000000000004,0.13
2018,1,2,21,30,0,0,0,-6.1000000000000005,-2.4000000000000004,1030,75.62,37,3.3000000000000003,0.13
2018,1,2,22,30,0,0,0,-6.1000000000000005,-2.5,1029,76.15,40,3.3000000000000003,0.13
2018,1,2,23,30,0,0,0,-6.1000000000000005,-2.5,1028,76.52,42,3.4000000000000004,0.13
2018,1,3,0,30,0,0,0,-5.9,-2.3000000000000003,1028,76.26,44,3.4000000000000004,0.13
2018,1,3,1,30,0,0,0,-5.6000000000000005,-2,1027,76.39,44,3.4000000000000004,0.13
2018,1,3,2,30,0,0,0,-5.300000000000001,-1.9000000000000001,1027,77.52,43,3.4000000000000004,0.13
2018,1,3,3,30,0,0,0,-4.9,-1.7000000000000002,1026,78.63,41,3.5,0.13
2018,1,3,4,30,0,0,0,-4.6000000000000005,-1.5,1025,79.64,41,3.7,0.13
2018,1,3,5,30,0,0,0,-4.2,-1.3,1025,80.42,41,4,0.13
2018,1,3,6,30,0,0,0,-3.9000000000000004,-1.1,1024,81.19,42,4.2,0.13
2018,1,3,7,30,0,6,6,-3.4000000000000004,-0.5,1023,80.78,44,4.4,0.13
2018,1,3,8,30,0,44,44,-2.6,0.7000000000000001,1023,78.33,45,4.7,0.13
2018,1,3,9,30,0,59,59,-1.6,2.1,1022,76.42,45,4.9,0.13
2018,1,3,10,30,30,177,191,-0.4,3.3000000000000003,1020,76.84,43,4.9,0.13
2018,1,3,11,30,0,121,121,0.8,4.2,1018,78.57000000000001,31,4.9,0.13
2018,1,3,12,30,0,113,113,1.5,4.2,1017,82.31,190,5.300000000000001,0.13
2018,1,3,13,30,0,77,77,1.2000000000000002,3.1,1016,87.07000000000001,358,6,0.13
2018,1,3,14,30,0,27,27,0.30000000000000004,2.2,1014,87.01,358,6.6000000000000005,0.13
2018,1,3,15,30,0,13,13,-0.1,1.6,1013,88.33,358,6.800000000000001,0.13
2018,1,3,16,30,0,7,7,-0.2,1.1,1012,91.14,180,7.1000000000000005,0.13
2018,1,3,17,30,0,0,0,-0.2,0.6000000000000001,1011,94.71000000000001,176,7.5,0.13
2018,1,3,18,30,0,0,0,-0.5,0.30000000000000004,1010,94.5,352,7.7,0.13
2018,1,3,19,30,0,0,0,-1.1,-0.5,1009,95.98,347,8.1,0.5
2018,1,3,20,30,0,0,0,-1.3,-0.8,1008,96.29,343,8.5,0.5
2018,1,3,21,30,0,0,0,-1.4000000000000001,-1,1007,96.96000000000001,338,8.9,0.5
2018,1,3,22,30,0,0,0,-1.7000000000000002,-1.1,1005,96.04,333,9.3,0.5
2018,1,3,23,30,0,0,0,-2,-1.2000000000000002,1005,94.62,329,9.700000000000001,0.5
2018,1,4,0,30,0,0,0,-2.2,-1.2000000000000002,1004,92.67,326,9.8,0.5
2018,1,4,1,30,0,0,0,-2.4000000000000004,-1.2000000000000002,1005,91.66,323,9.600000000000001,0.5
2018,1,4,2,30,0,0,0,-2.5,-1.1,1005,90.2,320,9.200000000000001,0.5
2018,1,4,3,30,0,0,0,-2.7,-1.2000000000000002,1006,89.29,316,8.9,0.5
2018,1,4,4,30,0,0,0,-3.3000000000000003,-1.5,1006,87.75,314,8.4,0.5
2018,1,4,5,30,0,0,0,-4,-1.9000000000000001,1007,85.8,313,7.5,0.5
2018,1,4,6,30,0,0,0,-4.5,-2.5,1008,86.37,311,6.7,0.5
2018,1,4,7,30,39,11,12,-4.9,-2.3000000000000003,1008,82.14,308,6.4,0.5
2018,1,4,8,30,323,68,134,-4.800000000000001,-1.1,1009,76.11,307,6.5,0.5
2018,1,4,9,30,834,71,366,-4.5,0.2,1010,70.55,306,6.6000000000000005,0.5
2018,1,4,10,30,886,91,502,-4.5,1,1010,66.56,304,6.6000000000000005,0.5
2018,1,4,11,30,916,105,589,-4.4,1.6,1010,64.15,299,6.6000000000000005,0.5
2018,1,4,12,30,910,111,605,-4.3,2,1009,63.120000000000005,295,6.7,0.5
2018,1,4,13,30,882,110,555,-4.2,2.2,1009,62.45,293,6.800000000000001,0.5
2018,1,4,14,30,796,99,431,-4.3,2.1,1010,62.46,294,6.7,0.5
2018,1,4,15,30,718,73,280,-4.6000000000000005,1.5,1011,63.660000000000004,296,6.5,0.5
2018,1,4,16,30,450,42,98,-5.1000000000000005,0.30000000000000004,1012,66.9,299,6.2,0.5
2018,1,4,17,30,0,0,0,-5.800000000000001,-0.7000000000000001,1013,68.3,301,6.1000000000000005,0.5
2018,1,4,18,30,0,0,0,-6.300000000000001,-1,1013,67.12,303,6.1000000000000005,0.5
2018,1,4,19,30,0,0,0,-6.800000000000001,-1.6,1015,67.89,307,6.4,0.5
2018,1,4,20,30,0,0,0,-7.2,-2.2,1016,68.55,309,6.4,0.5
2018,1,4,21,30,0,0,0,-7.6000000000000005,-2.9000000000000004,1017,70.14,310,6.300000000000001,0.5
2018,1,4,22,30,0,0,0,-7.9,-3.6,1018,72.36,311,6.2,0.5
2018,1,4,23,30,0,0,0,-8.1,-4.2,1018,74.35000000000001,312,6,0.5
2018,1,5,0,30,0,0,0,-8.3,-4.800000000000001,1019,76.56,314,5.800000000000001,0.5
2018,1,5,1,30,0,0,0,-8.4,-5.300000000000001,1020,78.85000000000001,316,5.6000000000000005,0.5
