SiteID,2263530,Site Timezone,-5,Data Timezone,-5,Longitude,-76.895324707,Latitude,34.8813285828
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2007,1,1,0,30,10.59,11.34,173.66,174.14000000000001,19.650000000000002,19.54,102080,100890,99740
2007,1,1,1,30,11.63,12.57,177.18,177.55,19.63,19.55,102030,100840,99690
2007,1,1,2,30,12.21,13.23,176.96,177.39000000000001,19.55,19.490000000000002,101980,100790,99640
2007,1,1,3,30,11.93,12.84,176.24,176.79,19.69,19.61,101900,100710,99560
2007,1,1,4,30,12.59,13.58,179.97,180.25,19.900000000000002,19.82,101870,100680,99530
2007,1,1,5,30,12.8,13.790000000000001,181.14000000000001,181.39000000000001,19.89,19.81,101820,100630,99490
2007,1,1,6,30,13.01,14.01,182.86,183.15,19.92,19.85,101780,100600,99450
2007,1,1,7,30,13.370000000000001,14.24,183.14000000000001,183.31,20.16,20.05,101730,100550,99400
2007,1,1,8,30,12.88,13.6,181.68,181.9,20.43,20.29,101700,100520,99370
2007,1,1,9,30,12.9,13.47,184.72,184.92000000000002,20.86,20.68,101670,100490,99350
2007,1,1,10,30,14.35,14.89,185.29,185.5,21.14,20.96,101560,100390,99240
2007,1,1,11,30,15.19,15.65,190.81,191.01,21.56,21.36,101460,100290,99150
2007,1,1,12,30,16.53,17.03,195.82,195.89000000000001,21.54,21.35,101380,100210,99070
2007,1,1,13,30,13.030000000000001,13.52,215.85,216.19,19.900000000000002,19.77,101390,100210,99070
2007,1,1,14,30,13.71,14.280000000000001,218.47,218.72,20.68,20.5,101320,100140,99000
2007,1,1,15,30,14.71,15.3,220.86,221.16,20.36,20.19,101270,100100,98960
2007,1,1,16,30,14.39,15.120000000000001,225.83,225.85,19.400000000000002,19.25,101270,100090,98940
2007,1,1,17,30,12.26,12.93,224.61,224.92000000000002,18.740000000000002,18.59,101270,100090,98940
2007,1,1,18,30,9.620000000000001,10.05,256.09000000000003,256.48,18.23,18.05,101330,100150,99000
2007,1,1,19,30,11.4,12.33,249.25,249.4,16.89,16.77,101350,100160,99000
2007,1,1,20,30,9.290000000000001,10.17,248.5,248.91,16.4,16.28,101410,100210,99050
2007,1,1,21,30,9.89,10.870000000000001,255.74,256.15,15.55,15.44,101480,100280,99120
2007,1,1,22,30,11.27,12.290000000000001,264.17,265.12,14.56,14.46,101500,100290,99120
2007,1,1,23,30,10.52,11.5,291.7,292.3,13.07,12.99,101560,100340,99160
2007,1,2,0,30,9.290000000000001,10.07,318.1,319.44,11.25,11.09,101670,100440,99260
2007,1,2,1,30,9.92,10.56,330.7,330.84000000000003,9.69,9.540000000000001,101790,100550,99360
2007,1,2,2,30,10.06,11,326.38,328.13,7.86,7.78,101890,100640,99440
2007,1,2,3,30,8.15,8.99,331.24,333.2,7.09,7,102000,100750,99540
2007,1,2,4,30,7.930000000000001,8.69,337.44,339.75,6.7,6.640000000000001,102110,100850,99640
2007,1,2,5,30,8.290000000000001,9.24,347.33,348.3,6.74,6.68,102220,100970,99750
2007,1,2,6,30,9.02,9.74,356.07,356.65000000000003,6.91,6.79,102320,101070,99860
2007,1,2,7,30,8.540000000000001,9.16,355.79,356.12,6.63,6.5,102400,101150,99930
2007,1,2,8,30,8.5,8.83,4.89,5.09,6.43,6.24,102520,101260,100040
2007,1,2,9,30,7.76,7.92,5.86,6.09,7.11,6.92,102570,101310,100090
2007,1,2,10,30,7.640000000000001,7.82,2.87,3.0300000000000002,7.8100000000000005,7.62,102610,101350,100140
2007,1,2,11,30,8.73,8.92,4.86,4.98,8.66,8.45,102630,101380,100170
2007,1,2,12,30,8.870000000000001,9.040000000000001,5.97,6.05,9.16,8.96,102660,101420,100210
2007,1,2,13,30,8.28,8.44,6.0200000000000005,6.05,9.67,9.47,102690,101450,100240
2007,1,2,14,30,7.57,7.72,5.24,5.26,10.02,9.82,102720,101480,100270
2007,1,2,15,30,6.96,7.1000000000000005,6.3,6.34,10.13,9.94,102750,101500,100300
2007,1,2,16,30,6.66,6.84,7.36,7.4,9.9,9.72,102790,101550,100340
2007,1,2,17,30,6.67,6.890000000000001,9.99,10.28,9.53,9.36,102860,101620,100400
2007,1,2,18,30,7.3500000000000005,7.640000000000001,13.86,14.32,9.27,9.120000000000001,102930,101680,100470
2007,1,2,19,30,7.140000000000001,7.43,18.27,18.53,9.16,9.01,102960,101710,100500
2007,1,2,20,30,7.140000000000001,7.41,26.29,26.1,9.05,8.9,103000,101740,100530
