SiteID,2303140,Site Timezone,-5,Data Timezone,-5,Longitude,-75.4959716797,Latitude,36.2408599854
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2007,1,1,0,30,14.040000000000001,14.6,159.21,159.79,17.42,17.42,102210,101010,99840
2007,1,1,1,30,14.74,15.42,166.68,167.15,17.5,17.51,102160,100950,99790
2007,1,1,2,30,15.98,16.7,166.47,166.88,17.64,17.64,102090,100880,99720
2007,1,1,3,30,15.52,16.17,165.49,166.09,17.55,17.55,102020,100820,99660
2007,1,1,4,30,15.94,16.67,170.21,170.71,17.78,17.8,101980,100780,99620
2007,1,1,5,30,15.4,16.18,174.64000000000001,174.56,17.900000000000002,17.92,101970,100770,99610
2007,1,1,6,30,16.61,17.36,173.06,173.93,18.42,18.5,101880,100680,99530
2007,1,1,7,30,16.76,17.53,172.6,173.12,18.53,18.61,101820,100630,99470
2007,1,1,8,30,16.67,17.51,178.78,180.09,18.7,18.8,101780,100590,99440
2007,1,1,9,30,17.46,18.34,178.6,179.54,19.09,19.19,101720,100520,99370
2007,1,1,10,30,17.35,18.32,183.89000000000001,185.08,19.38,19.48,101610,100420,99270
2007,1,1,11,30,17.88,18.81,183.88,184.66,19.44,19.53,101500,100310,99160
2007,1,1,12,30,18.44,19.28,182.82,183.67000000000002,19.35,19.44,101410,100230,99080
2007,1,1,13,30,17.61,18.54,186.47,187.03,19.03,19.14,101350,100170,99020
2007,1,1,14,30,13.18,14.370000000000001,187.6,186.76,18.23,18.32,101270,100080,98940
2007,1,1,15,30,15.92,16.87,198.74,200.59,18.98,19.06,101220,100040,98890
2007,1,1,16,30,13.96,14.76,214.19,215.25,19.37,19.34,101210,100030,98890
2007,1,1,17,30,10.91,11.67,219.47,222.41,19.25,19.23,101150,99970,98820
2007,1,1,18,30,8.27,9.65,245.97,244.07,18.09,18.14,101170,99990,98840
2007,1,1,19,30,18.42,19.64,246.26000000000002,246.05,16.62,16.28,101210,100020,98860
2007,1,1,20,30,13.9,14.65,243,244.15,16.76,16.8,101230,100040,98880
2007,1,1,21,30,13.93,14.82,249.88,251.09,16.02,15.99,101290,100090,98930
2007,1,1,22,30,15.26,15.85,263.63,264.62,15.24,15.15,101320,100120,98960
2007,1,1,23,30,14.35,14.790000000000001,311.07,312.35,13.56,13.38,101400,100200,99020
2007,1,2,0,30,15.870000000000001,16.05,327.39,327.35,12.120000000000001,11.93,101490,100280,99090
2007,1,2,1,30,14.73,14.81,324.75,324.94,11.040000000000001,10.85,101630,100400,99210
2007,1,2,2,30,16,16.1,336.38,336.3,9.81,9.61,101760,100520,99330
2007,1,2,3,30,16.48,16.580000000000002,332.83,332.86,9.07,8.870000000000001,101870,100630,99430
2007,1,2,4,30,14.73,14.83,337.35,337.33,8.65,8.45,102000,100760,99550
2007,1,2,5,30,15.16,15.26,334.01,334.05,8.26,8.06,102120,100880,99670
2007,1,2,6,30,14.39,14.47,338.09000000000003,338.08,8.07,7.87,102250,101000,99790
2007,1,2,7,30,13.63,13.71,341.97,341.99,7.8500000000000005,7.65,102350,101100,99890
2007,1,2,8,30,12.73,12.8,342.25,342.3,7.7700000000000005,7.57,102440,101190,99980
2007,1,2,9,30,12.31,12.370000000000001,343.40000000000003,343.49,7.69,7.49,102520,101270,100060
2007,1,2,10,30,11.98,12.040000000000001,344.76,344.89,7.72,7.5200000000000005,102580,101330,100110
2007,1,2,11,30,11.14,11.19,347.49,347.54,7.84,7.640000000000001,102640,101390,100170
2007,1,2,12,30,9.75,9.790000000000001,344.87,344.90000000000003,7.87,7.68,102700,101440,100230
2007,1,2,13,30,8.89,8.92,344.27,344.31,8,7.8100000000000005,102760,101510,100290
2007,1,2,14,30,8.56,8.58,342.88,342.88,8.1,7.91,102800,101550,100330
2007,1,2,15,30,8.05,8.07,340.47,340.53000000000003,8.22,8.02,102830,101580,100360
2007,1,2,16,30,7.99,8.01,340.93,341.06,8.33,8.14,102890,101640,100420
2007,1,2,17,30,7.99,8.01,343.79,343.91,8.43,8.24,102960,101700,100490
2007,1,2,18,30,8.040000000000001,8.06,347.64,347.71,8.540000000000001,8.35,103020,101760,100550
2007,1,2,19,30,7.66,7.68,353.48,353.55,8.63,8.44,103060,101800,100590
2007,1,2,20,30,7.53,7.54,359.99,0.08,8.61,8.42,103090,101840,100620
2007,1,2,21,30,7.37,7.390000000000001,7.5600000000000005,7.6000000000000005,8.700000000000001,8.51,103100,101850,100630
2007,1,2,22,30,7.140000000000001,7.15,13.88,13.92,8.85,8.66,103090,101840,100620
2007,1,2,23,30,6.15,6.16,22.78,22.84,9,8.81,103100,101850,100640
2007,1,3,0,30,5.59,5.59,28.25,28.34,9.120000000000001,8.93,103110,101860,100650
2007,1,3,1,30,4.75,4.76,37.6,37.71,9.28,9.09,103150,101890,100680
2007,1,3,2,30,4.18,4.18,44.33,44.480000000000004,9.4,9.21,103160,101910,100700
2007,1,3,3,30,3.52,3.52,51.58,51.78,9.540000000000001,9.36,103170,101920,100710
2007,1,3,4,30,2.85,2.85,61.79,62.08,9.67,9.48,103200,101950,100740
2007,1,3,5,30,2.39,2.39,75.38,75.79,9.84,9.65,103240,101990,100770
2007,1,3,6,30,1.8900000000000001,1.9000000000000001,94.7,95.23,10.01,9.83,103270,102020,100810
2007,1,3,7,30,1.56,1.57,111.21000000000001,111.84,10.15,9.97,103280,102040,100820
2007,1,3,8,30,1.3,1.32,132.1,132.65,10.3,10.11,103300,102050,100840
2007,1,3,9,30,1.57,1.59,163.34,163.37,10.48,10.3,103310,102070,100850
2007,1,3,10,30,2.02,2.04,185.96,185.79,10.63,10.44,103270,102030,100820
2007,1,3,11,30,2.39,2.4,198.77,198.54,10.82,10.63,103230,101990,100780
2007,1,3,12,30,2.64,2.67,197.07,197.1,11.01,10.83,103180,101940,100730
2007,1,3,13,30,2.91,2.93,197.54,198.14000000000001,11.31,11.13,103140,101900,100700
2007,1,3,14,30,2.97,2.99,190.77,191.63,11.61,11.44,103090,101850,100650
2007,1,3,15,30,3.02,3.14,183.36,185.59,11.92,11.76,103040,101810,100610
2007,1,3,16,30,3.7,4.47,178.8,186.38,12.26,12.26,103010,101770,100570
2007,1,3,17,30,4.69,4.9,174.64000000000001,177.3,12.77,12.71,103010,101780,100580
2007,1,3,18,30,5.01,5.2,182.69,184.11,13.22,13.06,103010,101780,100580
2007,1,3,19,30,6.25,6.47,200.13,202.91,13.530000000000001,13.450000000000001,102990,101760,100570
2007,1,3,20,30,6.23,6.45,194.95000000000002,197.75,13.65,13.56,102980,101750,100560
2007,1,3,21,30,5.8,6.2,188.95000000000002,192.66,13.94,13.93,102970,101750,100560
2007,1,3,22,30,6.42,6.78,184.53,188.20000000000002,14.030000000000001,14,102910,101690,100500
2007,1,3,23,30,6.88,7.29,187.68,191.88,14.59,14.61,102880,101650,100470
2007,1,4,0,30,6.96,7.3500000000000005,187.99,191.92000000000002,15.01,15,102850,101620,100440
2007,1,4,1,30,6.97,7.390000000000001,188.29,192.12,15.3,15.280000000000001,102830,101600,100420
2007,1,4,2,30,6.63,6.73,171.16,177.65,15.06,14.91,102820,101600,100420
2007,1,4,3,30,7.05,7.32,187.8,190,15.72,15.65,102800,101580,100400
2007,1,4,4,30,6.57,6.68,184.91,186.86,15.77,15.67,102790,101570,100390
2007,1,4,5,30,6.73,6.92,187.43,190.31,15.96,15.94,102780,101560,100380
2007,1,4,6,30,6.23,6.38,188.49,190.52,16.14,16.12,102760,101540,100360
2007,1,4,7,30,6.22,6.3,182.78,184.71,16,15.94,102730,101520,100340
2007,1,4,8,30,6.37,6.46,190.5,192.71,16.26,16.2,102720,101510,100330
2007,1,4,9,30,6.41,6.66,200.78,202.70000000000002,16.48,16.57,102710,101500,100320
2007,1,4,10,30,6.67,6.88,193.12,193.35,16.88,16.9,102670,101460,100280
2007,1,4,11,30,6.640000000000001,6.8500000000000005,191.39000000000001,192.66,17.25,17.240000000000002,102600,101390,100220
2007,1,4,12,30,6.99,7.12,182.48,183.45000000000002,17.6,17.53,102540,101330,100160
2007,1,4,13,30,9.49,9.22,175.39000000000001,178.65,17.96,17.91,102500,101290,100130
2007,1,4,14,30,9.450000000000001,8.97,177.45000000000002,180.96,18.1,18.11,102450,101240,100080
2007,1,4,15,30,10.41,10.43,179.9,182.6,18.2,18.22,102410,101210,100040
2007,1,4,16,30,10.3,10.43,180.49,184.46,18.25,18.32,102400,101200,100040
2007,1,4,17,30,9.9,10.02,187.26,190.35,18.43,18.48,102410,101200,100040
2007,1,4,18,30,8.9,8.85,185.27,186.71,18.31,18.18,102400,101200,100040
2007,1,4,19,30,9.47,9.450000000000001,184.97,186.16,18.31,18.2,102390,101180,100020
2007,1,4,20,30,9.36,9.41,182.93,184.77,18.35,18.28,102370,101160,100000
2007,1,4,21,30,9.78,9.96,181.32,184.41,18.330000000000002,18.39,102330,101130,99970
2007,1,4,22,30,10.97,11.48,177.23,178.63,18.68,18.740000000000002,102270,101060,99910
2007,1,4,23,30,10.75,11.17,169.4,171.22,18.66,18.75,102180,100980,99820
2007,1,5,0,30,12.200000000000001,12.73,169.83,171.11,18.52,18.55,102140,100940,99780
2007,1,5,1,30,11.76,12.18,169.59,170.84,18.63,18.67,102090,100890,99740
2007,1,5,2,30,12.67,13.34,169.81,170.4,18.38,18.43,102070,100870,99710
2007,1,5,3,30,13.39,13.96,166.97,168.06,18.66,18.740000000000002,102010,100810,99650
2007,1,5,4,30,13.07,13.75,159.97,161.32,18.61,18.7,101960,100770,99610
2007,1,5,5,30,13.21,14,168.57,170.72,18.86,18.97,101970,100770,99620
2007,1,5,6,30,13.24,14.1,177.19,178.46,19.55,19.63,101940,100750,99600
2007,1,5,7,30,12.64,13.620000000000001,179.59,180.79,19.240000000000002,19.45,101920,100720,99580
2007,1,5,8,30,11.75,11.41,184.26,193.04,19.57,19.75,101920,100720,99580
2007,1,5,9,30,10.06,10.17,202.56,204.87,19.8,19.830000000000002,101930,100740,99590
2007,1,5,10,30,8.2,8.36,201.04,202.9,19.69,19.7,101860,100670,99520
2007,1,5,11,30,7.59,7.65,198.91,200.70000000000002,19.76,19.79,101810,100620,99480
2007,1,5,12,30,7.1000000000000005,7.04,189.49,191.48000000000002,20.07,20.01,101740,100560,99410
2007,1,5,13,30,9.74,9.46,193.56,196.3,19.97,19.94,101720,100540,99390
2007,1,5,14,30,10.64,9.790000000000001,192.18,196.29,20.27,20.37,101670,100480,99340
2007,1,5,15,30,12.540000000000001,12.14,188.86,192.11,20.330000000000002,20.45,101630,100440,99300
2007,1,5,16,30,13.74,14.08,189.03,192.22,19.98,20.26,101630,100450,99310
2007,1,5,17,30,13.86,14.26,186.56,188.64000000000001,19.740000000000002,19.54,101640,100460,99320
2007,1,5,18,30,13.48,14.23,189.4,191.07,19.650000000000002,19.59,101640,100460,99310
2007,1,5,19,30,14.1,14.280000000000001,191.9,194.88,19.77,20.22,101640,100460,99320
2007,1,5,20,30,13.86,14.35,193.06,196.41,19.88,20.240000000000002,101640,100450,99310
2007,1,5,21,30,13.61,14.15,192.34,195.51,19.7,20.1,101640,100450,99310
2007,1,5,22,30,13.32,14.09,193.83,196.93,19.91,20.26,101560,100380,99240
2007,1,5,23,30,14.17,15.030000000000001,192.15,194.58,19.93,20.23,101500,100320,99180
2007,1,6,0,30,14.18,14.85,196.02,197.6,20.02,20.23,101490,100310,99170
2007,1,6,1,30,12.530000000000001,13.370000000000001,220.41,221.68,20.04,19.900000000000002,101470,100290,99150
2007,1,6,2,30,11.28,12.1,227.67000000000002,229.69,19.05,19.01,101420,100240,99090
2007,1,6,3,30,12.56,13.57,199.46,201.65,18.92,18.96,101380,100190,99050
2007,1,6,4,30,13.08,13.76,199.61,202.47,18.66,18.73,101390,100200,99050
2007,1,6,5,30,13.76,14.63,209.12,210.83,19.26,19.3,101390,100200,99060
2007,1,6,6,30,12.540000000000001,13.19,205.08,206.88,19.16,19.1,101380,100190,99040
2007,1,6,7,30,15.72,16.45,225.9,227.98000000000002,18.67,18.57,101360,100180,99030
2007,1,6,8,30,14.22,15.15,235.72,237.08,18.080000000000002,18.01,101420,100230,99070
2007,1,6,9,30,11.03,11.64,233.35,234.66,17.39,17.31,101430,100240,99080
2007,1,6,10,30,12.76,13.26,233.3,233.82,17.37,17.27,101420,100220,99070
2007,1,6,11,30,13.52,13.91,237.16,237.25,17.18,17.080000000000002,101430,100230,99080
2007,1,6,12,30,13.46,14.040000000000001,249.95000000000002,250.03,16.96,16.89,101430,100230,99070
2007,1,6,13,30,12.88,13.36,245.52,245.43,17.19,17.11,101440,100250,99090
2007,1,6,14,30,12.370000000000001,12.8,248.41,247.64000000000001,17.6,17.650000000000002,101430,100230,99080
2007,1,6,15,30,12.09,12.51,248.62,247.97,18.12,18.150000000000002,101450,100260,99110
2007,1,6,16,30,13.49,14.24,254.29,254.73000000000002,18.44,18.56,101550,100350,99200
2007,1,6,17,30,13.42,13.99,256.54,256.34000000000003,18.56,18.62,101630,100440,99280
2007,1,6,18,30,13.120000000000001,13.81,263.14,265.37,18.62,18.7,101710,100510,99360
2007,1,6,19,30,11.57,12.21,265.34000000000003,267.01,18.18,18.29,101790,100590,99430
2007,1,6,20,30,12.9,13.89,267.84000000000003,271.05,17.87,18.150000000000002,101880,100680,99520
2007,1,6,21,30,11.91,12.97,275.02,278.56,17.1,17.53,101950,100750,99590
2007,1,6,22,30,9.78,10.790000000000001,277.64,283.05,16.080000000000002,16.51,102010,100800,99640
2007,1,6,23,30,8.74,10.13,290.98,299.5,15.17,15.44,102070,100860,99690
2007,1,7,0,30,8.28,9.56,304.56,311.54,14.71,15,102140,100920,99750
2007,1,7,1,30,8.32,9.57,318.85,325.05,14.17,14.18,102210,100990,99820
2007,1,7,2,30,7.8500000000000005,8.38,331.43,332.69,13.84,13.9,102290,101070,99890
2007,1,7,3,30,7.03,7.41,332.84000000000003,334.33,13.18,13.26,102360,101140,99950
2007,1,7,4,30,6.79,6.83,10.8,11.370000000000001,12.17,12,102440,101220,100030
2007,1,7,5,30,7.33,7.43,35.83,35.83,12.57,12.4,102530,101300,100110
2007,1,7,6,30,6.57,6.67,45.06,45.08,12.46,12.3,102580,101360,100160
2007,1,7,7,30,5.55,5.73,48.78,49.09,12.46,12.31,102630,101400,100210
2007,1,7,8,30,6.2700000000000005,6.5,41.92,42.69,12.47,12.32,102680,101450,100260
2007,1,7,9,30,6.94,6.98,54.800000000000004,55.18,12.370000000000001,12.200000000000001,102700,101470,100270
2007,1,7,10,30,6.5600000000000005,6.6000000000000005,69.96000000000001,70.09,12.69,12.51,102650,101420,100230
2007,1,7,11,30,7.42,7.45,76.47,76.74,12.83,12.65,102590,101360,100170
2007,1,7,12,30,7.3,7.38,81.2,81.60000000000001,13.3,13.120000000000001,102530,101310,100120
