SiteID,2179289,Site Timezone,-5,Data Timezone,-5,Longitude,-78.6801757812,Latitude,34.8067817688
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2007,1,1,0,30,10.93,11.950000000000001,170.78,171.44,17.94,17.88,101570,100380,99220
2007,1,1,1,30,11.96,12.99,169.63,170.58,18.29,18.28,101480,100290,99140
2007,1,1,2,30,12.620000000000001,13.700000000000001,173.76,174.53,18.53,18.5,101450,100260,99110
2007,1,1,3,30,11.99,13.06,172.48,173.17000000000002,18.46,18.42,101370,100190,99040
2007,1,1,4,30,11.64,12.64,175.05,175.74,18.48,18.43,101340,100150,99010
2007,1,1,5,30,11.870000000000001,12.9,178.98,179.78,18.57,18.54,101310,100120,98970
2007,1,1,6,30,11.97,12.96,183.5,184.22,18.900000000000002,18.830000000000002,101260,100080,98930
2007,1,1,7,30,12.23,13.13,190.26,190.71,19.080000000000002,18.98,101240,100060,98910
2007,1,1,8,30,11.42,12.31,198.33,199.44,19.06,18.97,101200,100020,98880
2007,1,1,9,30,13.09,13.82,206.44,206.8,19.3,19.16,101200,100020,98880
2007,1,1,10,30,14.46,15.1,207.15,207.29,19.6,19.44,101140,99960,98820
2007,1,1,11,30,13.39,14.06,204.53,204.69,18.82,18.68,101070,99890,98750
2007,1,1,12,30,12.23,12.99,204.23000000000002,204.69,18.6,18.45,101010,99830,98690
2007,1,1,13,30,7.54,8.47,250.43,248.39000000000001,17,16.79,101020,99830,98680
2007,1,1,14,30,7.6000000000000005,8.09,233.21,233.44,17.330000000000002,17.18,100970,99790,98640
2007,1,1,15,30,8.55,9.01,222.99,223.6,17.78,17.62,100970,99780,98630
2007,1,1,16,30,10.64,11.28,223.51,225.11,16.25,16.13,101010,99820,98660
2007,1,1,17,30,11.450000000000001,12.52,227.92000000000002,229.24,16.04,16.02,101020,99830,98670
2007,1,1,18,30,10.01,10.93,233.64000000000001,233.85,15.4,15.39,101090,99880,98720
2007,1,1,19,30,11.25,12.48,241.8,242.94,14.82,14.9,101130,99920,98760
2007,1,1,20,30,11.78,12.9,258.43,259.47,14.26,14.290000000000001,101230,100020,98850
2007,1,1,21,30,11.33,12.4,272.93,274.27,13.1,13.1,101300,100090,98920
2007,1,1,22,30,11.34,12.17,316.16,318.22,11.44,11.33,101380,100160,98980
2007,1,1,23,30,11.97,12.870000000000001,329.96,331.09000000000003,9.83,9.69,101470,100250,99050
2007,1,2,0,30,7.68,8.26,343.71,343.89,8.49,8.34,101580,100350,99150
2007,1,2,1,30,10.57,11.17,342.88,343.5,7.29,7.140000000000001,101680,100430,99230
2007,1,2,2,30,9.05,9.81,345.49,346.72,6.45,6.3,101770,100520,99310
2007,1,2,3,30,11.69,12.56,343.77,344.32,5.55,5.42,101840,100590,99370
2007,1,2,4,30,11.22,12.09,343.32,344,5.15,5.05,101930,100670,99460
2007,1,2,5,30,11,11.92,342.35,343.56,4.89,4.82,102020,100760,99540
2007,1,2,6,30,10.64,11.66,345.61,346.85,4.59,4.55,102110,100850,99630
2007,1,2,7,30,10.93,12.05,350.61,352.01,4.45,4.47,102200,100940,99720
2007,1,2,8,30,9.73,10.39,359.40000000000003,0.04,4.48,4.4,102300,101030,99810
2007,1,2,9,30,6.72,6.94,1.6300000000000001,1.8900000000000001,5.03,4.86,102370,101110,99880
2007,1,2,10,30,5.8100000000000005,5.92,4.3,4.68,6.18,6,102390,101130,99910
2007,1,2,11,30,5.08,5.17,11.450000000000001,11.83,7.41,7.22,102420,101170,99950
2007,1,2,12,30,4.98,5.08,17.080000000000002,17.22,8.49,8.3,102440,101190,99980
2007,1,2,13,30,5.16,5.26,22.22,22.25,9.27,9.08,102460,101210,100000
2007,1,2,14,30,4.93,5.01,26.96,26.990000000000002,9.790000000000001,9.6,102480,101240,100030
2007,1,2,15,30,4.78,4.86,24.63,24.88,10.01,9.82,102490,101240,100040
2007,1,2,16,30,4.75,4.9,20.650000000000002,21.38,9.93,9.75,102510,101270,100070
2007,1,2,17,30,5.15,5.22,33.87,35.36,9.83,9.68,102570,101330,100120
2007,1,2,18,30,5.66,5.89,50.96,51.120000000000005,9.58,9.43,102630,101380,100170
2007,1,2,19,30,5.88,5.7700000000000005,57.21,57.22,9.35,9.22,102670,101410,100210
2007,1,2,20,30,6.2,5.9,63.33,62.32,9.15,9.1,102690,101440,100230
2007,1,2,21,30,6.0600000000000005,5.8100000000000005,77.47,76.92,8.83,8.78,102720,101470,100250
2007,1,2,22,30,6.16,5.8100000000000005,84.76,84.31,8.48,8.5,102720,101460,100250
2007,1,2,23,30,6.25,5.95,86.81,85.87,8.31,8.43,102720,101460,100250
2007,1,3,0,30,5.99,5.68,87.55,87.01,8.06,8.23,102740,101480,100260
2007,1,3,1,30,5.89,5.55,85.29,85.17,8.03,8.2,102750,101490,100280
2007,1,3,2,30,5.73,5.62,83.11,82.48,7.84,8.16,102770,101500,100290
2007,1,3,3,30,5.21,5.21,78.92,78.85000000000001,7.57,7.99,102770,101500,100290
2007,1,3,4,30,4.9,4.89,74.08,75.8,7.41,7.87,102790,101520,100310
2007,1,3,5,30,4.95,5.04,70.35000000000001,74.29,7.11,7.58,102820,101550,100330
2007,1,3,6,30,5.14,5.15,70.01,74.06,7.15,7.7,102840,101570,100350
2007,1,3,7,30,5.07,4.98,68.11,72.08,7.36,7.95,102850,101580,100360
2007,1,3,8,30,5.24,5.33,64.41,69.62,7.42,8.16,102860,101590,100380
2007,1,3,9,30,4.4,4.94,59.1,64.69,7.87,9.05,102860,101590,100380
2007,1,3,10,30,2.56,3.68,51.94,63.04,8.17,8.63,102820,101560,100360
2007,1,3,11,30,1.96,2,50.660000000000004,53.06,10.25,10.1,102760,101520,100310
2007,1,3,12,30,2.04,2.08,72.53,73.5,12.16,11.98,102720,101490,100290
2007,1,3,13,30,2.73,2.7600000000000002,80.93,81.57000000000001,13.39,13.21,102650,101430,100240
2007,1,3,14,30,1.68,1.73,95.2,96.79,14.02,13.84,102600,101380,100190
2007,1,3,15,30,2.16,2.18,97.14,97.78,14.41,14.22,102560,101340,100150
2007,1,3,16,30,2.41,2.5100000000000002,92.36,97.8,14.39,14.24,102520,101290,100110
2007,1,3,17,30,3.84,3.99,92.62,94.93,14.6,14.47,102500,101280,100090
2007,1,3,18,30,4.9,5.0200000000000005,104.71000000000001,108.07000000000001,14.84,14.74,102470,101250,100070
2007,1,3,19,30,5.95,6.13,105.37,109.19,15.09,15.1,102450,101230,100050
2007,1,3,20,30,6.7700000000000005,7.03,114.45,119.79,15.040000000000001,15.23,102440,101210,100040
2007,1,3,21,30,7.99,8.35,125.78,130.46,15.280000000000001,15.57,102420,101200,100030
2007,1,3,22,30,8.03,8.8,135.26,140.16,15.4,15.860000000000001,102380,101150,99980
2007,1,3,23,30,8.91,9.91,141.63,146.13,15.71,16.240000000000002,102330,101110,99940
2007,1,4,0,30,9.11,9.71,147.53,151.49,16.1,16.56,102310,101090,99930
2007,1,4,1,30,9,9.01,158.14000000000001,162.15,16.56,16.84,102310,101090,99920
2007,1,4,2,30,8.91,8.97,163.04,165.56,16.98,17.18,102280,101060,99900
2007,1,4,3,30,8.72,8.790000000000001,152.86,155.12,17.59,17.71,102230,101020,99860
2007,1,4,4,30,9.11,9.36,152.1,154.62,16.95,17.17,102230,101010,99850
2007,1,4,5,30,8.33,9.22,154.46,158.22,16.03,16.72,102250,101030,99860
2007,1,4,6,30,8.5,9.290000000000001,155.96,159.17000000000002,16.16,16.79,102230,101010,99840
2007,1,4,7,30,7.38,8.28,162.43,162.45000000000002,16.3,16.85,102210,101000,99830
2007,1,4,8,30,5.75,6.3100000000000005,176.74,173.28,15.41,15.75,102220,101000,99830
2007,1,4,9,30,4.53,5.11,176.95000000000002,175.76,15.21,15.42,102230,101020,99840
2007,1,4,10,30,4.64,5.73,169.25,168.76,16.67,16.75,102170,100960,99800
2007,1,4,11,30,4.68,5.2700000000000005,170.71,170.66,17.36,17.37,102100,100900,99740
2007,1,4,12,30,5.8100000000000005,5.93,169.55,169.8,19.69,19.490000000000002,102020,100830,99680
2007,1,4,13,30,5.53,5.68,170.27,170.49,19.86,19.67,101980,100790,99640
2007,1,4,14,30,7.86,8.18,161.17000000000002,162.3,19.48,19.29,101920,100740,99580
2007,1,4,15,30,5.99,6.22,163.15,163.66,19.22,19.03,101890,100700,99540
2007,1,4,16,30,6.29,6.71,148.33,149.68,18.77,18.68,101860,100670,99510
2007,1,4,17,30,7.34,7.65,140.83,143.33,18.81,18.77,101850,100660,99500
2007,1,4,18,30,7.54,7.91,138.21,140.76,18.47,18.51,101830,100630,99480
2007,1,4,19,30,9.200000000000001,9.5,146.24,148.29,18.3,18.400000000000002,101810,100610,99460
2007,1,4,20,30,8.72,8.870000000000001,149.51,153.17000000000002,18.22,18.39,101800,100600,99440
2007,1,4,21,30,8.53,9.03,148.04,150.36,18.52,18.69,101750,100560,99400
2007,1,4,22,30,7.5600000000000005,8.35,149.46,151.67000000000002,17.84,18.05,101680,100490,99330
2007,1,4,23,30,8.11,8.36,151.37,155.70000000000002,17.76,17.86,101600,100410,99260
2007,1,5,0,30,6.26,6.6000000000000005,163.11,167.91,17.35,17.35,101560,100370,99220
2007,1,5,1,30,5.42,5.69,172.99,176.83,17.650000000000002,17.580000000000002,101520,100320,99170
