Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1124127,-,-,-,34.41,-77.7,-5,14,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2010,1,1,0,30,0,0,0,11,11,1010,100,269.40000000000003,2.7,0.123
2010,1,1,1,30,0,0,0,11,11,1010,100,280.3,3.2,0.123
2010,1,1,2,30,0,0,0,9,10,1010,100,294.3,3.5,0.123
2010,1,1,3,30,0,0,0,9,9,1010,100,304.40000000000003,3.4000000000000004,0.123
2010,1,1,4,30,0,0,0,9,9,1010,100,310.8,3.3000000000000003,0.123
2010,1,1,5,30,0,0,0,8,8,1010,100,316.1,3.3000000000000003,0.123
2010,1,1,6,30,0,0,0,8,8,1010,100,322.5,3.3000000000000003,0.123
2010,1,1,7,30,0,1,1,7,8,1010,99.71000000000001,331.8,3.9000000000000004,0.123
2010,1,1,8,30,0,42,42,7,8,1010,98.75,344.90000000000003,4.6000000000000005,0.123
2010,1,1,9,30,0,92,92,7,8,1010,99.14,353.5,4.800000000000001,0.123
2010,1,1,10,30,0,122,122,7,8,1010,99.84,349.5,5,0.123
2010,1,1,11,30,0,47,47,7,9,1010,92.69,346.5,5.1000000000000005,0.123
2010,1,1,12,30,0,101,101,7,9,1010,91.87,344.40000000000003,5.5,0.123
2010,1,1,13,30,0,61,61,7,9,1010,91.83,342,5.7,0.123
2010,1,1,14,30,0,45,45,7,8,1010,98.10000000000001,339.8,5.6000000000000005,0.123
2010,1,1,15,30,0,4,4,7,8,1010,97.83,337.3,5.4,0.123
2010,1,1,16,30,329,40,78,7,8,1010,96.5,338,5.300000000000001,0.123
2010,1,1,17,30,0,0,0,7,7,1010,100,338.8,5.1000000000000005,0.123
2010,1,1,18,30,0,0,0,6,6,1010,100,339,5,0.123
2010,1,1,19,30,0,0,0,6,6,1010,100,334.70000000000005,5,0.123
2010,1,1,20,30,0,0,0,5,6,1010,96.53,332.40000000000003,5.300000000000001,0.123
2010,1,1,21,30,0,0,0,4,5,1010,97.96000000000001,330.6,5.9,0.123
2010,1,1,22,30,0,0,0,3,4,1010,98.54,331.1,6.6000000000000005,0.123
2010,1,1,23,30,0,0,0,2,3,1010,97.99000000000001,333.40000000000003,7.1000000000000005,0.123
2010,1,2,0,30,0,0,0,1,2,1010,95.69,334.1,7.1000000000000005,0.123
2010,1,2,1,30,0,0,0,0,1,1010,94.79,333.40000000000003,6.9,0.123
2010,1,2,2,30,0,0,0,0,0,1010,97.25,334,6.9,0.123
2010,1,2,3,30,0,0,0,0,0,1010,93.56,335.8,6.9,0.123
2010,1,2,4,30,0,0,0,-1,0,1010,90.37,336.5,6.9,0.123
2010,1,2,5,30,0,0,0,-1,0,1010,87.44,336.8,6.800000000000001,0.123
2010,1,2,6,30,0,0,0,-2,0,1010,85.14,336,6.6000000000000005,0.123
2010,1,2,7,30,148,13,17,-2,0,1010,83.78,331.8,7,0.123
2010,1,2,8,30,608,55,179,-2,0,1010,82.51,326.90000000000003,7.7,0.123
2010,1,2,9,30,795,74,354,-3,0,1010,79.58,324.20000000000005,8.200000000000001,0.123
2010,1,2,10,30,885,83,492,-3,1,1010,73.67,321.3,8.4,0.123
2010,1,2,11,30,929,86,575,-3,2,1010,68.77,319,8.6,0.123
2010,1,2,12,30,945,84,593,-3,2,1010,68.62,317.3,8.8,0.123
2010,1,2,13,30,933,79,546,-3,3,1010,63.21,316.5,8.9,0.123
2010,1,2,14,30,890,69,437,-3,2,1010,67.29,316.8,8.8,0.123
2010,1,2,15,30,787,56,278,-3,2,1010,66.82000000000001,317.5,8.5,0.123
2010,1,2,16,30,533,33,95,-3,1,1010,71.76,317.3,8,0.123
2010,1,2,17,30,0,0,0,-3,0,1010,77.37,317.1,7.6000000000000005,0.123
2010,1,2,18,30,0,0,0,-3,0,1010,76.9,317.90000000000003,7.4,0.123
2010,1,2,19,30,0,0,0,-3,0,1010,75.72,320.1,7.2,0.123
2010,1,2,20,30,0,0,0,-3,0,1010,75,322.70000000000005,6.9,0.123
2010,1,2,21,30,0,0,0,-3,-1,1010,80.54,322.8,6.800000000000001,0.123
2010,1,2,22,30,0,0,0,-3,-1,1010,80.54,322.90000000000003,6.7,0.123
2010,1,2,23,30,0,0,0,-3,-1,1010,80.82000000000001,323.5,6.6000000000000005,0.123
2010,1,3,0,30,0,0,0,-3,-1,1010,80.97,323.3,6.4,0.123
2010,1,3,1,30,0,0,0,-3,-2,1010,87.22,321.8,6.2,0.123
2010,1,3,2,30,0,0,0,-3,-2,1010,87.67,318.8,6.1000000000000005,0.123
2010,1,3,3,30,0,0,0,-3,-2,1010,87.98,316,6.1000000000000005,0.123
2010,1,3,4,30,0,0,0,-3,-2,1010,87.75,314.5,6.2,0.123
2010,1,3,5,30,0,0,0,-3,-2,1010,86.95,314.8,6.4,0.123
2010,1,3,6,30,0,0,0,-4,-2,1010,85.95,316.90000000000003,6.6000000000000005,0.123
2010,1,3,7,30,190,13,17,-4,-2,1010,84.88,318.8,7.2,0.123
2010,1,3,8,30,666,48,184,-4,-1,1010,76.02,320.5,7.7,0.123
2010,1,3,9,30,835,64,359,-4,0,1010,69.88,317.90000000000003,7.800000000000001,0.123
2010,1,3,10,30,916,71,495,-4,0,1010,69.69,313.8,7.9,0.123
2010,1,3,11,30,953,73,576,-4,0,1010,69.54,310.90000000000003,7.800000000000001,0.123
2010,1,3,12,30,962,73,593,-4,1,1010,65.35,308,7.6000000000000005,0.123
2010,1,3,13,30,941,71,544,-4,2,1010,62.050000000000004,307,7.300000000000001,0.123
2010,1,3,14,30,892,65,435,-4,2,1010,63.370000000000005,306.1,7,0.123
2010,1,3,15,30,787,53,277,-3,1,1010,69.87,304.8,6.300000000000001,0.123
2010,1,3,16,30,538,32,96,-3,0,1010,78.55,302.90000000000003,5.6000000000000005,0.123
2010,1,3,17,30,0,0,0,-3,0,1010,79.60000000000001,303,5.6000000000000005,0.123
2010,1,3,18,30,0,0,0,-3,0,1010,79.88,304.8,5.7,0.123
2010,1,3,19,30,0,0,0,-3,0,1010,79.66,307,5.800000000000001,0.123
2010,1,3,20,30,0,0,0,-2,0,1010,80.37,310.5,5.7,0.123
2010,1,3,21,30,0,0,0,-2,0,1010,81.15,314.20000000000005,5.7,0.123
2010,1,3,22,30,0,0,0,-2,0,1010,81.66,318.6,5.7,0.123
2010,1,3,23,30,0,0,0,-2,0,1010,82.07000000000001,322.5,5.7,0.123
2010,1,4,0,30,0,0,0,-2,0,1010,81.53,325.40000000000003,5.6000000000000005,0.123
2010,1,4,1,30,0,0,0,-2,-1,1010,86.54,328,5.6000000000000005,0.123
2010,1,4,2,30,0,0,0,-3,-1,1010,85.82000000000001,330,5.5,0.123
2010,1,4,3,30,0,0,0,-3,-1,1010,85.45,331.5,5.4,0.123
2010,1,4,4,30,0,0,0,-3,-1,1010,85.08,333.1,5.300000000000001,0.123
2010,1,4,5,30,0,0,0,-3,-1,1010,84.49,334,5.1000000000000005,0.123
2010,1,4,6,30,0,0,0,-3,-2,1010,83.84,334.1,5.1000000000000005,0.123
2010,1,4,7,30,0,18,18,-3,-1,1010,82.85000000000001,332.90000000000003,5.300000000000001,0.123
2010,1,4,8,30,683,46,184,-3,0,1010,74.57000000000001,332.90000000000003,5.5,0.123
2010,1,4,9,30,841,62,359,-4,0,1010,74.23,331.8,5.300000000000001,0.123
2010,1,4,10,30,913,71,494,-3,0,1010,75.05,328.5,4.800000000000001,0.123
2010,1,4,11,30,945,75,575,-3,1,1010,71.07000000000001,320.90000000000003,4.5,0.123
2010,1,4,12,30,952,76,592,-3,2,1010,67.66,310.6,4.4,0.123
2010,1,4,13,30,927,75,543,-3,2,1010,69.43,303.2,4.4,0.123
2010,1,4,14,30,878,68,435,-2,3,1010,66.22,300.2,4.5,0.123
2010,1,4,15,30,773,56,278,-2,2,1010,72.78,299.7,4.2,0.123
2010,1,4,16,30,526,33,98,-1,1,1010,83.08,301,3.9000000000000004,0.123
2010,1,4,17,30,0,0,0,-1,0,1010,88.68,302,4.1000000000000005,0.123
2010,1,4,18,30,0,0,0,-1,0,1010,88.35000000000001,302.5,4.2,0.123
2010,1,4,19,30,0,0,0,-1,0,1010,87.43,304.3,4.1000000000000005,0.123
2010,1,4,20,30,0,0,0,-1,0,1010,86.94,308.1,4,0.123
2010,1,4,21,30,0,0,0,-1,0,1010,86.81,312.5,4,0.123
2010,1,4,22,30,0,0,0,-1,0,1010,87.23,316.3,4.1000000000000005,0.123
2010,1,4,23,30,0,0,0,-1,0,1010,88.17,320.20000000000005,4.3,0.123
2010,1,5,0,30,0,0,0,-1,0,1010,88.44,324,4.5,0.123
2010,1,5,1,30,0,0,0,-1,0,1010,86.87,325.20000000000005,4.4,0.123
2010,1,5,2,30,0,0,0,-2,0,1010,84.55,324,4.4,0.123
2010,1,5,3,30,0,0,0,-2,0,1010,82.13,322.3,4.4,0.123
2010,1,5,4,30,0,0,0,-2,-1,1010,86.87,321.5,4.5,0.123
2010,1,5,5,30,0,0,0,-3,-1,1010,86,321.90000000000003,4.6000000000000005,0.123
2010,1,5,6,30,0,0,0,-3,-1,1010,85.33,322.40000000000003,4.6000000000000005,0.123
2010,1,5,7,30,0,16,16,-3,-1,1010,78.8,321.3,4.9,0.123
2010,1,5,8,30,592,56,176,-3,0,1010,78.14,319.8,5.1000000000000005,0.123
2010,1,5,9,30,769,77,349,-3,0,1010,79.01,317.5,5.4,0.123
2010,1,5,10,30,854,87,484,-2,1,1010,74.75,315.6,5.6000000000000005,0.123
2010,1,5,11,30,889,93,563,-2,2,1010,70.67,311.40000000000003,5.6000000000000005,0.123
2010,1,5,12,30,893,94,580,-2,3,1010,67.26,306.2,5.7,0.123
2010,1,5,13,30,867,92,531,-2,3,1010,68.82000000000001,302.6,5.9,0.123
2010,1,5,14,30,415,157,331,-1,3,1010,70.43,301.7,5.9,0.123
2010,1,5,15,30,677,71,267,-1,2,1010,72.71000000000001,303.3,5.5,0.123
2010,1,5,16,30,418,40,92,0,1,1010,80.91,305.40000000000003,5.1000000000000005,0.123
2010,1,5,17,30,0,0,0,-1,1,1010,86.25,306.90000000000003,5,0.123
2010,1,5,18,30,0,0,0,-1,1,1010,85.62,307.20000000000005,5,0.123
2010,1,5,19,30,0,0,0,-1,1,1010,84.54,305.6,5.1000000000000005,0.123
2010,1,5,20,30,0,0,0,-1,1,1010,83.58,303.7,5.1000000000000005,0.123
2010,1,5,21,30,0,0,0,-1,1,1010,82.91,304.6,5.4,0.123
2010,1,5,22,30,0,0,0,-1,0,1010,89.16,308.5,5.6000000000000005,0.123
2010,1,5,23,30,0,0,0,-1,0,1010,88.89,313.90000000000003,5.7,0.123
2010,1,6,0,30,0,0,0,-1,0,1010,87.25,316.3,5.6000000000000005,0.123
2010,1,6,1,30,0,0,0,-2,0,1010,85.44,315.6,5.4,0.123
2010,1,6,2,30,0,0,0,-2,0,1010,84.15,315,5.1000000000000005,0.123
2010,1,6,3,30,0,0,0,-2,0,1010,83.24,316.3,5,0.123
2010,1,6,4,30,0,0,0,-2,-1,1010,88.75,317.90000000000003,4.9,0.123
2010,1,6,5,30,0,0,0,-2,-1,1010,88.15,318.8,4.800000000000001,0.123
2010,1,6,6,30,0,0,0,-2,-1,1010,87.59,318.8,4.800000000000001,0.123
2010,1,6,7,30,183,12,16,-2,0,1010,81.24,317.5,5.2,0.123
2010,1,6,8,30,638,49,179,-2,0,1010,81.25,315.8,5.6000000000000005,0.123
2010,1,6,9,30,804,67,352,-2,1,1010,76.14,316.70000000000005,5.7,0.123
2010,1,6,10,30,879,77,487,-2,2,1010,72.72,318,5.5,0.123
2010,1,6,11,30,906,85,567,-1,3,1010,69.82000000000001,315,5.300000000000001,0.123
2010,1,6,12,30,906,89,584,-1,4,1010,66.87,308,5.300000000000001,0.123
2010,1,6,13,30,894,84,538,-1,4,1010,68.67,301.8,5.300000000000001,0.123
2010,1,6,14,30,833,79,430,0,5,1010,65.73,299.7,5.300000000000001,0.123
2010,1,6,15,30,727,63,275,0,4,1010,73.27,298.5,4.9,0.123
2010,1,6,16,30,491,36,99,0,2,1010,87.76,296.90000000000003,4.6000000000000005,0.123
2010,1,6,17,30,0,0,0,0,2,1010,85.73,297.3,4.800000000000001,0.123
2010,1,6,18,30,0,0,0,0,2,1010,85.55,301.90000000000003,4.800000000000001,0.123
2010,1,6,19,30,0,0,0,0,2,1010,85.52,307.5,4.7,0.123
2010,1,6,20,30,0,0,0,0,1,1010,91.67,311.5,4.7,0.123
2010,1,6,21,30,0,0,0,0,1,1010,91.5,314.70000000000005,4.7,0.123
2010,1,6,22,30,0,0,0,0,1,1010,91.3,317.20000000000005,4.7,0.123
