Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1124127,-,-,-,34.41,-77.7,-5,14,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2012,1,1,0,30,0,0,0,7,9,1020,93.16,333.8,1.4000000000000001,0.128
2012,1,1,1,30,0,0,0,7,9,1020,92.3,336.6,1.2000000000000002,0.128
2012,1,1,2,30,0,0,0,7,9,1020,90.74,338,1,0.128
2012,1,1,3,30,0,0,0,7,8,1020,95.78,341.20000000000005,0.9,0.128
2012,1,1,4,30,0,0,0,7,8,1020,95.77,349.1,0.6000000000000001,0.128
2012,1,1,5,30,0,0,0,7,9,1020,89.61,5.2,0.30000000000000004,0.128
2012,1,1,6,30,0,0,0,7,9,1020,89.8,141.9,0.5,0.128
2012,1,1,7,30,224,12,17,7,9,1020,91.22,190.5,1.2000000000000002,0.128
2012,1,1,8,30,669,43,179,8,11,1020,84.51,199.4,1.9000000000000001,0.128
2012,1,1,9,30,648,78,306,9,14,1020,72.76,199.8,3,0.128
2012,1,1,10,30,722,93,427,8,16,1010,61.99,202.20000000000002,4.1000000000000005,0.128
2012,1,1,11,30,654,133,477,8,17,1010,56.77,206,4.7,0.128
2012,1,1,12,30,443,202,439,8,18,1010,52.68,209.3,5.1000000000000005,0.128
2012,1,1,13,30,630,131,444,8,18,1010,52.47,211.60000000000002,5.4,0.128
2012,1,1,14,30,455,137,324,8,18,1010,53.56,213.3,5.4,0.128
2012,1,1,15,30,291,101,182,9,17,1010,61.660000000000004,214.8,4.9,0.128
2012,1,1,16,30,277,38,69,11,16,1010,72.60000000000001,214.5,4.5,0.128
2012,1,1,17,30,0,0,0,12,15,1010,82.92,210.20000000000002,4.7,0.128
2012,1,1,18,30,0,0,0,13,15,1010,88.48,209.9,5,0.128
2012,1,1,19,30,0,0,0,13,15,1010,93.24,215.5,5.6000000000000005,0.128
2012,1,1,20,30,0,0,0,14,15,1010,90.56,223.4,6.1000000000000005,0.128
2012,1,1,21,30,0,0,0,14,15,1010,98.23,231.3,6.1000000000000005,0.128
2012,1,1,22,30,0,0,0,15,15,1010,100,237.8,5.5,0.128
2012,1,1,23,30,0,0,0,14,14,1010,100,249.20000000000002,4.9,0.128
2012,1,2,0,30,0,0,0,13,13,1010,100,273,4.7,0.128
2012,1,2,1,30,0,0,0,11,12,1010,100,299.3,4.7,0.128
2012,1,2,2,30,0,0,0,9,10,1010,100,312.3,4.6000000000000005,0.128
2012,1,2,3,30,0,0,0,8,9,1010,97.62,316.70000000000005,4.6000000000000005,0.128
2012,1,2,4,30,0,0,0,7,8,1010,98.68,319,4.7,0.128
2012,1,2,5,30,0,0,0,6,8,1010,92.74,320.20000000000005,4.9,0.128
2012,1,2,6,30,0,0,0,5,7,1010,89.69,322.1,5.2,0.128
2012,1,2,7,30,205,12,17,4,7,1010,83.67,324.6,5.800000000000001,0.128
2012,1,2,8,30,674,45,182,3,8,1010,71.3,327.90000000000003,6.5,0.128
2012,1,2,9,30,844,59,356,0,9,1010,54.06,329.3,6.7,0.128
2012,1,2,10,30,926,65,493,-1,9,1010,49.39,323.20000000000005,6.4,0.128
2012,1,2,11,30,962,68,574,-1,10,1010,44.27,315.3,6.1000000000000005,0.128
2012,1,2,12,30,970,68,591,-2,11,1010,40.160000000000004,308,5.7,0.128
