SiteID,2234849,Site Timezone,-5,Data Timezone,-5,Longitude,-77.6930541992,Latitude,34.4165763855
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2013,1,1,0,30,12.72,13.98,265.3,266.06,9.47,9.97,102090,100840,99650
2013,1,1,1,30,11.44,12.71,260.31,261.56,8.85,9.31,102050,100800,99600
2013,1,1,2,30,9.71,10.83,256.77,259.31,8.17,8.57,102030,100780,99580
2013,1,1,3,30,10.14,10.92,259.31,261.96,8.01,8.36,102020,100770,99570
2013,1,1,4,30,10.290000000000001,11.23,265.98,268.4,7.96,8.35,102010,100760,99560
2013,1,1,5,30,9.92,10.75,271.95,273.66,7.69,8.03,102020,100760,99560
2013,1,1,6,30,8.290000000000001,8.99,273.1,275.61,6.8500000000000005,7.140000000000001,102000,100750,99540
2013,1,1,7,30,7.930000000000001,8.75,274.43,275.61,6.74,7.29,101990,100740,99530
2013,1,1,8,30,6.92,7.97,274.16,274.91,6.5,7.26,101990,100730,99530
2013,1,1,9,30,4.3,5.51,260.86,262.84000000000003,6.86,7.04,101980,100730,99530
2013,1,1,10,30,3.29,3.59,271.99,270.56,8.790000000000001,8.67,101920,100680,99480
2013,1,1,11,30,3.96,4.0600000000000005,279.71,278.79,10.71,10.540000000000001,101850,100620,99430
2013,1,1,12,30,3.8200000000000003,3.89,273.62,272.71,12.17,11.98,101790,100570,99380
2013,1,1,13,30,4.19,4.26,271.85,271.16,13.22,13.030000000000001,101730,100510,99330
2013,1,1,14,30,4.65,4.75,263.44,263.14,14.06,13.870000000000001,101680,100470,99290
2013,1,1,15,30,4.18,4.26,264.28000000000003,263.77,14.43,14.24,101630,100420,99250
2013,1,1,16,30,3.81,4.01,266.4,264.53000000000003,14.44,14.27,101620,100410,99230
2013,1,1,17,30,5.22,5.54,265.61,265.55,14.32,14.15,101620,100410,99240
2013,1,1,18,30,4.82,5.15,266.83,265.6,14.13,14.01,101620,100410,99230
2013,1,1,19,30,4.33,4.58,257.74,256.23,13.96,13.89,101610,100400,99230
2013,1,1,20,30,3.75,3.99,242.14000000000001,242.72,13.59,13.61,101600,100380,99210
2013,1,1,21,30,3.08,3.2800000000000002,248.12,245.70000000000002,13.48,13.44,101580,100370,99190
2013,1,1,22,30,2.4,2.41,291.02,284.25,12.98,12.97,101510,100290,99120
2013,1,1,23,30,2.27,2.27,298.98,292.02,12.31,12.39,101460,100250,99070
2013,1,2,0,30,2.98,3.0100000000000002,310.57,305.97,12.27,12.25,101440,100220,99050
2013,1,2,1,30,3.48,3.25,344.88,338.66,11.72,11.85,101440,100220,99040
2013,1,2,2,30,3.48,3.3200000000000003,346.25,339.83,11.77,12.05,101430,100210,99030
2013,1,2,3,30,4.07,4.44,12.82,9.870000000000001,10.47,10.48,101410,100190,99010
2013,1,2,4,30,4.21,4.51,27.63,27.17,9.93,9.8,101400,100170,98980
2013,1,2,5,30,4.63,4.92,11.42,12.09,9.700000000000001,9.540000000000001,101450,100230,99030
2013,1,2,6,30,5.3100000000000005,5.5200000000000005,14.06,14.8,9.23,9.07,101460,100230,99040
2013,1,2,7,30,6.25,6.62,10.21,10.67,8.950000000000001,8.790000000000001,101490,100260,99060
2013,1,2,8,30,6.0200000000000005,6.16,17.96,18.21,8.63,8.46,101530,100300,99100
2013,1,2,9,30,6.4,6.74,16.51,17.02,8.19,8.02,101590,100360,99160
2013,1,2,10,30,6.86,7.17,16.51,16.93,7.83,7.66,101600,100360,99160
2013,1,2,11,30,5.67,5.8100000000000005,14.46,14.9,7.68,7.5,101620,100390,99180
2013,1,2,12,30,5.76,5.8500000000000005,24.240000000000002,24.42,7.78,7.59,101650,100410,99210
2013,1,2,13,30,5.93,6.01,18.34,18.46,8.45,8.26,101680,100440,99240
2013,1,2,14,30,6.36,6.42,18.87,19.11,7.66,7.48,101720,100480,99270
2013,1,2,15,30,5.3,5.33,14.11,14.69,7.13,6.94,101760,100510,99310
2013,1,2,16,30,5.4,5.55,18.44,18.740000000000002,6.66,6.47,101810,100560,99350
2013,1,2,17,30,6.3500000000000005,6.67,27.92,27.900000000000002,6.5,6.3500000000000005,101890,100640,99430
2013,1,2,18,30,7.53,7.8,26.830000000000002,28.330000000000002,5.82,5.74,101930,100680,99460
2013,1,2,19,30,6.18,6.71,31.09,32.2,5.61,5.5,102000,100740,99530
2013,1,2,20,30,6.49,7.11,31.59,34.5,5.64,5.58,102030,100780,99560
2013,1,2,21,30,7.2,7.86,35.46,37.24,5.64,5.55,102050,100790,99580
2013,1,2,22,30,7.12,7.74,41.2,42.4,5.46,5.33,102060,100800,99580
2013,1,2,23,30,7.7,8.28,37.410000000000004,38.63,5.0600000000000005,4.94,102040,100790,99570
2013,1,3,0,30,7,7.54,36.68,37.6,4.68,4.54,102040,100780,99560
2013,1,3,1,30,7.0600000000000005,7.5600000000000005,33.54,34.82,4.3500000000000005,4.21,102090,100830,99610
2013,1,3,2,30,7.11,7.6000000000000005,35.25,36.2,3.93,3.79,102100,100830,99610
2013,1,3,3,30,6.76,7.22,32.76,33.69,3.64,3.49,102100,100830,99610
2013,1,3,4,30,6.79,7.25,27.6,29.09,3.42,3.29,102120,100860,99630
2013,1,3,5,30,5.8500000000000005,6.3,26.48,28.650000000000002,3.29,3.17,102180,100910,99680
2013,1,3,6,30,5.84,6.23,23.19,25.13,3.22,3.09,102180,100920,99690
2013,1,3,7,30,5.8100000000000005,6.3,35.79,37.37,3.31,3.23,102150,100890,99660
2013,1,3,8,30,4.9,5.22,28.29,30.61,3.3000000000000003,3.18,102190,100920,99690
2013,1,3,9,30,4.3,4.6000000000000005,27.55,29.54,3.61,3.47,102200,100930,99710
2013,1,3,10,30,3.23,3.2800000000000002,19.8,20.6,4.36,4.19,102180,100920,99690
2013,1,3,11,30,3.33,3.34,8.93,9.59,5.13,4.95,102130,100870,99650
2013,1,3,12,30,3,3.02,9.26,9.8,5.71,5.53,102100,100840,99620
2013,1,3,13,30,3.34,3.37,3.35,3.7,6.21,6.03,102070,100820,99600
2013,1,3,14,30,3.44,3.47,357.79,358.13,6.87,6.69,102070,100820,99600
2013,1,3,15,30,3.89,3.92,356.67,356.62,6.92,6.74,102070,100820,99610
2013,1,3,16,30,3.77,3.98,358.97,359.65000000000003,6.97,6.8,102120,100870,99650
2013,1,3,17,30,4.5600000000000005,4.88,4.5,6.3100000000000005,6.69,6.5600000000000005,102180,100930,99710
2013,1,3,18,30,6.17,6.53,8.32,9.16,6.48,6.36,102240,100990,99770
2013,1,3,19,30,6.79,7.18,11.14,12.39,6.05,5.92,102280,101020,99800
2013,1,3,20,30,7.01,7.5,15.06,17.27,5.74,5.66,102320,101060,99840
2013,1,3,21,30,7.25,7.66,18.43,20.21,5.51,5.47,102370,101110,99890
2013,1,3,22,30,7.65,8.040000000000001,21.59,23.44,5.2,5.17,102380,101120,99900
2013,1,3,23,30,7.36,7.48,24.45,23.75,4.98,4.98,102380,101110,99890
2013,1,4,0,30,7.33,7.46,24.16,20.55,4.66,4.68,102400,101130,99900
2013,1,4,1,30,6.36,6.33,15.540000000000001,11.22,4.5,4.42,102430,101160,99930
