SiteID,2178208,Site Timezone,-5,Data Timezone,-5,Longitude,-78.3159790039,Latitude,36.2260437012
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2010,1,1,0,30,6.03,6.2700000000000005,252.52,253.96,6.67,6.69,100100,98880,97690
2010,1,1,1,30,5.99,6.76,265.9,270.05,6.11,6.17,100080,98850,97660
2010,1,1,2,30,6.98,7.86,283.72,287.82,5.92,5.87,100060,98830,97640
2010,1,1,3,30,7.62,8.66,295.8,298.71,5.72,5.86,100040,98800,97620
2010,1,1,4,30,6.92,7.97,312.40000000000003,314.54,5.1000000000000005,5.18,100050,98810,97620
2010,1,1,5,30,6.38,6.93,331.3,331.28000000000003,4.01,3.93,100060,98830,97630
2010,1,1,6,30,7.23,7.62,325.82,325.78000000000003,3.36,3.24,100070,98830,97630
2010,1,1,7,30,7.62,8.45,323.74,324.13,3.79,3.8200000000000003,100070,98830,97630
2010,1,1,8,30,7.36,7.94,331.09000000000003,330.84000000000003,3.89,3.8000000000000003,100080,98850,97650
2010,1,1,9,30,5.43,5.74,335.36,334.77,4.14,3.98,100090,98860,97660
2010,1,1,10,30,5.43,5.55,328.7,328.64,5.16,4.98,100070,98840,97640
2010,1,1,11,30,6.45,6.57,329.81,329.83,6.29,6.1000000000000005,100010,98790,97590
2010,1,1,12,30,6.640000000000001,6.7700000000000005,333.17,333.12,7,6.8,100000,98770,97590
2010,1,1,13,30,7.12,7.26,332.21,332.14,7.16,6.97,100000,98780,97590
2010,1,1,14,30,7.4,7.55,319.81,319.98,7.140000000000001,6.94,99960,98740,97550
2010,1,1,15,30,8.33,8.51,314.58,314.71,6.69,6.5,99960,98740,97550
2010,1,1,16,30,9.16,9.78,318.28000000000003,318.59000000000003,6.12,5.96,99980,98760,97560
2010,1,1,17,30,8.38,8.97,304.22,304.63,5.25,5.13,100010,98780,97580
2010,1,1,18,30,11.92,13.02,315.31,315.59000000000003,3.34,3.2600000000000002,100040,98800,97600
2010,1,1,19,30,12.24,13.35,312.09000000000003,313,1.79,1.69,100060,98810,97600
2010,1,1,20,30,11.05,12.02,310.63,311.43,0.23,0.12,100080,98820,97610
2010,1,1,21,30,14.450000000000001,15.3,317.18,317.7,-0.9500000000000001,-1.09,100100,98840,97620
2010,1,1,22,30,12.35,13.200000000000001,317.61,317.94,-1.69,-1.83,100100,98830,97610
2010,1,1,23,30,12.13,12.89,315.59000000000003,316.27,-2.13,-2.27,100100,98830,97600
2010,1,2,0,30,10.65,11.42,313.34000000000003,314.32,-2.68,-2.82,100110,98840,97610
2010,1,2,1,30,9.13,9.91,313.83,314.95,-2.96,-3.11,100150,98880,97640
2010,1,2,2,30,9.3,9.91,312.02,312.79,-3.18,-3.34,100120,98850,97620
2010,1,2,3,30,8.16,8.76,305.98,307.14,-3.47,-3.64,100150,98870,97640
