SiteID,2097207,Site Timezone,-5,Data Timezone,-5,Longitude,-80.1271972656,Latitude,35.6924209595
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2011,1,1,0,30,6.73,7.5,200.25,197.91,6.03,6.640000000000001,99580,98350,97180
2011,1,1,1,30,5.9,6.73,211.23000000000002,207.63,5.4,5.6000000000000005,99570,98340,97160
2011,1,1,2,30,5.44,6.17,208.26,203.63,6.24,6.43,99560,98330,97150
2011,1,1,3,30,5.33,6.59,205.97,203.15,6.97,7.33,99530,98310,97140
2011,1,1,4,30,6.15,6.8,208.53,207.4,7.65,7.930000000000001,99540,98310,97140
2011,1,1,5,30,5.83,6.44,201.79,203.14000000000001,8.08,8.36,99500,98290,97120
2011,1,1,6,30,6.84,7.7,198.20000000000002,201.73000000000002,8,8.370000000000001,99500,98290,97120
2011,1,1,7,30,6.91,7.38,201.55,202.65,8.97,9.05,99480,98260,97100
2011,1,1,8,30,7.3500000000000005,8.15,198.9,199.44,8.52,8.66,99460,98250,97080
2011,1,1,9,30,7.75,8.870000000000001,190.03,190.73,9.21,9.43,99440,98240,97070
2011,1,1,10,30,8.52,9.21,198.16,198.70000000000002,11.34,11.5,99380,98180,97020
2011,1,1,11,30,7.24,8.01,196,197.41,10.89,11.26,99330,98140,96980
2011,1,1,12,30,4.75,5.37,185.26,188.27,10.450000000000001,10.53,99280,98080,96920
2011,1,1,13,30,6.38,7.15,196.12,197.48000000000002,12.120000000000001,12.18,99250,98060,96910
2011,1,1,14,30,6.11,6.7700000000000005,194.61,195.32,13.370000000000001,13.21,99220,98030,96890
2011,1,1,15,30,6.23,6.8500000000000005,186.82,189.64000000000001,13.14,13.08,99190,98010,96860
2011,1,1,16,30,8.33,9.18,195.58,197.58,13.6,13.59,99190,98010,96860
2011,1,1,17,30,8.5,9.21,200.20000000000002,201.55,13.76,13.71,99170,97990,96850
2011,1,1,18,30,7.91,8.540000000000001,199.51,200.68,13.74,13.67,99160,97980,96830
2011,1,1,19,30,9.120000000000001,9.99,202.74,204.02,13.58,13.51,99170,97990,96850
2011,1,1,20,30,10.84,11.72,199.96,201.08,14.36,14.3,99110,97930,96790
2011,1,1,21,30,10.200000000000001,11.11,194.9,195.72,14.530000000000001,14.450000000000001,99080,97910,96770
2011,1,1,22,30,7.25,8.2,202.46,202.02,14,13.950000000000001,99070,97890,96750
2011,1,1,23,30,8.41,9.4,195.41,196.16,14.040000000000001,14.02,99010,97830,96690
2011,1,2,0,30,8.73,9.540000000000001,197.67000000000002,198.24,14.18,14.14,98960,97790,96650
2011,1,2,1,30,10.03,10.78,205.16,206.05,14.22,14.14,98970,97790,96650
2011,1,2,2,30,9.33,10.21,203.19,204.07,14.42,14.33,98930,97750,96610
2011,1,2,3,30,9.81,10.67,206.98000000000002,207.43,14.46,14.370000000000001,98900,97730,96590
2011,1,2,4,30,9.01,9.65,211.55,211.34,14.51,14.41,98900,97730,96590
2011,1,2,5,30,8.39,9.07,214.39000000000001,214.79,14.450000000000001,14.370000000000001,98920,97750,96610
2011,1,2,6,30,8.23,9,217.9,219.27,14.34,14.280000000000001,98890,97720,96580
2011,1,2,7,30,6.67,7.37,213.27,215.02,14.14,14.1,98870,97690,96550
2011,1,2,8,30,6.890000000000001,7.57,220.25,221.57,14,13.98,98870,97690,96550
2011,1,2,9,30,3.66,3.54,326.97,315.34000000000003,11.94,12.21,98890,97700,96550
2011,1,2,10,30,4.9,5.61,356.16,356.96,10.51,10.31,98860,97670,96510
2011,1,2,11,30,4.63,4.84,2.7,2.86,10.23,10.05,98830,97640,96480
2011,1,2,12,30,3.73,3.79,3.15,2.79,9.99,9.81,98820,97620,96460
2011,1,2,13,30,2.81,2.85,10.39,9.620000000000001,9.790000000000001,9.620000000000001,98820,97620,96460
2011,1,2,14,30,2.87,2.9,1.86,0.09,10.73,10.55,98810,97620,96470
2011,1,2,15,30,2.64,2.68,348.24,346.45,11.23,11.05,98840,97660,96500
2011,1,2,16,30,3.49,3.7,333.84000000000003,333.45,11.4,11.23,98910,97720,96570
2011,1,2,17,30,10.14,10.700000000000001,349.63,349.79,9.25,9.13,99060,97860,96690
2011,1,2,18,30,9.53,10.26,341.45,340.71,6.99,6.86,99170,97950,96770
2011,1,2,19,30,12.13,13.19,340.35,340.94,4.86,4.7,99280,98050,96860
2011,1,2,20,30,11.9,13,335.13,335.25,2.62,2.56,99370,98140,96940
2011,1,2,21,30,10.59,11.74,336.5,336.8,1.56,1.52,99440,98200,96990
2011,1,2,22,30,9.69,10.5,345.43,345.93,0.73,0.7000000000000001,99470,98220,97010
2011,1,2,23,30,13.56,14.66,340.29,340.92,0.18,0.15,99480,98230,97020
2011,1,3,0,30,10.39,11.3,341.2,341.95,-0.44,-0.44,99520,98260,97050
2011,1,3,1,30,9.13,10.040000000000001,344.59000000000003,344.55,-0.8,-0.81,99560,98310,97090
2011,1,3,2,30,7.25,7.99,350.69,349,-1.26,-1.3,99590,98340,97120
2011,1,3,3,30,6.8500000000000005,7.5600000000000005,357.73,355.36,-1.3800000000000001,-1.45,99640,98380,97160
2011,1,3,4,30,6.42,7.16,359.76,357.75,-1.49,-1.55,99690,98430,97210
2011,1,3,5,30,6.86,7.87,2.47,0.08,-1.67,-1.73,99740,98480,97260
2011,1,3,6,30,7.1000000000000005,8.040000000000001,359.04,356.31,-1.81,-1.86,99770,98500,97280
2011,1,3,7,30,5.89,6.48,6.68,4.0200000000000005,-2.02,-2.08,99820,98550,97330
2011,1,3,8,30,5.32,5.67,4.19,4.15,-2.06,-2.13,99860,98590,97370
2011,1,3,9,30,3.6,3.67,359.6,359.8,-1.3,-1.47,99880,98620,97400
2011,1,3,10,30,2.67,2.72,10.040000000000001,9.66,-0.1,-0.29,99880,98630,97410
2011,1,3,11,30,2,2.0300000000000002,19.42,19.080000000000002,1.08,0.89,99830,98590,97370
2011,1,3,12,30,1.6500000000000001,1.67,27.060000000000002,26.8,2.18,1.98,99810,98570,97360
2011,1,3,13,30,1.72,1.72,25.46,25.16,2.97,2.7800000000000002,99770,98530,97330
2011,1,3,14,30,0.73,0.71,62.38,62.160000000000004,3.5100000000000002,3.3200000000000003,99750,98510,97310
2011,1,3,15,30,0.55,0.53,121.81,124.35000000000001,3.7600000000000002,3.5700000000000003,99720,98480,97280
2011,1,3,16,30,1.31,1.26,121.63,124.5,3.63,3.45,99690,98450,97250
2011,1,3,17,30,1.6500000000000001,1.8,138.67000000000002,138.65,3.0700000000000003,3,99730,98480,97280
2011,1,3,18,30,1.1,1.27,161.65,156.74,2.62,2.6,99720,98470,97270
2011,1,3,19,30,1.83,2.06,162.75,161.81,2.99,2.92,99710,98470,97260
2011,1,3,20,30,2.57,2.63,164.33,170.28,2.27,2.35,99700,98450,97240
2011,1,3,21,30,3.13,3.35,171.92000000000002,173.58,2.25,2.29,99680,98430,97220
2011,1,3,22,30,4.3500000000000005,4.7700000000000005,192.82,193.97,2.09,2.27,99640,98390,97190
2011,1,3,23,30,4.67,5.08,201,201.98000000000002,1.82,2.07,99580,98330,97130
2011,1,4,0,30,5.76,6.18,205.25,205.27,1.75,2.1,99550,98300,97100
2011,1,4,1,30,5.39,5.61,208.72,210.23000000000002,1.8,1.96,99520,98270,97070
2011,1,4,2,30,4.75,5.21,213.54,215.14000000000001,0.92,1.19,99500,98250,97040
2011,1,4,3,30,5.49,5.99,218.89000000000001,219.56,0.51,1.12,99480,98220,97020
2011,1,4,4,30,4.68,5.26,225.1,225.31,-0.36,-0.03,99450,98190,96980
2011,1,4,5,30,4.64,5.2,228.56,228.4,-0.86,-0.6,99430,98170,96960
2011,1,4,6,30,5.3100000000000005,5.84,230.34,230.77,-0.63,-0.34,99390,98130,96920
2011,1,4,7,30,4.99,5.8,227.09,229.64000000000001,-0.67,-0.38,99360,98100,96890
2011,1,4,8,30,4.8100000000000005,5.38,228.37,230.28,-0.45,-0.31,99320,98070,96860
2011,1,4,9,30,3.5100000000000002,4.11,217.18,220.22,0,-0.07,99290,98040,96830
2011,1,4,10,30,3.44,3.54,229.26,229.70000000000002,1.73,1.57,99240,98000,96800
2011,1,4,11,30,4.61,4.72,227.63,227.78,3.91,3.73,99150,97920,96730
2011,1,4,12,30,5.3,5.39,229.12,229.02,5.64,5.45,99050,97840,96650
2011,1,4,13,30,5.15,5.22,230.70000000000002,230.45000000000002,6.79,6.6000000000000005,98960,97750,96570
2011,1,4,14,30,4.6000000000000005,4.68,232.17000000000002,231.83,7.46,7.2700000000000005,98930,97720,96550
