SiteID,2296536,Site Timezone,-5,Data Timezone,-5,Longitude,-75.7076416016,Latitude,36.0953674316
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind speed at 120m (m/s),wind direction at 100m (deg),wind direction at 120m (deg),air temperature at 100m (C),air temperature at 120m (C),surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa)
2010,1,1,0,30,2.49,2.63,271.37,267.8,10.14,9.99,101550,100330,99140
2010,1,1,1,30,3.66,3.85,258.97,257.45,10.14,9.98,101540,100310,99120
2010,1,1,2,30,2.73,2.62,310.68,303.85,9.620000000000001,9.540000000000001,101480,100250,99060
2010,1,1,3,30,3.8200000000000003,3.84,323.23,321.79,9.43,9.27,101400,100170,98980
2010,1,1,4,30,4.46,4.61,329.01,327.15000000000003,9.290000000000001,9.120000000000001,101370,100150,98950
2010,1,1,5,30,4.84,5,322.44,322.23,8.84,8.66,101380,100150,98950
2010,1,1,6,30,5.66,5.8500000000000005,316.74,317.6,8.66,8.48,101370,100140,98950
2010,1,1,7,30,5.33,5.51,332.08,332.37,8.61,8.42,101360,100130,98930
2010,1,1,8,30,6.25,6.4,333.93,333.91,8.1,7.92,101350,100120,98920
2010,1,1,9,30,7.61,7.73,335,335.07,7.76,7.58,101340,100110,98910
2010,1,1,10,30,7.43,7.5200000000000005,333.35,333.59000000000003,7.5600000000000005,7.38,101300,100070,98870
2010,1,1,11,30,7.68,7.79,336.71,337.13,7.4,7.22,101240,100000,98800
2010,1,1,12,30,8.8,8.93,348.03000000000003,348.1,7.8500000000000005,7.66,101230,99990,98800
2010,1,1,13,30,8.59,8.78,348.24,348.16,7.67,7.48,101200,99970,98770
2010,1,1,14,30,9.66,9.85,336.93,337.15000000000003,7.3500000000000005,7.16,101190,99960,98760
2010,1,1,15,30,9.75,9.92,341.46,341.51,7.23,7.04,101180,99940,98740
2010,1,1,16,30,9.42,9.66,337.45,337.62,7.12,6.94,101190,99950,98750
2010,1,1,17,30,10.51,10.83,332.84000000000003,333.01,7.04,6.8500000000000005,101200,99960,98760
2010,1,1,18,30,11.08,11.4,333.43,333.49,6.84,6.66,101200,99960,98760
2010,1,1,19,30,9.82,10.13,326.86,327.2,6.55,6.37,101200,99960,98750
2010,1,1,20,30,10.8,11.15,327.42,327.71,6.2,6.03,101190,99950,98740
2010,1,1,21,30,9.92,10.22,324.52,324.98,5.82,5.64,101170,99930,98720
2010,1,1,22,30,12.18,12.52,328.51,328.85,4.78,4.59,101140,99900,98680
2010,1,1,23,30,13.35,13.69,330.36,330.48,3.65,3.46,101160,99910,98690
2010,1,2,0,30,13.15,13.540000000000001,325.91,326.2,2.29,2.09,101180,99920,98700
2010,1,2,1,30,13.14,13.530000000000001,328.21,328.42,1.5,1.3,101210,99950,98720
2010,1,2,2,30,12.94,13.31,321.13,321.63,0.64,0.45,101230,99960,98730
2010,1,2,3,30,13.49,13.9,322.3,322.76,0.2,0,101240,99970,98730
2010,1,2,4,30,13.93,14.32,318.07,318.63,-0.53,-0.73,101260,99980,98750
2010,1,2,5,30,14.94,15.34,317.49,318,-0.81,-1.01,101270,100000,98760
2010,1,2,6,30,14.22,14.59,312.3,312.73,-1.56,-1.76,101310,100030,98790
2010,1,2,7,30,14.64,15.030000000000001,312.32,312.67,-1.86,-2.06,101310,100030,98790
