Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1124127,-,-,-,34.41,-77.7,-5,14,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2014,1,1,0,30,0,0,0,2,6,1020,77.46000000000001,335.40000000000003,2.1,0.117
2014,1,1,1,30,0,0,0,2,6,1020,75.92,345,1.9000000000000001,0.117
2014,1,1,2,30,0,0,0,1,6,1020,74.55,353.90000000000003,1.8,0.117
2014,1,1,3,30,0,0,0,1,5,1020,78.43,3.3000000000000003,1.7000000000000002,0.117
2014,1,1,4,30,0,0,0,1,5,1020,77.91,15.700000000000001,1.7000000000000002,0.117
2014,1,1,5,30,0,0,0,1,5,1020,78.32000000000001,29.200000000000003,1.8,0.117
2014,1,1,6,30,0,0,0,1,6,1020,73.09,41.400000000000006,1.8,0.117
2014,1,1,7,30,0,5,5,1,6,1020,74.01,53,1.7000000000000002,0.117
2014,1,1,8,30,73,77,92,2,7,1020,71.33,61.6,1.6,0.117
2014,1,1,9,30,0,117,117,2,8,1020,69.99,66.9,1.5,0.117
2014,1,1,10,30,8,164,168,3,8,1020,71.22,70.10000000000001,1.5,0.117
2014,1,1,11,30,137,239,311,3,9,1020,68.33,72.2,1.4000000000000001,0.117
2014,1,1,12,30,311,230,397,4,10,1020,67.07000000000001,79.60000000000001,1.2000000000000002,0.117
2014,1,1,13,30,151,225,300,5,10,1020,72.3,86.9,1.1,0.117
2014,1,1,14,30,116,177,225,6,11,1020,73.14,89.4,0.9,0.117
2014,1,1,15,30,0,98,98,7,11,1020,76.97,100,0.8,0.117
2014,1,1,16,30,0,27,27,7,11,1020,76.55,135.20000000000002,0.9,0.117
2014,1,1,17,30,0,0,0,7,10,1020,83.47,170,1.1,0.117
2014,1,1,18,30,0,0,0,7,10,1020,86.64,183.3,1.2000000000000002,0.117
2014,1,1,19,30,0,0,0,8,10,1020,89.53,182.60000000000002,1.3,0.117
2014,1,1,20,30,0,0,0,8,10,1020,92.77,180,1.3,0.117
2014,1,1,21,30,0,0,0,9,10,1020,96.15,177.8,1.3,0.117
2014,1,1,22,30,0,0,0,9,10,1020,98.51,184.60000000000002,1.3,0.117
2014,1,1,23,30,0,0,0,9,10,1010,99.43,200.20000000000002,1.3,0.117
2014,1,2,0,30,0,0,0,9,10,1010,100,210.5,1.4000000000000001,0.117
2014,1,2,1,30,0,0,0,9,10,1010,100,221.70000000000002,1.5,0.117
2014,1,2,2,30,0,0,0,9,9,1010,100,245.5,1.6,0.117
2014,1,2,3,30,0,0,0,9,9,1010,100,274.5,1.8,0.117
2014,1,2,4,30,0,0,0,9,9,1010,100,294.90000000000003,1.9000000000000001,0.117
