Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1061515,-,-,-,35.69,-80.14,-5,229,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2006,1,1,0,30,0,0,0,1,1,980,100,293,0.6000000000000001,0.133
2006,1,1,1,30,0,0,0,0,0,980,100,303.8,0.6000000000000001,0.133
2006,1,1,2,30,0,0,0,0,0,980,100,311.20000000000005,0.6000000000000001,0.133
2006,1,1,3,30,0,0,0,0,0,980,100,319.8,0.6000000000000001,0.133
2006,1,1,4,30,0,0,0,0,0,980,99.64,325.5,0.6000000000000001,0.133
2006,1,1,5,30,0,0,0,0,0,990,97.31,330.8,0.5,0.133
2006,1,1,6,30,0,0,0,0,0,990,94.95,339.3,0.5,0.133
2006,1,1,7,30,0,0,0,0,1,990,87.57000000000001,341.90000000000003,0.4,0.133
2006,1,1,8,30,604,38,137,0,3,990,85.09,346.3,0.4,0.133
2006,1,1,9,30,325,114,217,0,5,990,73.22,342.40000000000003,0.30000000000000004,0.133
2006,1,1,10,30,867,66,438,1,7,990,67.55,304.90000000000003,0.2,0.133
2006,1,1,11,30,904,71,522,1,10,990,57.03,291.2,0.2,0.133
2006,1,1,12,30,921,71,550,0,12,990,44.300000000000004,304,0.1,0.133
2006,1,1,13,30,573,146,427,0,13,990,40.88,269,0.1,0.133
2006,1,1,14,30,878,62,422,0,13,990,43.03,177.9,0.2,0.133
2006,1,1,15,30,787,51,278,2,11,990,56.01,152.5,0.5,0.133
2006,1,1,16,30,561,33,106,3,8,990,75.06,135,0.9,0.133
2006,1,1,17,30,0,0,0,1,6,990,71.7,125.4,1.1,0.133
2006,1,1,18,30,0,0,0,1,4,990,84.45,124.4,0.8,0.133
2006,1,1,19,30,0,0,0,2,4,990,86.9,126,0.6000000000000001,0.133
2006,1,1,20,30,0,0,0,2,4,990,88.45,131.70000000000002,0.6000000000000001,0.133
2006,1,1,21,30,0,0,0,2,4,990,90.57000000000001,136.20000000000002,0.7000000000000001,0.133
2006,1,1,22,30,0,0,0,2,4,990,91.76,137.6,0.6000000000000001,0.133
2006,1,1,23,30,0,0,0,3,4,990,93.38,135.70000000000002,0.5,0.133
2006,1,2,0,30,0,0,0,3,4,990,95.81,134.8,0.5,0.133
2006,1,2,1,30,0,0,0,3,4,990,99.2,147.4,0.6000000000000001,0.133
2006,1,2,2,30,0,0,0,4,4,990,94.66,152.9,0.7000000000000001,0.133
2006,1,2,3,30,0,0,0,4,4,990,96.84,138,0.7000000000000001,0.133
2006,1,2,4,30,0,0,0,4,5,990,99.63,133,0.6000000000000001,0.133
2006,1,2,5,30,0,0,0,4,5,990,100,123.30000000000001,0.7000000000000001,0.133
2006,1,2,6,30,0,0,0,4,5,990,100,125.30000000000001,0.8,0.133
2006,1,2,7,30,0,0,0,5,6,990,99.72,132.3,0.9,0.133
2006,1,2,8,30,0,32,32,6,6,990,96.94,131.6,1,0.133
2006,1,2,9,30,0,7,7,7,8,990,96.17,127.9,1.5,0.133
2006,1,2,10,30,0,38,38,8,9,980,98.2,138,1.9000000000000001,0.133
2006,1,2,11,30,0,52,52,9,10,980,99,147.8,1.8,0.133
2006,1,2,12,30,0,124,124,10,11,980,99.47,156.20000000000002,1.6,0.133
2006,1,2,13,30,0,55,55,11,12,980,99.54,166.8,1.3,0.133
2006,1,2,14,30,0,54,54,11,12,980,100,178.3,1,0.133
2006,1,2,15,30,0,68,68,13,13,980,100,179.20000000000002,0.8,0.133
2006,1,2,16,30,0,18,18,13,12,980,100,186.20000000000002,0.8,0.133
2006,1,2,17,30,0,0,0,13,12,980,100,197.70000000000002,0.8,0.133
2006,1,2,18,30,0,0,0,13,13,980,100,205,0.8,0.133
2006,1,2,19,30,0,0,0,13,13,980,100,212.10000000000002,0.8,0.133
2006,1,2,20,30,0,0,0,13,13,980,100,221.60000000000002,0.9,0.133
2006,1,2,21,30,0,0,0,13,13,980,100,228.9,0.9,0.133
2006,1,2,22,30,0,0,0,13,13,980,100,226.70000000000002,0.8,0.133
2006,1,2,23,30,0,0,0,13,13,970,100,224.20000000000002,0.7000000000000001,0.133
2006,1,3,0,30,0,0,0,13,13,970,100,227.3,0.8,0.133
2006,1,3,1,30,0,0,0,11,12,970,100,233,0.9,0.133
2006,1,3,2,30,0,0,0,11,11,970,100,240.8,0.9,0.133
2006,1,3,3,30,0,0,0,11,11,970,100,252.4,1,0.133
2006,1,3,4,30,0,0,0,9,10,970,100,265.40000000000003,1,0.133
2006,1,3,5,30,0,0,0,9,9,970,100,279.5,1,0.133
2006,1,3,6,30,0,0,0,8,8,980,100,295.2,1,0.133
2006,1,3,7,30,0,0,0,8,8,980,100,307.70000000000005,1.1,0.133
2006,1,3,8,30,0,4,4,9,9,980,100,318.6,1.2000000000000002,0.133
2006,1,3,9,30,220,125,195,9,10,980,96.06,333.1,1.4000000000000001,0.133
