"PVWatts Hourly PV Performance Data"
"Requested Location","Williamston, NC"
"Location","Lat, Lng: 35.85, -77.06"
"Latitude (DD)","35.85"
"Longitude (DD)","-77.06"
"Elevation (m)","14.800000190735"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","24","10","908","119","13","1.7","0.15","925.444","36.998","3016.876","2894.122"
"3","24","11","924","124","14","2","0.15","1019.083","38.795","3280.417","3148.325"
"3","24","12","919","127","15","2.3","0.15","1031.988","38.667","3320.126","3186.627"
"3","24","13","889","131","15","2.5","0.15","969.192","36.421","3155.702","3028.029"
"3","24","14","841","129","15","2.5","0.15","826.648","33.297","2744.761","2631.649"
"3","24","15","754","123","14","2.4","0.15","622.725","28.074","2129.059","2037.764"
"3","24","16","620","102","12","2","0.15","379.685","21.25","1309.975","1247.703"
"3","24","17","158","67","9","1.7","0.15","97.776","11.469","305.459","278.781"
"3","24","18","0","0","7","1.9","0.15","0","7","0","0"
"3","24","19","0","0","7","1.9","0.15","0","7","0","0"
"3","24","20","0","0","6","1.8","0.15","0","6","0","0"
"3","24","21","0","0","6","1.6","0.15","0","6","0","0"
"3","24","22","0","0","6","1.5","0.15","0","6","0","0"
"3","24","23","0","0","5","1.4","0.15","0","5","0","0"
"3","25","0","0","0","5","1.2","0.15","0","5","0","0"
"3","25","1","0","0","5","1.2","0.15","0","5","0","0"
"3","25","2","0","0","5","1.2","0.15","0","5","0","0"
"3","25","3","0","0","5","1.2","0.15","0","5","0","0"
"3","25","4","0","0","5","1.2","0.15","0","5","0","0"
"3","25","5","0","0","5","1.2","0.15","0","5","0","0"
"3","25","6","0","20","8","1.6","0.15","18.557","8.458","47.82","30.271"
"3","25","7","104","111","11","2","0.15","143.099","14.472","485.859","452.788"
"3","25","8","91","208","14","2.3","0.15","253.524","19.824","871.541","824.805"
"3","25","9","772","133","17","2.7","0.15","720.456","32.394","2409.661","2308.423"
"3","25","10","829","141","18","2.7","0.15","886.841","36.913","2890.071","2771.81"
"3","25","11","857","144","19","2.7","0.15","984.694","39.979","3153.664","3026.063"
"3","25","12","864","143","19","2.7","0.15","1003.994","40.387","3207.028","3077.536"
"3","25","13","851","138","20","2.7","0.15","942.464","40.089","3024.402","2901.381"
"3","25","14","816","129","19","2.6","0.15","807.01","36.538","2645.5","2535.905"
"3","25","15","751","114","19","2.4","0.15","611.714","32.826","2053.34","1964.728"
"3","25","16","639","90","17","1.8","0.15","376.064","26.548","1271.029","1210.137"
"3","25","17","393","56","14","1.4","0.15","135.763","17.588","391.102","361.39"
"3","25","18","0","0","12","1.6","0.15","0","12","0","0"
"3","25","19","0","0","12","1.7","0.15","0","12","0","0"
"3","25","20","0","0","11","1.7","0.15","0","11","0","0"
"3","25","21","0","0","10","1.6","0.15","0","10","0","0"
"3","25","22","0","0","10","1.5","0.15","0","10","0","0"
"3","25","23","0","0","9","1.5","0.15","0","9","0","0"
"3","26","0","0","0","9","1.4","0.15","0","9","0","0"
"3","26","1","0","0","9","1.3","0.15","0","9","0","0"
"3","26","2","0","0","8","1.3","0.15","0","8","0","0"
"3","26","3","0","0","8","1.2","0.15","0","8","0","0"
"3","26","4","0","0","8","1.2","0.15","0","8","0","0"
"3","26","5","0","0","8","1.1","0.15","0","8","0","0"
"3","26","6","191","30","11","1.4","0.15","45.476","12.099","101.203","81.762"
"3","26","7","549","78","14","1.7","0.15","263.635","20.752","862.859","816.43"
"3","26","8","718","102","16","2.2","0.15","510.209","27.996","1751.194","1673.288"
"3","26","9","807","116","19","2.6","0.15","728.464","34.848","2414.285","2312.883"
"3","26","10","839","133","20","2.6","0.15","888.875","39.299","2869.399","2751.87"
"3","26","11","861","138","21","2.6","0.15","983.539","42.332","3120.312","2993.892"
"3","26","12","862","141","21","2.6","0.15","1001.006","42.707","3167.559","3039.466"
"3","26","13","53","352","22","2.6","0.15","399.915","30.632","1300.962","1239.009"
"3","26","14","320","311","21","2.5","0.15","584.21","33.894","1914.972","1831.263"
"3","26","15","713","128","20","2.2","0.15","602.159","34.136","2008.812","1921.777"
"3","26","16","227","151","19","1.8","0.15","251.971","25.398","847.218","801.344"
"3","26","17","83","68","16","1.6","0.15","82.372","18.146","257.207","232.239"
"3","26","18","0","0","14","1.7","0.15","0","14","0","0"
"3","26","19","0","0","14","1.9","0.15","0","14","0","0"
"3","26","20","0","0","13","2.1","0.15","0","13","0","0"
"3","26","21","0","0","13","2.1","0.15","0","13","0","0"
"3","26","22","0","0","12","1.9","0.15","0","12","0","0"
"3","26","23","0","0","11","1.8","0.15","0","11","0","0"
"3","27","0","0","0","11","1.7","0.15","0","11","0","0"
"3","27","1","0","0","10","1.5","0.15","0","10","0","0"
"3","27","2","0","0","10","1.5","0.15","0","10","0","0"
"3","27","3","0","0","10","1.5","0.15","0","10","0","0"
"3","27","4","0","0","10","1.5","0.15","0","10","0","0"
"3","27","5","0","0","10","1.9","0.15","0","10","0","0"
"3","27","6","214","31","12","2.5","0.15","49.003","12.955","111.715","91.902"
"3","27","7","553","77","14","3","0.15","265.473","19.314","875.193","828.327"
"3","27","8","350","185","17","3.7","0.15","383.627","23.969","1321.146","1258.479"
"3","27","9","434","250","19","4.1","0.15","589.119","29.066","1980.721","1894.682"
"3","27","10","772","162","20","3.8","0.15","865.072","35.433","2832.458","2716.239"
"3","27","11","479","322","20","3.3","0.15","810.462","35.575","2628.315","2519.329"
"3","27","12","338","389","20","2.8","0.15","741.079","35.465","2395.76","2295.014"
"3","27","13","220","389","20","2.5","0.15","602.857","33.273","1963.674","1878.239"
"3","27","14","94","326","19","2","0.15","399.805","28.698","1320.645","1257.995"
"3","27","15","0","163","19","1.4","0.15","153.642","23.247","506.58","472.775"
