"PVWatts Hourly PV Performance Data"
"Requested Location","raleigh"
"Location","Lat, Lng: 35.77, -78.66"
"Latitude (DD)","35.77"
"Longitude (DD)","-78.66"
"Elevation (m)","106.55999755859"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","5","15","557","64","19","0.4","0.12","338.858","31.231","1129.399","1073.526"
"12","5","16","238","29","17","0.3","0.12","104.631","20.558","262.64","237.479"
"12","5","17","0","0","16","0.3","0.12","0","16","0","0"
"12","5","18","0","0","15","0.2","0.12","0","15","0","0"
"12","5","19","0","0","14","0.2","0.12","0","14","0","0"
"12","5","20","0","0","14","0.2","0.12","0","14","0","0"
"12","5","21","0","0","13","0.2","0.12","0","13","0","0"
"12","5","22","0","0","13","0.2","0.12","0","13","0","0"
"12","5","23","0","0","13","0.2","0.12","0","13","0","0"
"12","6","0","0","0","12","0.1","0.12","0","12","0","0"
"12","6","1","0","0","12","0.1","0.12","0","12","0","0"
"12","6","2","0","0","12","0.3","0.12","0","12","0","0"
"12","6","3","0","0","12","0.4","0.12","0","12","0","0"
"12","6","4","0","0","11","0.5","0.12","0","11","0","0"
"12","6","5","0","0","10","0.4","0.12","0","10","0","0"
"12","6","6","0","0","8","0.3","0.12","0","8","0","0"
"12","6","7","0","4","8","0.3","0.12","3.697","8.117","7.108","0"
"12","6","8","0","32","8","0.4","0.12","29.658","9.068","97.876","78.554"
"12","6","9","0","60","9","0.4","0.12","55.697","11.008","188.181","165.659"
"12","6","10","0","120","10","0.5","0.12","114.062","13.986","389.052","359.412"
"12","6","11","4","173","10","0.5","0.12","170.867","15.965","584.363","547.803"
"12","6","12","0","134","11","0.5","0.12","127.449","15.448","431.975","400.814"
"12","6","13","44","195","11","0.5","0.12","234.299","19.193","804.202","759.852"
"12","6","14","33","150","10","0.4","0.12","175.514","16.331","607.11","569.743"
"12","6","15","16","91","9","0.3","0.12","97.065","12.606","332.713","305.07"
"12","6","16","0","23","8","0.2","0.12","21.594","8.782","58.28","40.361"
"12","6","17","0","0","6","0.2","0.12","0","6","0","0"
"12","6","18","0","0","6","0.3","0.12","0","6","0","0"
"12","6","19","0","0","5","0.3","0.12","0","5","0","0"
"12","6","20","0","0","5","0.4","0.12","0","5","0","0"
"12","6","21","0","0","4","0.3","0.12","0","4","0","0"
"12","6","22","0","0","4","0.2","0.12","0","4","0","0"
"12","6","23","0","0","4","0.2","0.12","0","4","0","0"
"12","7","0","0","0","4","0.2","0.12","0","4","0","0"
"12","7","1","0","0","3","0.2","0.12","0","3","0","0"
"12","7","2","0","0","3","0.2","0.12","0","3","0","0"
"12","7","3","0","0","3","0.2","0.12","0","3","0","0"
"12","7","4","0","0","3","0.2","0.12","0","3","0","0"
"12","7","5","0","0","3","0.2","0.12","0","3","0","0"
"12","7","6","0","0","3","0.2","0.12","0","3","0","0"
"12","7","7","0","11","3","0.2","0.12","10.188","3.333","21.054","4.454"
"12","7","8","5","76","5","0.3","0.12","76.888","7.853","264.875","239.635"
"12","7","9","23","135","7","0.4","0.12","146.278","12.277","511.21","477.241"
"12","7","10","30","180","9","0.4","0.12","207.137","16.461","716.113","674.884"
"12","7","11","260","225","10","0.4","0.12","457.269","26.493","1558.099","1487.035"
"12","7","12","101","234","11","0.4","0.12","324.12","22.672","1106.743","1051.672"
"12","7","13","33","189","11","0.4","0.12","219.476","18.903","752.205","709.697"
"12","7","14","541","108","10","0.4","0.12","469.462","27.005","1623.158","1549.789"
"12","7","15","446","75","9","0.3","0.12","298.196","20.094","1034.581","982.067"
"12","7","16","234","27","7","0.4","0.12","102.287","10.376","267.881","242.534"
"12","7","17","0","0","6","0.6","0.12","0","6","0","0"
"12","7","18","0","0","5","0.7","0.12","0","5","0","0"
"12","7","19","0","0","5","0.5","0.12","0","5","0","0"
"12","7","20","0","0","4","0.3","0.12","0","4","0","0"
"12","7","21","0","0","4","0.2","0.12","0","4","0","0"
"12","7","22","0","0","4","0.2","0.12","0","4","0","0"
"12","7","23","0","0","4","0.2","0.12","0","4","0","0"
"12","8","0","0","0","4","0.1","0.12","0","4","0","0"
"12","8","1","0","0","3","0.1","0.12","0","3","0","0"
"12","8","2","0","0","3","0.2","0.12","0","3","0","0"
"12","8","3","0","0","3","0.2","0.12","0","3","0","0"
"12","8","4","0","0","3","0.2","0.12","0","3","0","0"
"12","8","5","0","0","3","0.1","0.12","0","3","0","0"
"12","8","6","0","0","3","0.1","0.12","0","3","0","0"
"12","8","7","0","2","3","0.1","0.12","1.847","3.062","3.527","0"
"12","8","8","0","22","3","0.2","0.12","20.372","3.78","67.647","49.395"
"12","8","9","0","41","3","0.3","0.12","38.021","4.413","130.037","109.575"
"12","8","10","0","63","2","0.4","0.12","58.5","4.106","202.512","179.482"
"12","8","11","0","22","2","0.4","0.12","20.402","2.734","67.807","49.55"
"12","8","12","7","177","2","0.5","0.12","177.405","8.194","625.963","587.929"
"12","8","13","0","101","3","0.5","0.12","94.835","6.313","330.907","303.328"
"12","8","14","0","15","2","0.5","0.12","13.893","2.486","45.89","28.41"
"12","8","15","0","9","1","0.4","0.12","8.326","1.3","27.031","10.219"
"12","8","16","0","2","0","0.3","0.12","1.847","0.065","4.66","0"
"12","8","17","0","0","0","0.3","0.12","0","0","0","0"
"12","8","18","0","0","0","0.3","0.12","0","0","0","0"
"12","8","19","0","0","0","0.3","0.12","0","0","0","0"
"12","8","20","0","0","0","0.3","0.12","0","0","0","0"
"12","8","21","0","0","0","0.3","0.12","0","0","0","0"
"12","8","22","0","0","0","0.3","0.12","0","0","0","0"
"12","8","23","0","0","0","0.3","0.12","0","0","0","0"
"12","9","0","0","0","0","0.3","0.12","0","0","0","0"
"12","9","1","0","0","0","0.3","0.12","0","0","0","0"
"12","9","2","0","0","0","0.3","0.12","0","0","0","0"
"12","9","3","0","0","0","0.3","0.12","0","0","0","0"
"12","9","4","0","0","0","0.3","0.12","0","0","0","0"
"12","9","5","0","0","0","0.3","0.12","0","0","0","0"
"12","9","6","0","0","0","0.3","0.12","0","0","0","0"
"12","9","7","0","0","0","0.3","0.12","0","0","0","0"
"12","9","8","0","2","0","0.3","0.12","1.849","0.069","5.611","0"
"12","9","9","0","5","0","0.4","0.12","4.628","0.167","14.743","0"
"12","9","10","0","34","0","0.3","0.12","31.533","1.17","107.855","88.179"
"12","9","11","0","93","0","0.2","0.12","86.742","3.317","304.391","277.75"
"12","9","12","0","93","0","0.2","0.12","86.718","3.316","304.165","277.533"
"12","9","13","0","46","0","0.2","0.12","42.688","1.634","147.285","126.212"
"12","9","14","0","78","0","0.2","0.12","72.77","2.789","256.537","231.592"
"12","9","15","0","46","0","0.2","0.12","42.675","1.636","148.056","126.956"
"12","9","16","0","10","0","0.3","0.12","9.252","0.325","25.137","8.392"
"12","9","17","0","0","-1","0.5","0.12","0","-1","0","0"
"12","9","18","0","0","-2","0.4","0.12","0","-2","0","0"
"12","9","19","0","0","-2","0.3","0.12","0","-2","0","0"
"12","9","20","0","0","-1","0.3","0.12","0","-1","0","0"
"12","9","21","0","0","-1","0.3","0.12","0","-1","0","0"
"12","9","22","0","0","0","0.3","0.12","0","0","0","0"
"12","9","23","0","0","0","0.3","0.12","0","0","0","0"
"12","10","0","0","0","0","0.3","0.12","0","0","0","0"
"12","10","1","0","0","-1","0.3","0.12","0","-1","0","0"
"12","10","2","0","0","-2","0.3","0.12","0","-2","0","0"
"12","10","3","0","0","-4","0.3","0.12","0","-4","0","0"
"12","10","4","0","0","-5","0.3","0.12","0","-5","0","0"
"12","10","5","0","0","-5","0.3","0.12","0","-5","0","0"
"12","10","6","0","0","-5","0.3","0.12","0","-5","0","0"
"12","10","7","222","16","-4","0.3","0.12","37.274","-2.903","72.77","54.337"
"12","10","8","640","52","-1","0.4","0.12","334.37","11","1178.44","1120.829"
"12","10","9","790","71","0","0.4","0.12","550.405","19.962","1966.747","1881.203"
"12","10","10","860","80","1","0.4","0.12","708.002","26.642","2456.237","2353.348"
"12","10","11","893","84","2","0.4","0.12","796.676","30.824","2708.332","2596.511"
"12","10","12","899","83","2","0.4","0.12","807.202","31.202","2738.769","2625.869"
"12","10","13","865","83","3","0.4","0.12","734.929","29.608","2517.448","2412.391"
"12","10","14","807","72","3","0.4","0.12","591.202","24.435","2076.199","1986.777"
"12","10","15","681","56","2","0.4","0.12","385.889","15.932","1369.656","1305.269"
"12","10","16","371","26","0","0.6","0.12","138.434","4.301","373.2","344.122"
"12","10","17","0","0","0","0.7","0.12","0","0","0","0"
"12","10","18","0","0","-1","0.5","0.12","0","-1","0","0"
"12","10","19","0","0","-2","0.4","0.12","0","-2","0","0"
"12","10","20","0","0","-2","0.3","0.12","0","-2","0","0"
"12","10","21","0","0","-2","0.3","0.12","0","-2","0","0"
"12","10","22","0","0","-2","0.3","0.12","0","-2","0","0"
"12","10","23","0","0","-2","0.3","0.12","0","-2","0","0"
"12","11","0","0","0","-3","0.3","0.12","0","-3","0","0"
"12","11","1","0","0","-3","0.3","0.12","0","-3","0","0"
"12","11","2","0","0","-3","0.3","0.12","0","-3","0","0"
"12","11","3","0","0","-3","0.3","0.12","0","-3","0","0"
"12","11","4","0","0","-3","0.4","0.12","0","-3","0","0"
"12","11","5","0","0","-4","0.5","0.12","0","-4","0","0"
"12","11","6","0","0","-4","0.5","0.12","0","-4","0","0"
"12","11","7","223","14","-2","0.4","0.12","34.246","-1.026","65.599","47.421"
"12","11","8","652","46","0","0.3","0.12","328.938","12.163","1152.052","1095.376"
"12","11","9","814","60","2","0.3","0.12","550.463","22.583","1949.145","1864.225"
"12","11","10","887","68","5","0.4","0.12","706.785","30.603","2417.235","2315.728"
"12","11","11","918","73","8","0.5","0.12","796.393","35.982","2655.589","2545.636"
"12","11","12","920","73","9","0.5","0.12","805.485","37.298","2670.544","2560.062"
"12","11","13","899","69","10","0.5","0.12","738.005","35.948","2468.533","2365.208"
"12","11","14","840","62","9","0.4","0.12","600.369","30.771","2059.346","1970.521"
"12","11","15","714","49","7","0.5","0.12","394.059","20.815","1374.435","1309.879"
"12","11","16","407","24","4","0.6","0.12","143.647","8.46","380.939","351.587"
"12","11","17","0","0","2","0.4","0.12","0","2","0","0"
"12","11","18","0","0","2","0.3","0.12","0","2","0","0"
"12","11","19","0","0","2","0.3","0.12","0","2","0","0"
"12","11","20","0","0","1","0.3","0.12","0","1","0","0"
