"PVWatts Hourly PV Performance Data"
"Requested Location","Asheville, NC"
"Location","Lat, Lng: 35.61, -82.54"
"Latitude (DD)","35.61"
"Longitude (DD)","-82.54"
"Elevation (m)","726"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","11","18","3","3","7.8","0.2","0.12","2.956","7.903","6.505","0"
"3","11","19","0","0","6.4","0.3","0.13","0","6.4","0","0"
"3","11","20","0","0","5.5","0.3","0.13","0","5.5","0","0"
"3","11","21","0","0","4.6","0.4","0.13","0","4.6","0","0"
"3","11","22","0","0","3.9","0.4","0.13","0","3.9","0","0"
"3","11","23","0","0","3.3","0.4","0.13","0","3.3","0","0"
"3","12","0","0","0","2.9","0.4","0.13","0","2.9","0","0"
"3","12","1","0","0","2.5","0.4","0.13","0","2.5","0","0"
"3","12","2","0","0","2.2","0.4","0.13","0","2.2","0","0"
"3","12","3","0","0","1.8","0.4","0.13","0","1.8","0","0"
"3","12","4","0","0","1.4","0.3","0.13","0","1.4","0","0"
"3","12","5","0","0","1.1","0.3","0.13","0","1.1","0","0"
"3","12","6","0","0","1.6","0.3","0.13","0","1.6","0","0"
"3","12","7","289","47","3.5","0.4","0.13","108.218","7.224","324.433","297.083"
"3","12","8","563","89","5.8","0.4","0.13","344.099","18.197","1198.544","1140.221"
"3","12","9","623","135","8.1","0.4","0.13","551.211","28.003","1879.186","1796.745"
"3","12","10","598","201","10.2","0.4","0.13","701.677","35.458","2300.346","2202.982"
"3","12","11","460","295","12.1","0.3","0.13","742.442","39.581","2372.637","2272.711"
"3","12","12","401","338","13.6","0.2","0.13","743.607","41.972","2345.18","2246.227"
"3","12","13","442","313","14.6","0.2","0.13","755.233","43.431","2372.321","2272.406"
"3","12","14","439","276","14.8","0.2","0.13","672.134","40.493","2146.749","2054.827"
"3","12","15","243","254","14.4","0.2","0.13","429.747","30.849","1425.658","1359.287"
"3","12","16","309","156","13.2","0.2","0.13","318.629","25.441","1087.669","1033.274"
"3","12","17","298","73","11.2","0.4","0.13","161.154","16.902","517.1","482.923"
"3","12","18","28","7","10","0.6","0.13","7.624","10.227","16.013","0"
"3","12","19","0","0","8.1","0.8","0.13","0","8.1","0","0"
"3","12","20","0","0","6.8","0.8","0.13","0","6.8","0","0"
"3","12","21","0","0","5.8","0.7","0.13","0","5.8","0","0"
"3","12","22","0","0","5.2","0.6","0.13","0","5.2","0","0"
"3","12","23","0","0","4.8","0.5","0.13","0","4.8","0","0"
"3","13","0","0","0","4.5","0.5","0.13","0","4.5","0","0"
"3","13","1","0","0","4.2","0.5","0.13","0","4.2","0","0"
"3","13","2","0","0","3.9","0.5","0.13","0","3.9","0","0"
"3","13","3","0","0","3.7","0.5","0.13","0","3.7","0","0"
"3","13","4","0","0","3.7","0.5","0.13","0","3.7","0","0"
"3","13","5","0","0","3.9","0.5","0.13","0","3.9","0","0"
"3","13","6","0","0","4.8","0.3","0.13","0","4.8","0","0"
"3","13","7","8","44","7.1","0.2","0.13","42.803","8.729","140.363","119.535"
"3","13","8","136","142","9.6","0.4","0.13","202.646","16.903","700.217","659.552"
"3","13","9","134","229","11.2","0.6","0.13","319.759","22.057","1091.037","1036.523"
"3","13","10","193","297","12.5","0.6","0.13","460.975","28.116","1534.699","1464.464"
"3","13","11","26","257","13.9","0.7","0.13","278.48","23.042","923.069","874.507"
"3","13","12","365","357","14.7","0.7","0.13","730.203","38.727","2330.375","2231.946"
"3","13","13","328","355","14.8","0.8","0.13","684.747","36.731","2203.315","2109.388"
"3","13","14","244","328","14.3","0.7","0.13","544.877","32.245","1786.844","1707.674"
"3","13","15","109","224","13.4","0.6","0.13","304.657","23.732","1027.04","974.793"
"3","13","16","292","161","12.1","0.5","0.13","315.305","23.155","1085.02","1030.719"
"3","13","17","213","78","10.3","0.3","0.13","139.682","15.413","454.173","422.226"
"3","13","18","21","8","9.2","0.3","0.13","8.342","9.476","18.296","1.793"
"3","13","19","0","0","8.5","0.3","0.12","0","8.5","0","0"
"3","13","20","0","0","8.3","0.3","0.12","0","8.3","0","0"
"3","13","21","0","0","8.3","0.3","0.12","0","8.3","0","0"
"3","13","22","0","0","8.2","0.4","0.12","0","8.2","0","0"
"3","13","23","0","0","7.9","0.4","0.12","0","7.9","0","0"
"3","14","0","0","0","7.6","0.4","0.12","0","7.6","0","0"
"3","14","1","0","0","7.8","0.4","0.12","0","7.8","0","0"
"3","14","2","0","0","8.4","0.4","0.12","0","8.4","0","0"
"3","14","3","0","0","8.8","0.4","0.12","0","8.8","0","0"
"3","14","4","0","0","9.1","0.3","0.12","0","9.1","0","0"
"3","14","5","0","0","9.3","0.4","0.12","0","9.3","0","0"
