Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1061515,-,-,-,35.69,-80.14,-5,229,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2008,1,1,0,30,0,0,0,1,1,990,100,189.60000000000002,0.7000000000000001,0.125
2008,1,1,1,30,0,0,0,1,1,980,100,197.60000000000002,0.7000000000000001,0.125
2008,1,1,2,30,0,0,0,1,1,980,100,208.70000000000002,0.9,0.125
2008,1,1,3,30,0,0,0,2,2,980,100,222.3,1.2000000000000002,0.125
2008,1,1,4,30,0,0,0,2,3,980,99.44,230.20000000000002,1.3,0.125
2008,1,1,5,30,0,0,0,2,2,980,100,243.5,1.3,0.125
2008,1,1,6,30,0,0,0,2,2,980,100,259.8,1.4000000000000001,0.125
2008,1,1,7,30,0,0,0,2,2,980,100,272.2,1.5,0.125
2008,1,1,8,30,518,48,132,2,4,980,91.99,276.90000000000003,1.6,0.125
2008,1,1,9,30,785,62,309,2,6,980,80.38,280.5,1.9000000000000001,0.125
2008,1,1,10,30,911,65,456,0,8,990,59.47,295.90000000000003,2.2,0.125
2008,1,1,11,30,959,67,546,-1,9,980,46.28,299.2,2.3000000000000003,0.125
2008,1,1,12,30,970,67,572,-3,9,980,41.21,297.7,2.4000000000000004,0.125
2008,1,1,13,30,957,64,532,-4,8,980,41.12,295.5,2.4000000000000004,0.125
2008,1,1,14,30,912,59,433,-5,7,980,42.1,294.2,2.5,0.125
2008,1,1,15,30,816,51,285,-5,6,990,43.82,294.40000000000003,2.3000000000000003,0.125
2008,1,1,16,30,588,33,109,-5,4,990,50.230000000000004,293.90000000000003,2,0.125
2008,1,1,17,30,0,0,0,-5,2,990,58.57,293.6,1.9000000000000001,0.125
