Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1061515,-,-,-,35.69,-80.14,-5,229,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2011,1,1,0,30,0,0,0,2,2,990,100,213.20000000000002,0.30000000000000004,0.122
2011,1,1,1,30,0,0,0,2,2,990,100,216.70000000000002,0.2,0.122
2011,1,1,2,30,0,0,0,2,2,990,100,181.60000000000002,0.2,0.122
2011,1,1,3,30,0,0,0,2,2,990,100,154.9,0.30000000000000004,0.122
2011,1,1,4,30,0,0,0,2,2,990,100,171.20000000000002,0.30000000000000004,0.122
2011,1,1,5,30,0,0,0,2,2,990,100,178.4,0.4,0.122
2011,1,1,6,30,0,0,0,2,2,990,100,193.60000000000002,0.5,0.122
2011,1,1,7,30,0,0,0,3,4,990,99.53,188.3,0.8,0.122
2011,1,1,8,30,0,39,39,5,6,990,93.51,188.10000000000002,1.1,0.122
2011,1,1,9,30,25,120,128,6,8,990,91.83,189.4,1.3,0.122
2011,1,1,10,30,0,123,123,8,10,990,93.3,186.60000000000002,1.5,0.122
2011,1,1,11,30,0,142,142,11,13,990,87.74,179.8,1.8,0.122
2011,1,1,12,30,23,201,213,12,14,990,90.7,178.8,2.1,0.122
2011,1,1,13,30,23,189,200,13,15,990,89.3,185.20000000000002,2,0.122
2011,1,1,14,30,10,149,153,13,14,990,97.35000000000001,186.9,1.6,0.122
2011,1,1,15,30,4,103,104,13,13,990,100,185.20000000000002,1.2000000000000002,0.122
2011,1,1,16,30,0,12,12,11,12,990,100,187,0.8,0.122
2011,1,1,17,30,0,0,0,11,11,990,100,188.60000000000002,0.6000000000000001,0.122
2011,1,1,18,30,0,0,0,11,11,990,100,189.9,0.6000000000000001,0.122
2011,1,1,19,30,0,0,0,11,11,990,100,204,0.7000000000000001,0.122
2011,1,1,20,30,0,0,0,11,11,990,100,202,0.8,0.122
2011,1,1,21,30,0,0,0,11,11,990,100,187,0.8,0.122
2011,1,1,22,30,0,0,0,9,10,990,100,181.9,0.7000000000000001,0.122
2011,1,1,23,30,0,0,0,9,10,990,100,191.4,0.7000000000000001,0.122
2011,1,2,0,30,0,0,0,9,10,990,100,196.4,0.8,0.122
2011,1,2,1,30,0,0,0,9,10,990,100,206,0.8,0.122
2011,1,2,2,30,0,0,0,9,9,980,100,212.9,1,0.122
2011,1,2,3,30,0,0,0,9,9,980,100,220.8,1.1,0.122
2011,1,2,4,30,0,0,0,9,9,980,100,230.8,1,0.122
2011,1,2,5,30,0,0,0,9,9,980,100,242,0.7000000000000001,0.122
2011,1,2,6,30,0,0,0,8,8,980,100,258.3,0.5,0.122
2011,1,2,7,30,0,0,0,8,8,980,100,276.6,0.5,0.122
2011,1,2,8,30,0,23,23,9,9,980,100,289.6,0.7000000000000001,0.122
2011,1,2,9,30,0,9,9,9,10,980,96.79,309.40000000000003,0.9,0.122
2011,1,2,10,30,0,62,62,9,10,980,95.99000000000001,324.40000000000003,0.9,0.122
