Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1114861,-,-,-,35.25,-77.98,-5,49,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2018,1,1,0,30,0,0,0,-13.700000000000001,-5.6000000000000005,1022,53.08,25,3.8000000000000003,0.12
2018,1,1,1,30,0,0,0,-13.700000000000001,-6,1022,54.67,24,4.2,0.12
2018,1,1,2,30,0,0,0,-13.9,-6.4,1023,55.46,24,4.5,0.12
2018,1,1,3,30,0,0,0,-14.100000000000001,-6.800000000000001,1023,56.21,23,4.7,0.12
2018,1,1,4,30,0,0,0,-14.3,-7.2,1024,57.02,21,4.7,0.12
2018,1,1,5,30,0,0,0,-14.600000000000001,-7.4,1024,56.42,21,4.7,0.12
2018,1,1,6,30,0,0,0,-14.8,-7.4,1025,55.32,20,4.6000000000000005,0.12
2018,1,1,7,30,31,8,9,-15,-7,1026,53.11,20,4.9,0.12
2018,1,1,8,30,319,64,125,-15.100000000000001,-5.9,1026,48.32,21,5.5,0.12
2018,1,1,9,30,475,103,264,-15.100000000000001,-4.7,1027,44.01,20,5.7,0.12
2018,1,1,10,30,557,130,380,-15.200000000000001,-3.7,1027,40.63,18,5.6000000000000005,0.12
2018,1,1,11,30,605,144,454,-15.3,-3,1026,38.160000000000004,14,5.5,0.12
2018,1,1,12,30,498,179,441,-15.600000000000001,-2.6,1025,36.1,11,5.300000000000001,0.12
2018,1,1,13,30,444,174,391,-15.8,-2.5,1025,35.28,8,5,0.12
2018,1,1,14,30,457,132,316,-15.8,-2.6,1025,35.38,5,4.7,0.12
2018,1,1,15,30,347,93,188,-15.8,-3.1,1025,36.85,2,4.1000000000000005,0.12
2018,1,1,16,30,134,38,53,-15.200000000000001,-4.4,1025,42.71,180,2.8000000000000003,0.12
2018,1,1,17,30,0,0,0,-12.700000000000001,-5.4,1026,56.45,358,1.9000000000000001,0.12
2018,1,1,18,30,0,0,0,-11.9,-5.7,1026,61.47,358,1.8,0.12
2018,1,1,19,30,0,0,0,-11.700000000000001,-6,1027,64.17,358,2,0.12
2018,1,1,20,30,0,0,0,-11.5,-6.2,1027,66.02,358,2.2,0.12
2018,1,1,21,30,0,0,0,-11.5,-6.5,1027,67.75,354,2.4000000000000004,0.12
2018,1,1,22,30,0,0,0,-11.600000000000001,-6.9,1027,69.31,350,2.7,0.12
2018,1,1,23,30,0,0,0,-11.9,-7.4,1027,70.36,349,3,0.12
2018,1,2,0,30,0,0,0,-12.3,-7.9,1028,70.61,352,3.1,0.12
2018,1,2,1,30,0,0,0,-12.700000000000001,-8.5,1028,71.5,356,3,0.12
2018,1,2,2,30,0,0,0,-13,-9.200000000000001,1029,73.77,181,2.8000000000000003,0.12
2018,1,2,3,30,0,0,0,-13.3,-9.9,1029,76.06,3,2.6,0.12
2018,1,2,4,30,0,0,0,-13.600000000000001,-10.600000000000001,1029,78.38,3,2.4000000000000004,0.12
2018,1,2,5,30,0,0,0,-13.9,-11.200000000000001,1030,80.35000000000001,3,2.1,0.12
2018,1,2,6,30,0,0,0,-14.200000000000001,-11.5,1030,80.43,3,2.1,0.12
2018,1,2,7,30,207,15,19,-14.4,-10.700000000000001,1030,74.36,5,2.7,0.12
2018,1,2,8,30,730,42,182,-14.700000000000001,-8.6,1031,61.39,14,3.6,0.12
2018,1,2,9,30,889,54,356,-16.2,-6.5,1031,45.95,21,4,0.12
2018,1,2,10,30,960,61,493,-16.400000000000002,-4.7,1030,39.45,22,3.8000000000000003,0.12
2018,1,2,11,30,993,64,574,-16,-3.2,1029,36.6,20,3.4000000000000004,0.12
2018,1,2,12,30,1000,65,592,-15.3,-2.1,1028,35.7,19,3,0.12
