Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1061515,-,-,-,35.69,-80.14,-5,229,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,1,1,0,30,0,0,0,16.7,16.7,990,100,218,2.4000000000000004,0.13
2019,1,1,1,30,0,0,0,16.3,16.3,990,100,223,2.3000000000000003,0.13
2019,1,1,2,30,0,0,0,16.1,16.1,990,100,225,2.3000000000000003,0.13
2019,1,1,3,30,0,0,0,15.9,15.9,990,100,226,2.2,0.13
2019,1,1,4,30,0,0,0,15.700000000000001,15.700000000000001,990,100,227,2,0.13
2019,1,1,5,30,0,0,0,15.600000000000001,15.600000000000001,990,100,232,1.8,0.13
2019,1,1,6,30,0,0,0,15.5,15.5,991,100,241,1.7000000000000002,0.13
2019,1,1,7,30,16,3,3,15.4,15.5,992,99.25,256,1.5,0.13
2019,1,1,8,30,0,30,30,15.3,15.8,993,96.72,272,1.4000000000000001,0.13
2019,1,1,9,30,52,85,101,15.4,16.5,993,93.29,283,1.4000000000000001,0.13
2019,1,1,10,30,3,100,101,15.5,17.2,993,89.94,292,1.5,0.13
2019,1,1,11,30,127,157,220,14.9,17.6,993,84.29,298,1.7000000000000002,0.13
2019,1,1,12,30,18,97,106,13.8,17.8,993,77.51,300,1.7000000000000002,0.13
2019,1,1,13,30,10,122,127,13.3,17.7,993,75.27,301,1.5,0.13
2019,1,1,14,30,248,163,265,13.200000000000001,17.3,993,76.82000000000001,304,1.2000000000000002,0.13
2019,1,1,15,30,12,81,84,13.600000000000001,16.2,993,84.36,312,0.7000000000000001,0.13
2019,1,1,16,30,0,28,28,14,14.4,994,97.21000000000001,325,0.5,0.13
2019,1,1,17,30,0,0,0,12.200000000000001,13.200000000000001,994,93.60000000000001,342,0.6000000000000001,0.13
2019,1,1,18,30,0,0,0,11.5,12.8,995,91.83,350,0.6000000000000001,0.13
2019,1,1,19,30,0,0,0,11,12,996,93.5,13,0.7000000000000001,0.13
2019,1,1,20,30,0,0,0,10.5,11.5,996,93.71000000000001,27,0.7000000000000001,0.13
2019,1,1,21,30,0,0,0,10.100000000000001,11,996,94.16,38,0.8,0.13
2019,1,1,22,30,0,0,0,9.700000000000001,10.5,996,94.94,44,0.8,0.13
2019,1,1,23,30,0,0,0,9.4,9.9,996,96.75,43,0.9,0.13
2019,1,2,0,30,0,0,0,9,9.4,996,97.5,42,0.9,0.13
2019,1,2,1,30,0,0,0,8.6,9,996,97.35000000000001,40,0.9,0.13
2019,1,2,2,30,0,0,0,8.3,8.8,997,96.47,35,1,0.13
2019,1,2,3,30,0,0,0,7.9,8.5,996,95.82000000000001,34,1,0.13
2019,1,2,4,30,0,0,0,7.4,8.1,996,95.58,37,1.1,0.13
2019,1,2,5,30,0,0,0,7.1000000000000005,7.7,997,96.15,41,1.2000000000000002,0.13
2019,1,2,6,30,0,0,0,6.9,7.4,998,96.73,48,1.2000000000000002,0.13
2019,1,2,7,30,14,3,3,6.800000000000001,7.800000000000001,999,93.46000000000001,57,1.4000000000000001,0.13
2019,1,2,8,30,139,59,82,7.2,8.9,999,88.91,70,1.7000000000000002,0.13
2019,1,2,9,30,393,105,229,7.5,10.200000000000001,999,83.2,80,1.7000000000000002,0.13
2019,1,2,10,30,134,167,225,7.4,11.4,999,76.64,85,1.6,0.13
2019,1,2,11,30,17,177,186,7.5,12,998,74.21000000000001,94,1.4000000000000001,0.13
2019,1,2,12,30,78,227,268,7.800000000000001,12.100000000000001,996,75.17,107,1.2000000000000002,0.13
2019,1,2,13,30,67,203,236,8.3,12.100000000000001,995,77.72,119,1,0.13
2019,1,2,14,30,14,141,147,8.9,12,995,81.37,125,0.6000000000000001,0.13
2019,1,2,15,30,4,59,60,9.600000000000001,11.700000000000001,996,86.99,106,0.4,0.13
2019,1,2,16,30,142,41,60,10.100000000000001,10.8,996,95.34,85,0.30000000000000004,0.13
2019,1,2,17,30,0,0,0,9.600000000000001,10.100000000000001,996,96.46000000000001,92,0.5,0.13
2019,1,2,18,30,0,0,0,9.1,9.9,995,94.87,100,0.6000000000000001,0.13
2019,1,2,19,30,0,0,0,8.9,9.5,995,96,113,0.5,0.13
2019,1,2,20,30,0,0,0,8.9,9.3,994,97.48,119,0.4,0.13
2019,1,2,21,30,0,0,0,8.9,9.200000000000001,993,97.99000000000001,128,0.5,0.13
2019,1,2,22,30,0,0,0,8.9,9.1,992,98.63,143,0.30000000000000004,0.13
2019,1,2,23,30,0,0,0,8.9,9.1,992,98.71000000000001,230,0.30000000000000004,0.13
2019,1,3,0,30,0,0,0,8.9,9,992,99.41,315,0.5,0.13
2019,1,3,1,30,0,0,0,8.8,8.8,992,99.74000000000001,322,0.7000000000000001,0.13
2019,1,3,2,30,0,0,0,8.6,8.700000000000001,992,99.25,319,0.6000000000000001,0.13
2019,1,3,3,30,0,0,0,8.5,8.700000000000001,992,98.66,308,0.6000000000000001,0.13
2019,1,3,4,30,0,0,0,8.5,8.700000000000001,991,98.69,299,0.5,0.13
2019,1,3,5,30,0,0,0,8.6,8.8,992,98.7,290,0.4,0.13
2019,1,3,6,30,0,0,0,8.6,8.8,992,98.93,286,0.4,0.13
2019,1,3,7,30,9,2,2,8.6,9.200000000000001,992,96.15,293,0.4,0.13
2019,1,3,8,30,0,11,11,9.1,9.9,992,94.59,292,0.6000000000000001,0.13
2019,1,3,9,30,0,28,28,9.4,10.5,992,92.83,281,0.8,0.13
2019,1,3,10,30,0,68,68,9.700000000000001,10.700000000000001,992,93.23,279,0.8,0.13
2019,1,3,11,30,4,147,149,9.600000000000001,11,991,91.28,280,0.8,0.13
2019,1,3,12,30,17,174,183,9.700000000000001,11.600000000000001,991,88.3,277,0.8,0.13
2019,1,3,13,30,31,171,186,9.9,11.9,990,87.62,279,0.7000000000000001,0.13
2019,1,3,14,30,1,112,112,10.3,11.9,990,89.69,295,0.4,0.13
2019,1,3,15,30,0,35,35,10.600000000000001,11.700000000000001,990,92.74,331,0.4,0.13
2019,1,3,16,30,0,18,18,10.100000000000001,11.100000000000001,991,93.7,179,0.5,0.13
2019,1,3,17,30,0,0,0,9.1,10.5,992,90.98,18,0.6000000000000001,0.13
2019,1,3,18,30,0,0,0,8.9,10.3,992,90.86,31,0.6000000000000001,0.13
2019,1,3,19,30,0,0,0,8.700000000000001,9.3,992,96.17,61,0.5,0.13
2019,1,3,20,30,0,0,0,8.6,8.8,992,98.77,75,0.5,0.13
2019,1,3,21,30,0,0,0,8.5,8.6,992,99.36,84,0.5,0.13
2019,1,3,22,30,0,0,0,8.3,8.3,991,100,87,0.5,0.13
2019,1,3,23,30,0,0,0,8,8,991,100,84,0.5,0.13
